FR,GLOSS_LSF,GENERATED,TENSE,GLOSS_LSFB,EN,NUM,SECOND_FR,SECOND_EN
La jeune fille reprit: Où sont donc mes douze frères?,,,,,"Said the maiden, Where are my twelve brothers,",76,,
je n'en ai jamais entendu parler.,,,,,I have never yet heard of them?,77,,
La reine répondit: Où ils sont! Dieu le sait:,,,,,"She replied, God knows where they are,",78,,
ils sont errants par le monde.,,,,,they are wandering about the world.,79,,
"Alors, entraînant avec elle la jeune fille, elle ouvrit la chambre mystérieuse,",,,,,"Then she took the maiden and opened the chamber for her,",80,,
"et lui montra les douze cercueils, avec leurs copeaux ",,,,,"and showed her the twelve coffins with the shavings,",81,,
et leurs coussins funèbres.,,,,,and pillows for the head.,82,,
"Ces cercueils, lui dit-elle, étaient destinés à tes frères;",,,,,"These coffins, said she, were destined for thy brothers,",83,,
mais ils se sont échappés de la maison avant ta naissance.,,,,,"but they went away secretly before thou wert born,",84,,
Et elle lui raconta tout ce qui s'était passé.,,,,,and she related to her how everything had happened;,85,,
"Alors la jeune fille lui dit: Ne pleure pas, chère mère, je veux aller à la recherche de mes frères.",,,,,"then said the maiden, Dear mother, weep not, I will go and seek my brothers.",86,,
"Elle prit donc les douze chemises,",,,,,"So she took the twelve shirts and went forth,",87,,
et se dirigea juste au milieu de la forêt.,,,,,and straight into the great forest.,88,,
"Elle marcha tout le jour,",,,,,"She walked the whole day,",89,,
et arriva vers le soir à la pauvre cabane.,,,,,and in the evening she came to the bewitched hut.,90,,
"Elle y entra et trouva un jeune garçon,",,,,,"Then she entered it and found a young boy,",91,,
"qui lui dit: D'où venez-vous, et où allez-vous?",,,,,"who asked, From whence comest thou, and whither art thou bound?",92,,
"et s'étonna qu'elle fusse si belle,",,,,,"and was astonished that she was so beautiful,",93,,
"and wore royal garments, and had a star on her forehead.",,,,,"and wore royal garments, and had a star on her forehead.",94,,
"À quoi elle répondit: Je suis la fille d'un roi,",,,,,"And she answered, I am a king's daughter,",95,,
je cherche mes douze frères,,,,,"and am seeking my twelve brothers,",96,,
et je veux aller jusqu'à ce que je les trouve.,,,,,and I will walk as far as the sky is blue until I find them.,97,,
Et elle lui montra les douze chemises qui leur appartenaient.,,,,,She likewise showed him the twelve shirts which belonged to them.,98,,
Benjamin vit bien alors que la jeune fille était sa soeur;,,,,,"Then Benjamin saw that she was his sister, ",99,,
"il lui dit: je suis Benjamin, le plus jeune de tes frères.",,,,,"and said, I am Benjamin, thy youngest brother.",100,,
"Et elle se mit à pleurer de joie, et Benjamin aussi;",,,,,"And she began to weep for joy, and Benjamin wept also,",101,,
et ils s'embrassèrent avec une grande tendresse.,,,,,and they kissed and embraced each other with the greatest love.,102,,
Benjamin se prit à dire tout à coup:,,,,,"But after this he said, ",103,,
"Chère soeur, il y a un problème.",,,,,"Dear sister, there is still one difficulty.",104,,
Nous avons fait le serment de tuer toutes les jeunes filles que nous rencontrerions.,,,,,"We have agreed that every maiden whom we meet shall die,",105,,
puisque nous avons été obligé de quiter le royaume à cause d’une fille.,,,,,because we have been obliged to leave our kingdom on account of a girl.,106,,
"Elle répondit: Je mourrai volontiers, si ma mort peut rendre à mes frères ce qu'ils ont perdu.",,,,,"Then said she, I will willingly die, if by so doing I can deliver my twelve brothers.",107,,
"Non, reprit Benjamin, tu ne dois pas mourir;",,,,,"No, answered he, thou shalt not die,",108,,
"place-toi derrière cette cuve jusqu'à l'arrivée de mes onze frères,",,,,,"seat thyself beneath this tub until our eleven brothers come,",109,,
et je les aurai bientôt mis d'accord avec moi.,,,,,and then I will soon come to an agreement with them.,110,,
"Elle s'exécuta et quand il fut nuit, les frères revinrent de la chasse,",,,,,"She did so, and when it was night the others came from hunting,",111,,
et le repas se trouva prêt,,,,,and their dinner was ready.,112,,
"Et comme ils étaient en train de manger, ils demandèrent:",,,,,"And as they were sitting at table, and eating, they asked,",113,,
Qu'y a-t-il de nouveau?,,,,,What news is there? ,114,,
Benjamin répondit: Ne savez-vous rien?,,,,,"Said Benjamin, Don't you know anything?",115,,
"Non, reprirent-ils.",,,,,"No, they answered.",116,,
Benjamin ajouta: Vous êtes allés dans la forêt,,,,,"He continued, You have been in the forest",117,,
moi je suis resté à la maison,,,,,"and I have stayed at home,",118,,
et pourtant j'en sais plus long que vous.,,,,,and yet I know more than you do.,119,,
"Raconte donc, s'écrièrent-ils.",,,,,"Tell us then, they cried.",120,,
Il répondit: Promettez moi d'abord que la première jeune fille qui se présentera à nous ne devra pas mourir.,,,,,"He answered, But promise me that the first maiden who meets us shall not be killed.",121,,
"Nous le promettons, s'écrièrent-ils tous, raconte-nous donc.",,,,,"Yes, they all cried, she shall have mercy, only do tell us.",122,,
Alors Benjamin leur dit: Notre soeur est là.,,,,,"Then said he, Our sister is here,",123,,
"Et il poussa la cuve,",,,,,"and he lifted up the tub,",124,,
"et la fille du roi s'avança dans ses vêtements royaux,",,,,,and the King's daughter came forth in her royal garments,125,,
"et l'étoile d'or sur le front,",,,,,"with the golden star on her forehead,",126,,
"et elle brillait à la fois de beauté, de finesse et de grâce.",,,,,"and she was beautiful, delicate and fair.",127,,
"Alors ils se réjouirent tous, et l'embrassèrent.",,,,,"Then they were all rejoiced, and fell on her neck, and kissed and loved her with all their hearts.",128,,
"A partir de ce moment, la jeune fille garda la maison avec Benjamin,",,,,,Now she stayed at home with Benjamin,129,,
et l'aida dans son travail.,,,,,and helped him with the work.,130,,
"Les onze frères allaient dans la forêt, poursuivaient les lièvres",,,,,"The eleven went into the forest and caught game,",131,,
"et les chevreuils, les oiseaux et les pigeons, et rapportaient au logis le produit de leur chasse,",,,,,"and deer, and birds, and wood-pigeons that they might have food,",132,,
que Benjamin et sa soeur apprêtaient pour le repas.,,,,,and the little sister and Benjamin took care to make it ready for them.,133,,
"Elle ramassait le bois qui servait à faire cuire les provisions, cherchait les plantes qui devaient leur tenir lieu de légumes,",,,,,"She sought for the wood for cooking and herbs for vegetables,",134,,
"et les plaçait sur le feu, si bien que le dîner était toujours prêt lorsque les onze frères revenaient à la maison.",,,,,and put the pans on the fire so that the dinner was always ready when the eleven came.,135,,
"Elle entretenait aussi un ordre admirable dans la petite cabane,",,,,,"She likewise kept order in the little house,",136,,
"couvrait coquettement le lit avec des draps blancs,",,,,,"and put beautifully white clean coverings on the little beds,",137,,
de sorte que les frères vivaient avec elle une union parfaite.,,,,,and the brothers were always contented and lived in great harmony with her.,138,,
"Un jour, Benjamin et sa soeur préparèrent un très joli dîner,",,,,,"Once on a time the two at home had prepared a beautiful entertainment,",139,,
"et quand ils furent tous réunis,",,,,,"and when they were all together,",140,,
"ils se mirent à table, mangèrent et burent, et furent tous très joyeux.",,,,,they sat down and ate and drank and were full of gladness.,141,,
Il y avait autour de la cabane un petit jardin où se trouvaient douze lis.,,,,,"There was, however, a little garden belonging to the bewitched house wherein stood twelve lily flowers, which are likewise called students.",142,,
"La jeune fille, voulant faire une surprise agréable à ses frères,",,,,,"She wished to give her brothers pleasure,",143,,
alla cueillir ces douze fleurs afin de les leur offrir.,,,,,"and plucked the twelve flowers, and thought she would present each brother with one while at dinner.",144,,
Mais à peine avait-elle cueilli les douze lis que ses douze frères furent changés en douze corbeaux ,,,,,"But at the self-same moment that she plucked the flowers the twelve brothers were changed into twelve ravens,",145,,
qui s'envolèrent au-dessus de la forêt;,,,,,"and flew away over the forest,",146,,
et la maison et le jardin s'évanouirent au même instant.,,,,,and the house and garden vanished likewise.,147,,
"La pauvre jeune fille se trouvait donc maintenant toute seule dans la forêt sauvage,",,,,,"And now the poor maiden was alone in the wild forest,",148,,
"et comme elle regardait autour d'elle avec effroi,",,,,,"and when she looked around,",149,,
elle aperçut à quelques pas une vieille femme qui lui dit:,,,,,"an old woman was standing near her who said,",150,,
"Qu'as-tu fait là, mon enfant?",,,,,"My child, what hast thou done?",151,,
Pourquoi n'avoir point laissé en paix ces douze blanches fleurs?,,,,,Why didst thou not leave the twelve white flowers growing?,152,,
"Ces fleurs étaient tes frères, qui se trouvent désormais transformés en corbeaux pour toujours.",,,,,"They were thy brothers, who are now for evermore changed into ravens.",153,,
La jeune fille dit en pleurant: N'existe-t-il donc pas un moyen de les délivrer?,,,,,"The maiden said, weeping, Is there no way of delivering them?",154,,
"Oui, répondit la vieille, mais il n'y en a dans le monde entier qu'un seul,",,,,,"Yes, said the woman, there is but one in the whole world,",155,,
et il est si difficile qu'il ne pourra te servir;,,,,,"and that is so hard that thou wilt not deliver them by it,",156,,
"car tu devrais ne pas dire un seul mot, ni sourire une seule fois pendant sept années;",,,,,"for thou must be dumb for seven years, and mayst not speak or laugh,",157,,
"et si tu prononces une seule parole,",,,,,"and if thou speakest one single word,",158,,
"s'il manque une seule heure à l'accomplissement des sept années,",,,,,"and only an hour of the seven years is wanting,",159,,
et la parole que tu auras prononcée causera la mort de tes frères.,,,,,"all is in vain, and thy brothers will be killed by the one word.",160,,
Alors la jeune fille pensa dans son coeur:,,,,,"Then said the maiden in her heart,",161,,
je veux de toutes mes forces délivrer mes frères,,,,,"I know with certainty that I shall set my brothers free,",162,,
"et alla chercher un rocher élevé, s'y installa et s'épancha,",,,,,"and went and sought a high tree and seated herself in it and span,",163,,
et ne parla pas et ne ria pas non plus.,,,,,and neither spoke nor laughed.,164,,
Il arriva qu'un roi chassait dans la forêt;,,,,,"Now it so happened that a king was hunting in the forest,",165,,
"ce roi avait un grand lévrier qui, parvenu en courant jusqu'au pied du rocher en haut duquel la jeune fille était assise,",,,,,"who had a great greyhound which ran to the tree on which the maiden was sitting,",166,,
se mit à bondir à l'entour et à aboyer fortement en dressant la tête vers elle.,,,,,"and sprang about it, whining, and barking at her.",167,,
"Le roi s'approcha, aperçut la belle princesse avec l'étoile d'or sur le front,",,,,,"Then the King came by and saw the beautiful King's daughter with the golden star on her brow,",168,,
et fut si ravi de sa beauté qu'il lui demanda si elle ne voulait point devenir son épouse.,,,,,and was so charmed with her beauty that he called to ask her if she would be his wife.,169,,
"Elle ne répondit point, mais fit un petit oui de la tête.",,,,,"She made no answer, but nodded a little with her head.",170,,
"Alors le roi monta lui-même sur le rocher, en redescendit avec elle, la plaça sur son cheval, et retourna ainsi dans son palais.",,,,,"So he climbed up the tree himself, carried her down, placed her on his horse, and bore her home.",171,,
"Là furent célébrées les noces avec autant de pompe que de joie,",,,,,"Then the wedding was solemnized with great magnificence and rejoicing,",172,,
mais la jeune fiancée demeurât muette et sans sourire.,,,,,but the bride neither spoke nor smiled.,173,,
"Lorsqu'ils eurent vécu heureusement ensemble pendant un couple d'années,",,,,,"When they had lived happily together for a few years,",174,,
"la mère du roi, qui était une méchante femme, se mit à calomnier la jeune reine,",,,,,"the King's mother, who was a wicked woman, began to slander the young Queen,",175,,
et à dire au roi: C'est une misérable mendiante que tu as amenée au palais;,,,,,"and said to the King, This is a common beggar girl whom thou hast brought back with thee.",176,,
qui sait quels desseins impies elle trame contre toi!,,,,,Who knows what impious tricks she practises secretly!,177,,
Si elle est vraiment muette elle pourrait du moins rire une fois; ,,,,,"Even if she be dumb, and not able to speak, she still might laugh for once;",178,,
celui qui ne rit jamais a une mauvaise conscience.,,,,,but those who do not laugh have bad consciences.,179,,
"Le roi ne voulut point d'abord ajouter foi à ces insinuations perfides,",,,,,"At first the King would not believe it,",180,,
"mais sa mère les renouvela si souvent,",,,,,"but the old woman urged this so long,",181,,
"en y ajoutant des inventions méchantes qu'il finit par se laisser persuader, et qu'il condamna sa femme à la peine de mort.",,,,,"and accused her of so many evil things, that at last the King let himself be persuaded and sentenced her to death.",182,,
"On alluma donc dans la cour un immense bûcher,",,,,,And now a great fire was lighted in the courtyard ,183,,
où la malheureuse devait être brûlée vive;,,,,,"in which she was to be burnt,",184,,
"le roi se tenait à sa fenêtre, les yeux tout en larmes,",,,,,"and the King stood above at the window and looked on with tearful eyes,",185,,
car il n'avait pas cessé de l'aimer.,,,,,because he still loved her so much.,186,,
"Et comme elle était déjà liée fortement contre un pilier,",,,,,"And when she was bound fast to the stake,",187,,
"et que les rouges langues du feu dardaient vers ses vêtements,",,,,,"and the fire was licking at her clothes with its red tongue,",188,,
il se trouva qu'en ce moment même s'accomplissaient les sept années d'épreuve;,,,,,the last instant of the seven years expired.,189,,
"soudain on entendit dans l'air un battement d'ailes,",,,,,"Then a whirring sound was heard in the air,",190,,
"et douze corbeaux, qui dirigeaient leur vol rapide de ce côté,",,,,,"and twelve ravens came flying towards the place,",191,,
s'abattirent autour de la jeune femme.,,,,,"and sank downwards,",192,,
"À peine eurent-ils touché le bûcher qu'ils se changèrent en ses douze frères,",,,,,"and when they touched the earth they were her twelve brothers,",193,,
qui lui devaient ainsi leur délivrance.,,,,,whom she had delivered.,194,,
"Ils dissipèrent les brandons fumants, éteignirent les flammes, dénouèrent les liens qui garrottaient leur soeur, et la couvrirent de baisers.",,,,,"They tore the fire asunder, extinguished the flames, set their dear sister free, and kissed and embraced her.",195,,
"Maintenant qu'elle ne craignait plus de parler,",,,,,"And now as she dared to open her mouth and speak,",196,,
"elle raconta au roi pourquoi elle avait été si longtemps muette,",,,,,"she told the King why she had been dumb,",197,,
et pourquoi il ne l'avait jamais vue sourire.,,,,,and had never laughed.,198,,
"Le roi se réjouit de la trouver innocente,",,,,,"The King rejoiced when he heard that she was innocent,",199,,
et ils vécurent désormais tous ensemble heureux et unis jusqu'à la mort.,,,,,and they all lived in great unity until their death.,200,,
"La méchante belle-mère fût conduite devant le juge,",,,,,"The wicked step-mother was taken before the judge,",201,,
"et mis dans un tonneau rempli d'huile bouillante et de serpents venimeux,",,,,,"and put into a barrel filled with boiling oil and venomous snakes,",202,,
et mourut d'une mort maléfique.,,,,,and died an evil death.,203,,
