FR,GLOSS_LSF,GENERATED,TENSE,GLOSS_LSFB,EN,NUM,SECOND_FR,SECOND_EN
elle commença à visiter les appartements du ciel;,,,,,she began to examine the dwellings of the kingdom of heaven.,26,,
chaque jour elle en ouvrait un jusqu'à ce qu'elle eût achevé de voir les douze.,,,,,"Each day she opened one of them, until she had made the round of the twelve.",27,,
Dans chacun se trouvait un apôtre entouré de tant de lumière,,,,,"In each of them sat one of the Apostles in the midst of a great light,",28,,
"que de sa vie elle n'avait vu un pareil éclat ni une telle magnificence. Elle s'en réjouit, et les bons anges qui l'accompagnaient toujours s'en réjouissaient avec elle.",,,,,"and she rejoiced in all the magnificence and splendour, and the little angels who always accompanied her rejoiced with her.",29,,
Maintenant restait encore la porte défendue;,,,,,"Then the forbidden door alone remained,",30,,
"elle se sentit une grande envie de savoir ce qui était caché là derrière,",,,,,"and she felt a great desire to know what could be hidden behind it,",31,,
et elle dit aux bons anges:,,,,,and said to the angels:,32,,
"Je ne veux pas l'ouvrir tout entière,",,,,,"I will not quite open it,",33,,
"mais je voudrais l'entrebâiller un peu,",,,,,"and I will not go inside it, but I will unlock it",34,,
pour que nous puissions voir à travers l'ouverture.,,,,,so that we can just see a little through the opening.,35,,
"Oh! non, dirent les bons anges, ce serait un péché:",,,,,"Oh no, said the little angels, that would be a sin.",36,,
"la Vierge Marie l'a défendu, et il pourrait, bien t'en arriver malheur.",,,,,"The Virgin Mary has forbidden it, and it might easily cause thy unhappiness.",37,,
"La jeune fille ne dit rien,",,,,,"Then she was silent,",38,,
mais le désir et la curiosité continuèrent à parler dans son coeur,,,,,"but the desire in her heart was not stilled, but gnawed there ",39,,
et à la tourmenter sans lui laisser de repos.,,,,,"and tormented her, and let her have no rest.",40,,
"Quand les bons anges furent enfin partis,",,,,,"And once when the angels had all gone out, ",41,,
elle pensa en elle-même:,,,,,she thought:,42,,
Maintenant je suis toute seule;,,,,,"Now I am quite alone, and I could peep in. If I do it, ",43,,
qui me verra?,,,,,no one will ever know.,44,,
Et elle alla prendre la clef.,,,,,"She sought out the key,",45,,
"Quand elle l'eut prise, elle la mit dans le trou de la serrure,",,,,,"and when she had got it in her hand, she put it in the lock,",46,,
"et, quand elle l'y eut placée, elle tourna.",,,,,"and when she had put it in, she turned it round as well.",47,,
La porte s'ouvrit et elle vit au milieu du feu et de la lumière la Trinité assise;,,,,,"Then the door sprang open, and she saw there the Trinity sitting in fire and splendour. She stayed there awhile, and looked at everything in amazement;",48,,
"elle toucha légèrement la lumière du bout de son doigt,",,,,,"then she touched the light a little with her finger,",49,,
et son doigt devint couleur d'or.,,,,,and her finger became quite golden.,50,,
"Alors elle eut peur, elle ferma bien vite la porte et se sauva.",,,,,"Immediately a great fear fell on her. She shut the door violently, and ran away.",51,,
"Mais elle continua d'avoir peur,",,,,,"Her terror too would not quit her,",52,,
"quoi qu'elle fit, et son coeur , battait toujours sans vouloir se calmer,",,,,,"let her do what she might, and her heart beat continually and would not be still;",53,,
"et la couleur de l'or restait sur son doigt et ne s'effaçait pas,",,,,,"the gold too stayed on her finger, and would not go away,",54,,
quelque soin qu'elle prît de le laver.,,,,,let her rub it and wash it never so much.,55,,
"Au bout de peu de jours la Vierge Marie revint de son voyage,",,,,,It was not long before the Virgin Mary came back from her journey.,56,,
appela la jeune fille et lui demanda les clefs du paradis.,,,,,"She called the girl before her, and asked to have the keys of heaven back.",57,,
"Pendant qu'elle présentait le trousseau, la Vierge la regarda et lui dit:",,,,,"When the maiden gave her the bunch, the Virgin looked into her eyes and said:",58,,
N'as-tu pas aussi ouvert la treizième porte?,,,,,Hast thou not opened the thirteenth door also?,59,,
"Non, répondit-elle.",,,,,"No, she replied.",60,,
La Vierge porta la main à son coeur;,,,,,"Then she laid her hand on the girl's heart,",61,,
"elle sentit qu'il battait et battait très fort,",,,,,"and felt how it beat and beat,",62,,
et s'aperçut bien qu'elle avait violé son commandement et ouvert la porte défendue.,,,,,and saw right well that she had disobeyed her order and had opened the door.,63,,
"Elle lui dit encore: En vérité, en es-tu certaine ?",,,,,Then she said once again: Art thou certain that thou hast not done it?,64,,
"Yes, dit une seconde fois la jeune fille.",,,,,"Yes, said the girl, for the second time.",65,,
"La Vierge regarda le doigt qui s'était doré en touchant la lumière du ciel,",,,,,"Then she perceived the finger which had become golden from touching the fire of heaven,",66,,
"et ne douta plus que l'enfant ne fût coupable,",,,,,"and saw well that the child had sinned,",67,,
et lui dit une troisième fois:,,,,,and said for the third time:,68,,
Ne l'as-tu pas fait?,,,,,Hast thou not done it?,69,,
"Non, dit la jeune fille une troisième fois.",,,,,"No, said the girl for the third time.",70,,
La Vierge Marie dit alors: Tu ne m'as pas obéi et tu as menti;,,,,,"Then said the Virgin Mary: Thou hast not obeyed me, and besides that thou hast lied,",71,,
tu ne mérites plus de rester dans le ciel.,,,,,thou art no longer worthy to be in heaven.,72,,
"La jeune fille tomba dans un profond sommeil,",,,,,"Then the girl fell into a deep sleep,",73,,
"et, quand elle se réveilla, elle était couchée sur le sol,",,,,,"and when she awoke she lay on the earth below,",74,,
au milieu d'un endroit désert.,,,,,and in the midst of a wilderness.,75,,
"Elle voulut appeler,",,,,,"She wanted to cry out,",76,,
mais elle ne pouvait faire entendre aucun son;,,,,,but she could bring forth no sound.,77,,
"elle se leva et voulut se sauver,",,,,,"She sprang up and wanted to run away,",78,,
"mais, de quelque côté qu'elle se tournât,",,,,,"but whithersoever she turned herself,",79,,
elle était arrêtée par un épais taillis qu'elle ne pouvait franchir.,,,,,she was continually held back by thick hedges of thorns through which she could not break.,80,,
Dans le désert où elle était ainsi enfermée se trouvait un vieil arbre dont le tronc creux lui servit d'habitation.,,,,,"In the desert, in which she was imprisoned, there stood an old hollow tree, and this had to be her dwelling-place.",81,,
"La nuit elle y dormait,",,,,,"Into this she crept when night came, and here she slept.",82,,
"et, quand il faisait de la pluie ou de l'orage, elle y trouvait un abri.",,,,,"Here, too, she found a shelter from storm and rain, but it was a miserable life,",83,,
"Des racines, des baies sauvages étaient sa seule nourriture,",,,,,"Roots and wild berries were her only food,",84,,
et elle en cherchait aussi loin qu'elle pouvait aller.,,,,,and for these she sought as far as she could go.,85,,
"Pendant l'automne, elle ramassait les feuilles de l'arbre,",,,,,"In the autumn she picked up the fallen nuts and leaves,",86,,
"les portait dans le creux,",,,,,and carried them into the hole.,87,,
"et quand la neige et le froid arrivaient, elle venait s'y cacher.",,,,,"The nuts were her food in winter, and when snow and ice came,",88,,
Ses vêtements s'usèrent à la fin et se détachèrent par lambeaux; il fallut encore qu'elle s'enveloppât dans les feuilles.,,,,,"she crept amongst the leaves like a poor little animal that she might not freeze. Before long her clothes were all torn, and one bit of them after another fell off her. ",89,,
"Puis, dès que le soleil reprenait sa chaleur,",,,,,"As soon, however, as the sun shone warm again,",90,,
"elle sortait,",,,,,she went out,91,,
"se plaçait au pied de l'arbre,",,,,,"and sat in front of the tree,",92,,
et ses longs cheveux la couvraient de tous côtés comme un manteau.,,,,,and her long hair covered her on all sides like a mantle.,93,,
"Elle demeura longtemps dans cet état, éprouvant toutes les misères et toutes les souffrances du monde.",,,,,"Thus she sat year after year, and felt the pain and the misery of the world.",94,,
"Un jour de printemps,",,,,,"One day, when the trees were once more clothed in fresh green,",95,,
le roi du pays chassait dans la forêt et poursuivait une pièce de gibier.,,,,,"the King of the country was hunting in the forest, and followed a roe,",96,,
"L'animal s'étant réfugié dans le taillis qui entourait le vieil arbre creux,",,,,,"and as it had fled into the thicket which shut in this part of the forest,",97,,
"le prince descendit de cheval,",,,,,"he got off his horse,",98,,
sépara les branches du fourré et s'y ouvrit un chemin avec son épée.,,,,,"tore the bushes asunder, and cut himself a path with his sword.",99,,
"Quand il eut réussi à le franchir,",,,,,"When he had at last forced his way through,",100,,
"il vit assise sous l'arbre une jeune fille merveilleusement belle,",,,,,he saw a wonderfully beautiful maiden sitting under the tree;,101,,
que ses cheveux d'or couvraient tout entière jusqu'à la pointe des pieds.,,,,,and she sat there and was entirely covered with her golden hair down to her very feet.,102,,
Il la regarda avec étonnement et lui dit: Comment es-tu venue dans ce désert?,,,,,"He stood still and looked at her full of surprise, then he spoke to her and said: Who art thou? Why art thou sitting here in the wilderness?",103,,
"Elle resta muette, car il lui était impossible d'ouvrir la bouche.",,,,,"But she gave no answer, for she could not open her mouth.",104,,
Le roi lui dit encore:,,,,,The King continued:,105,,
Veux-tu venir avec moi dans mon palais?,,,,,Wilt thou go with me to my castle?,106,,
Elle fit seulement un petit signe de la tète.,,,,,Then she just nodded her head a little.,107,,
"Le roi la prit dans ses bras,",,,,,"The King took her in his arms,",108,,
"la porta sur son cheval et l'emmena dans sa demeure,",,,,,"carried her to his horse, and rode home with her, and when he reached the royal castle",109,,
où il lui fit prendre des vêtements et lui donna tout en abondance.,,,,,"he caused her to be dressed in beautiful garments, and gave her all things in abundance.",110,,
"Quoiqu'elle ne pût parler,",,,,,"Although she could not speak,",111,,
elle était si belle et si gracieuse qu'il se prit pour elle d'une grande passion et l'épousa.,,,,,"she was still so beautiful and charming that he began to love her with all his heart, and it was not long before he married her.",112,,
Une année à peu près s'était écoulée quand la reine mit au monde un fils.,,,,,"After a year or so had passed, the Queen brought a son into the world.",113,,
"La nuit, comme elle était couchée seule dans son lit, la Vierge Marie lui apparut et lui parla ainsi:",,,,,"Thereupon the Virgin Mary appeared to her in the night when she lay in her bed alone, and said:",114,,
"Si tu veux enfin dire la vérité et avouer que tu as ouvert la porte défendue,",,,,,"If thou wilt tell the truth and confess that thou didst unlock the forbidden door,",115,,
je t'ouvrirai la bouche et te rendrai la parole;,,,,,"I will open thy mouth and give thee back thy speech,",116,,
"mais si tu t'obstines dans le péché et persistes à mentir,",,,,,"but if thou perseverest in thy sin, and deniest obstinately,",117,,
j'emporterai avec moi ton enfant nouveau-né.,,,,,I will take thy new-born child away with me.,118,,
"Alors il fut permis à la reine de répondre, mais elle dit:",,,,,"Then the queen was permitted to answer, but she remained hard, and said:",119,,
"Non, je n'ai pas ouvert la porte défendue.",,,,,"No, I did not open the forbidden door,",120,,
Et la Vierge Marie enleva de ses bras son enfant nouveau-né et disparut avec lui.,,,,,"and the Virgin Mary took the new-born child from her arms, and vanished with it.",121,,
"Le lendemain matin, quand on ne trouva plus l'enfant,",,,,,"Next morning when the child was not to be found,",122,,
un bruit se répandit parmi les gens du palais que la reine était une ogresse,,,,,"it was whispered among the people that the Queen was a man-eater,",123,,
et qu'elle l'avait tué.,,,,,and had killed her own child.,124,,
Elle entendait tout et ne pouvait rien répondre;,,,,,"She heard all this and could say nothing to the contrary,",125,,
mais le roi l'aimait trop tendrement pour croire ce qui se disait.,,,,,"but the King would not believe it, for he loved her so much.",126,,
Au bout d'un an la reine eut encore un fils;,,,,,"When a year had gone by the Queen again bore a son,",127,,
la Vierge Marie se présenta de nouveau la nuit devant elle et lui dit:,,,,,"and in the night the Virgin Mary again came to her, and said:",128,,
"Si tu veux enfin avouer que tu as ouvert la porte défendue,",,,,,"If thou wilt confess that thou openedst the forbidden door,",129,,
je te rendrai ton enfant et je te délierai la langue;,,,,,I will give thee thy child back and untie thy tongue;,130,,
"mais si tu t'obstines dans ton péché et continues à mentir,",,,,,"but if you continuest in sin and deniest it,",131,,
j'emporterai encore ton nouveau-né.,,,,,I will take away with me this new child also.,132,,
La reine dit comme la première fois:,,,,,Then the Queen again said:,133,,
"Non, je n'ai pas ouvert la porte défendue.",,,,,"No, I did not open the forbidden door;",134,,
Et la Vierge lui prit dans ses bras son enfant,,,,,"and the Virgin took the child out of her arms,",135,,
et l'enleva dans le ciel.,,,,,and away with her to heaven.,136,,
"Le matin, quand les gens apprirent que l'enfant avait encore disparu,",,,,,"Next morning, when this child also had disappeared,",137,,
"ils dirent tout haut que la reine l'avait mangé,",,,,,"the people declared quite loudly that the Queen had devoured it,",138,,
et les conseillers du roi demandèrent qu'on lui fit son procès.,,,,,and the King's councillors demanded that she should be brought to justice.,139,,
Mais le roi l'aimait si tendrement qu'il n'en voulut rien croire,,,,,"The King, however, loved her so dearly that he would not believe it,",140,,
et qu'il ordonna à ses conseillers de ne plus reparler de cela sous peine de la vie.,,,,,and commanded the councillors under pain of death not to say any more about it.,141,,
"La troisième année,",,,,,The following year,142,,
"la reine donna le jour à une belle petite fille,",,,,,"the Queen gave birth to a beautiful little daughter,",143,,
et la Vierge Marie lui apparut encore pendant la nuit et lui dit: Suis-moi.,,,,,and for the third time the Virgin Mary appeared to her in the night and said: Follow me.,144,,
"Elle la prit par la main, la conduisit dans le ciel",,,,,"She took the Queen by the hand and led her to heaven,",145,,
et lui montra ses deux premiers-nés qui lui souriaient,,,,,"and showed her there her two eldest children, who smiled at her,",146,,
et jouaient avec le globe du monde.,,,,,and were playing with the ball of the world.,147,,
"Et comme la mère se réjouissait de les voir,",,,,,"When the Queen rejoiced thereat,",148,,
la Vierge Marie lui dit:,,,,,the Virgin Mary said:,149,,
"Si tu veux avouer maintenant que tu as ouvert la porte défendue,",,,,,"Is thy heart not yet softened? If thou wilt own that thou openedst the forbidden door,",150,,
je te rendrai tes deux beaux petits garçons.,,,,,I will give thee back thy two little sons.,151,,
La reine répondit pour la troisième fois:,,,,,But for the third time the Queen answered:,152,,
"Non, je n'ai pas ouvert la porte défendue.",,,,,"No, I did not open the forbidden door.",153,,
La Vierge la laissa retomber sur la terre,,,,,"Then the Virgin let her sink down to earth once more,",154,,
et lui prit son troisième enfant.,,,,,and took from her likewise her third child.,155,,
"Le lendemain matin,",,,,,"Next morning,",156,,
"quand on ne le trouva plus,",,,,,"when the loss was reported abroad,",157,,
chacun dit tout haut:,,,,,all the people cried loudly:,158,,
La reine est une ogresse;,,,,,The Queen is a man-eater.,159,,
il faut qu'elle soit jugée.,,,,,"She must be judged,",160,,
Et le roi ne put cette fois repousser l'avis de ses conseillers.,,,,,and the King was no longer able to restrain his councillors.,161,,
"Elle fut appelée devant un tribunal,",,,,,"Thereupon a trial was held,",162,,
"et comme elle ne pouvait ni répondre ni se défendre,",,,,,"and as she could not answer, and defend herself,",163,,
elle fut condamnée à périr sur le bûcher.,,,,,she was condemned to be burnt alive.,164,,
"Le bois était amassé, elle était attachée au poteau,",,,,,"The wood was got together, and when she was fast bound to the stake,",165,,
"et la flamme commençait à s'élever autour d'elle,",,,,,"and the fire began to burn round about her,",166,,
lorsque son coeur fut touché de repentir:,,,,,"the hard ice of pride melted, her heart was moved by repentance,",167,,
"Si je pouvais avant de mourir, pensa-t-elle, avouer que j'ai ouvert la porte!",,,,,and she thought: If I could but confess before my death that I opened the door.,168,,
"Et elle cria: Oui, Marie, je suis coupable! Comme cette pensée lui venait au coeur,",,,,,"Then her voice came back to her, and she cried out loudly: Yes, Mary, I did it,",169,,
la pluie commença à tomber du ciel et éteignit le feu du bûcher:,,,,,"and straight-way rain fell from the sky and extinguished the flames of fire, ",170,,
"une lumière se répandit autour d'elle,",,,,,"and a light broke forth above her,",171,,
"et la Vierge Marie descendit,",,,,,and the Virgin Mary descended,172,,
ayant à ses côtés les deux fils premiers nés et portant dans ses bras la petite fille venue la dernière.,,,,,"with the two little sons by her side, and the new-born daughter in her arms.",173,,
Elle dit à la reine d'un ton plein de bonté:,,,,,"She spoke kindly to her, and said:",174,,
Il est pardonné à celui qui avoue son péché et s'en repent.,,,,,"He who repents his sin and acknowledges it, is forgiven.",175,,
"Elle lui présenta les enfants,",,,,,"Then she gave her the three children,",176,,
lui délia la langue ,,,,,"untied her tongue,",177,,
et lui donna du bonheur pour toute sa vie.,,,,,and granted her happiness for her whole life.,178,,
