FR,GLOSS_LSF,GENERATED,TENSE,GLOSS_LSFB,EN,NUM,SECOND_FR,SECOND_EN
je te ferai épouser mon fils aîné. ,,,,,you shall have my eldest son for bridegroom;,28,,
"Ne t'inquiète pas de ta pauvreté, ",,,,,"you may be poor, but I make nothing of that",29,,
ton zèle pour le travail te sera une dot suffisante.,,,,,your industry is dowry enough.,30,,
"La jeune fille ne dit rien, mais intérieurement elle était consternée;",,,,,"The girl was inwardly terrified,",31,,
"elle ne pourrait pas venir à bout de ces énormes tas d'étoupe,",,,,,"for she could not have spun the flax,",32,,
"eût-elle pu vivre une centaire d'années,",,,,,"even if she were to live to be a hundred years old,",33,,
et filer depuis le matin jusqu'au soir.,,,,,and were to sit spinning every day of her life from morning to evening.,34,,
"Quant elle fut seule, elle se mit à pleurer,",,,,,"And when she found herself alone she began to weep,",35,,
et resta ainsi trois jours sans faire oeuvre de ses doigts.,,,,,and sat so for three days without putting her hand to it.,36,,
"Le troisième jour, la reine vint la visiter;",,,,,"On the third day the Queen came,",37,,
elle fut fort étonnée en voyant qu'il n'y avait rien de fait;,,,,,and when she saw that nothing had been done of the spinning she was much surprised;,38,,
mais la jeune fille s'excusa en alléguant son chagrin d'avoir quitté sa mère.,,,,,but the girl excused herself by saying that she had not been able to begin because of the distress she was in at leaving her home and her mother.,39,,
La reine voulut bien se contenter de cette raison;,,,,,"The excuse contented the Queen, who said, ",40,,
mais elle dit en s'en allant:,,,,,"however, as she went away,",41,,
"Allons, il faut commencer demain à travailler.",,,,,Tomorrow you must begin to work.,42,,
"Quand la jeune fille se retrouva seule, ne sachant plus que faire, ",,,,,"When the girl found herself alone again she could not tell how to help herself or what to do,",43,,
"dans son trouble, elle se mit à la fenêtre, ",,,,,and in her perplexity she went and gazed out of the window.,44,,
"et elle vit venir à elle trois femmes, ",,,,,"There she saw three women passing by,",45,,
dont la première avait un grand pied plat; ,,,,,"and the first of them had a broad flat foot, ",46,,
la seconde une lèvre inférieure si grande et si tombante qu'elle couvrait et dépassait le menton; ,,,,,"the second had a big under-lip that hung down over her chin,",47,,
"et la troisième, un pouce large et aplati. ",,,,,and the third had a remarkably broad thumb.,48,,
"Elles se plantèrent devant la fenêtre, ",,,,,"They all of them stopped in front of the window,",49,,
"les yeux tournés vers la chambre, et demandèrent à la jeune fille ce qu'elle voulait. ",,,,,and called out to know what it was that the girl wanted.,50,,
Elle leur conta ses chagrins;,,,,,"She told them all her need,",51,,
"les trois femmes lui offrirent de l'aider.  Si tu nous promets,",,,,,"and they promised her their help, and said,",52,,
"lui dirent-elles, de nous inviter à ta noce,",,,,,"Then will you invite us to your wedding,",53,,
"de nous nommer tes cousines sans rougir de nous,",,,,,"and not be ashamed of us, and call us your cousins, ",54,,
"et de nous faire asseoir à ta table, ",,,,,and let us sit at your table;,55,,
"si tu peux nous le promettre,",,,,,"if you will promise this, ",56,,
"nous allons te filer ton lin, et ce sera bientôt fini.",,,,,we will finish off your flax-spinning in a very short time.,57,,
"De tout mon coeur, répondit-elle;",,,,,"With all my heart, answered the girl; ",58,,
"entrez, et commencez tout de suite.",,,,,"only come in now, and begin at once.",59,,
Elle introduisit ces trois singulières femmes ,,,,,"Then these same women came in,",60,,
et débarrassa une place dans la première chambre pour les installer; ,,,,,and she cleared a space in the first room for them to sit ,61,,
elles se mirent à l'ouvrage. ,,,,,and carry on their spinning.,62,,
La première filait l'étoupe et faisait tourner le rouet;,,,,,"The first one drew out the thread and moved the treddle that turned the wheel,",63,,
la seconde mouillait le fil;,,,,,"the second moistened the thread, ",64,,
la troisième le tordait,,,,,"the third twisted it,",65,,
"et l'appuyait sur la table avec son pouce,",,,,,"and rapped with her finger on the table,",66,,
"et, à chaque coup de pouce qu'elle donnait, il y avait par terre un écheveau de fil le plus fin.",,,,,"and as often as she rapped a heap of yarn fell to the ground,",67,,
et c’était tellement joliment filé.,,,,,and it was most beautifully spun.,68,,
"Chaque fois que la reine entrait, la jeune fille cachait ses fileuses et lui montrait ce qu'il y avait de travail de fait, et la reine n'en revenait pas d'admiration.",,,,,"But the girl hid the three spinsters out of the Queen's sight, and only showed her, as often as she came, the heaps of well-spun yarn; and there was no end to the praises she received.",69,,
"Quand la première chambre fut vidée, elles passèrent à la seconde,",,,,,"When the first room was empty they went on to the second,",70,,
"puis à la troisième, qui fut bientôt terminée aussi.",,,,,"and then to the third, so that at last all was finished.",71,,
Alors les trois femmes s'en allèrent en disant à la jeune fille:,,,,,"Then the three women took their leave, saying to the girl,",72,,
N'oublie pas ta promesse;,,,,,"Do not forget what you have promised,",73,,
tu t'en trouveras bien.,,,,,and it will be all the better for you.,74,,
Lorsque la jeune fille eut montré à la reine les chambres vides ,,,,,"So when the girl took the Queen and showed her the empty rooms,",75,,
"et le lin filé,",,,,,"and the great heaps of yarn, ",76,,
on fixa le jour des noces.,,,,,"the wedding was at once arranged,",77,,
"Le prince était ravi d'avoir une femme si habile et si active,",,,,,"and the bridegroom rejoiced that he should have so clever and diligent a wife,",78,,
et il l'aimait avec ardeur.,,,,,and praised her exceedingly.,79,,
"J'ai trois cousines, dit-elle,",,,,,"I have three cousins, said the girl,",80,,
"qui m'ont fait beaucoup de bien,",,,,,"and as they have shown me a great deal of kindness,",81,,
et que je ne voudrais pas négliger dans mon bonheur;,,,,,I would not wish to forget them in my good fortune;,82,,
permettez-moi de les inviter à ma noce,,,,,"may I be allowed to invite them to the wedding,",83,,
et de les faire asseoir à notre table.,,,,,and to ask them to sit at the table with us?,84,,
La reine et le prince n'y virent aucun empêchement.,,,,,"The Queen and the bridegroom said at once, There is no reason against it.",85,,
"Le jour de la fête, les trois femmes arrivèrent en équipage magnifique,",,,,,"So when the feast began in came the three spinsters in strange guise,",86,,
"et la mariée leur dit:  Chères cousines, soyez les bienvenues.",,,,,"and the bride said, Dear cousins, you are welcome.",87,,
"Ah! lui dit le prince, tu as là des parentes bien laides.",,,,,"Oh, said the bridegroom, how come you to have such dreadfully ugly relations?",88,,
Puis s'adressant à la première fileuse,,,,,And then he went up to the first spinster ,89,,
il lui dit:  D'où vous vient ce large pied?,,,,,"and said, How is it that you have such a broad flat foot?",90,,
"D'avoir fait tourner le rouet, répondit-elle, d'avoir fait tourner le rouet.",,,,,"With treading, answered she, with treading.",91,,
A la seconde:  ,,,,,"Then he went up to the second and said,",92,,
D'où vous vient cette lèvre pendante?,,,,,How is it that you have such a great hanging lip?,93,,
"D'avoir mouillé le fil, d'avoir mouillé le fil.",,,,,"With licking, answered she, with licking.",94,,
Et à la troisième:,,,,,"Then he asked the third,",95,,
D'où vous vient ce large pouce?,,,,,How is it that you have such a broad thumb?,96,,
"D'avoir tordu le fil, d'avoir tordu le fil.",,,,,"With twisting thread, answered she, with twisting thread.",97,,
"Le prince, effrayé de cette perspective, déclara que jamais dorénavant sa belle épouse ne toucherait à un rouet,",,,,,Then the bridegroom said that from that time forward his beautiful bride should never touch a spinning-wheel.,98,,
et ainsi elle fut délivrée de cette odieuse occupation.,,,,,And so she escaped that tiresome flax-spinning.,99,,
