FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,ECOUTER BOITEUX AMPOULES PIEDS FORCE ICI AVOIR MARCHER ,['Pres']['Pres']['Pres'],,"Look, I am lame, and have blisters on my feet with walking here, ",13,"Ecoutez, je suis boiteux et j'ai des ampoules aux pieds à force de marcher ici, ",
,,IMPOSSIBLE ARRIERE REVENIR ,['Pres'],,I cannot possibly turn back again. ,14,Il m'est impossible de revenir en arrière. ,
,,SEULEMENT ENTRER TOUT GROS TRAVAIL FAIRE ,['Fut'],,"Only let me in, and I will do all the rough work. ",15,"Laissez-moi seulement entrer, et je ferai tout le gros du travail. ",
,,ENFANTS PORTER VETEMENTS LAVER NETTOIERAI BANCS LAVER JOUE ,['Fut']['Pres']['Fut']['Pres']['Past'],,"I will carry the children, and wash their clothes, and wash and clean the benches on which they have been playing, ",16,"Je porterai les enfants, je laverai leurs vêtements, je laverai et nettoierai les bancs sur lesquels ils ont joué, ",
,,TOUS VETEMENTS DECHIRES RAPIECER ,,,and patch all their torn clothes. ,17,et de rapiécer tous leurs vêtements déchirés. ,
,,SAINT PIERRE PITIE PORTE CIEL JUSTE ASSEZ TAILLEUR BOITEUX MAIGRE CORPS LAISSER EMOUVOIR OUVRIR POUVOIR GLISSER ,['Pres']['Pres']['Pres'],,"Saint Peter let himself be moved by pity, and opened the door of heaven just wide enough for the lame tailor to slip his lean body in. ",18,Saint Pierre se laissa émouvoir par la pitié et ouvrit la porte du ciel juste assez pour que le tailleur boiteux puisse y glisser son maigre corps. ,
,,COIN PORTE CONTRAINT ASSEOIR ,['Pres']['Past'],,"He was forced to sit down in a corner behind the door, ",19,"Il est contraint de s'asseoir dans un coin derrière la porte, ",
,,TRANQUILLEMENT DEVOIR RESTER PACIFIQUEMER ,['Imp']['Pres'],,"and was to stay quietly and peaceably there, ",20,"et devait y rester tranquillement et pacifiquement, ",
,,AFIN SEIGNEUR RETOUR NE PAS NE PAS OBSERVE IRRITE ,['Pres']['Pres'],,"in order that the Lord, when he returned, might not observe him and be angry.",21,"afin que le Seigneur, à son retour, ne l'observe pas et ne s'irrite pas.",
,,TAILLEUR OBEIT FOIS SAINT PIERRE SORTIT PORTE ,<unk>,,"The tailor obeyed, but once when Saint Peter went outside the door, ",22,"Le tailleur obéit, mais une fois quand saint Pierre sortit de la porte, ",
,,LEVER PLEIN CURIOSITE TOUS COINS CIEL PARCOURIR ,['Imp']['Pres'],,"he got up, and full of curiosity, went round about into every corner of heaven, ",23,"Il se leva, et, plein de curiosité, il parcourut tous les coins du ciel, ",
,,AGENCEMENT LIEU INSPECTE ,['Pres']['Past'],,and inspected the arrangement of every place. ,24,et a inspecté l'agencement de chaque lieu. ,
,,ENFIN ENDROIT NOMBREUSES CHAISES BELLES CHARMANTES ARRIVER TROUVER ,['Pres']['Pres'],,"At length he came to a spot where many beautiful and delightful chairs were standing, ",25,"Il arriva enfin à un endroit où se trouvaient de nombreuses chaises belles et charmantes, ",
,,MILIEU SIEGE TOUT OR AVOIR GARNI PIERRERIES ECLATANTES ,['Imp'],,"and in the midst was a seat all of gold which was set with shining jewels,",26,"Au milieu, il y avait un siège tout d'or, garni de pierreries éclatantes,",
,,MEME BEAUCOUP PLUS HAUTE AUTRES CHAISES ,['Imp'],,"likewise it was much higher than the other chairs, ",27,"De même, elle était beaucoup plus haute que les autres chaises, ",
,,MARCHEPIED OR ,['Imp'],,and a footstool of gold was before it. ,28,et un marchepied d'or était devant lui. ,
,,SIEGE SEIGNEUR ASSEOIR TOUT TERRE POUVOIR VOIR PASSER ,['Imp']['Imp']['Imp']['Imp']['Imp'],,"It was, however, the seat on which the Lord sat when he was at home, and from which he could see everything which happened on earth. ",29,"Mais c'était le siège sur lequel le Seigneur s'asseyait lorsqu'il était chez lui, et d'où il pouvait voir tout ce qui se passait sur la terre. ",
,,TAILLEUR IMMOBILE SIEGE LONG MOMENT RESTE REGARDE ,['Pres']['Past']['Pres']['Past'],,"The tailor stood still, and looked at the seat for a long time, ",30,"Le tailleur est resté immobile et a regardé le siège pendant un long moment, ",
,,PLUS PLAIRE ,['Imp'],,for it pleased him better than all else. ,31,car cela lui plaisait plus que tout. ,
,,ENFIN NE PLUS CURIOSITE POUVANT MAITRISER GRIMPA FAUTEUIL ASSEOIR ,['Pres']['Pres'],,"At last he could master his curiosity no longer, and climbed up and seated himself in the chair. ",32,"Enfin, ne pouvant plus maîtriser sa curiosité, il grimpa et s'assit dans le fauteuil. ",
,,ALORS TOUT TERRE AVOIR VU PASSER ,['Pres']['Past']['Imp'],,"Then he saw everything which was happening on earth, ",33,"Il a alors vu tout ce qui se passait sur la terre, ",
,,VIEILLE FEMME LAIDE BORD RUISSEAU OBSERVER LAVER DEUX VOILES COTE POSANT SECRETEMER ,['Pres']['Imp']['Pres']['Imp'],,"and observed an ugly old woman who was standing washing by the side of a stream, secretly laying two veils on one side for herself. ",34,"et observa une vieille femme laide qui se lavait au bord d'un ruisseau, en posant secrètement deux voiles d'un côté pour elle. ",
,,VUE AVOIR TAILLEUR COLERE TABOURET OR METTRE SAISIR ,['Pres']['Past']['Pres'],,"The sight of this made the tailor so angry that he laid hold of the golden footstool, ",35,"A cette vue, le tailleur se mit en colère et saisit le tabouret d'or, ",
,,TERRE JETE TRAVERS CIEL VIEUX VOLEUR ,['Pres']['Past'],,"and threw it down to earth through heaven, at the old thief. ",36,"et l'a jeté sur la terre, à travers le ciel, au vieux voleur. ",
,,PAS TABOURET PLACE PU RAMENER ,['Pres']['Past'],,"As, however, he could not bring the stool back again, ",37,"Mais il n'a pas pu ramener le tabouret à sa place, ",
,,FAUTEUIL GLISSER DISCRETEMENT PLACE PORTE JAMAIS LA INSTALLER COMPORTER BOUGE ,['Pres']['Past']['Past']['Pres']['Imp']['Past'],,"he slipped quietly out of the chair, seated himself in his place behind the door, and behaved as if he had never stirred from the spot.",38,"Il se glissa discrètement hors du fauteuil, s'installa à sa place derrière la porte et se comporta comme s'il n'avait jamais bougé de là.",
,,SEIGNEUR MAITRE COMPAGNONS CELESTES REVENIR ,['Past'],,"When the Lord and master came back again with his heavenly companions, ",39,"Lorsque le Seigneur et maître revint avec ses compagnons célestes, ",
,,PAS TAILLEUR PORTE VU ,['Pres']['Past'],,"he did not see the tailor behind the door, ",40,"il n'a pas vu le tailleur derrière la porte, ",
,,CHAISE ASSIS POUF DISPARU ,['Pres']['Past']['Pres']['Past'],,but when he seated himself on his chair the footstool was missing. ,41,"mais lorsqu'il s'est assis sur sa chaise, le pouf a disparu. ",
,,SAINT PIERRE TABOURET DEMANDER DEVENU NE PAS SAVOIR ,['Pres']['Imp']['Past']['Imp'],,"He asked Saint Peter what had become of the stool, but he did not know. ",42,"Il demanda à saint Pierre ce qu'était devenu le tabouret, mais celui-ci ne le savait pas. ",
,,ENSUITE DEMANDE LAISSE ENTRER ,['Pres']['Pres']['Past'],,Then he asked if he had let anyone come in. ,43,Il lui demande ensuite s'il a laissé entrer quelqu'un. ,
,,NE PERSONNE ICI CONNAITRE VENU REPONDIT PIERRE TAILLEUR BOITEUX ENCORE PORTE ASSIS ,['Pres']['Pres']['Past']['Pres']['Past'],,"I know of no one who has been here, answered Peter, but a lame tailor, who is still sitting behind the door. ",44,"Je ne connais personne qui soit venu ici, répondit Pierre, mais un tailleur boiteux, qui est encore assis derrière la porte. ",
,,SEIGNEUR TAILLEUR FAIRE AMENER ,['Past'],,"Then the Lord had the tailor brought before him, ",45,"Le Seigneur fit amener le tailleur devant lui, ",
,,DEMANDA TABOURET EMPORTE ,['Imp']['Past'],,"and asked him if he had taken away the stool, ",46,"et lui demanda s'il avait emporté le tabouret, ",
,,OH MIS SEIGNEUR JOYEUSEMENT TAILLEUR REPONDRE ,['Imp']['Past']['Past'],,"and where he had put it? Oh, Lord, answered the tailor joyously, ",47,"et où il l'avait mis ? Oh, Seigneur, répondit joyeusement le tailleur, ",
,,COLERE VIEILLE FEMME DEUX VOILES LAVOIR JETE VUE VOLER ,['Pres']['Past']['Pres']['Past'],,I threw it in my anger down to earth at an old woman whom I saw stealing two veils at the washing. ,48,Je l'ai jeté dans ma colère sur une vieille femme que j'ai vue voler deux voiles au lavoir. ,
,,FRIPON SEIGNEUR DIRE TOI JUGES JUGER COMMENT TOI LONGTEMPS PENSER PU ECHAPPER ,['Pres']['Pres']['Imp']['Past'],,"Oh, thou knave, said the Lord, were I to judge as thou judgest, how dost thou think thou couldst have escaped so long? ",49,"Oh, fripon, dit le Seigneur, si je jugeais comme tu juges, comment penses-tu avoir pu t'échapper si longtemps ? ",
,,LONGTEMPS PLUS CHAISES AVOIR AVOIR BANCS SIEGES MEME FOURCHETTES TOUT PECHEURS AVOIR JETER ,['Pres']['Pres']['Pres']['Pres'],,"I should long ago have had no chairs, benches, seats, nay, not even an oven-fork, but should have thrown everything down at the sinners. ",50,"Il y a longtemps que je n'aurais plus de chaises, de bancs, de sièges, ni même de fourchettes, mais que j'aurais tout jeté sur les pécheurs. ",
,,DESORMAIS TOI NE PLUS CIEL POUVOIR RESTER TOI PORTE DEVOIR REPASSER ,['Pres']['Pres'],,"Henceforth thou canst stay no longer in heaven, but must go outside the door again. ",51,"Désormais, tu ne peux plus rester au ciel, mais tu dois repasser la porte. ",
,,ALORS VEUX ALLER ,['Pres'],,Then go where thou wilt. ,52,"Alors, va où tu veux. ",
,,NUL NE ICI CHATIER SEUL SEIGNEUR ,['Fut'],,"No one shall give punishment here, but I alone, the Lord.",53,"Nul ne châtiera ici, mais moi seul, le Seigneur.",
,,PIERRE NOUVEAU TAILLEUR CIEL OBLIGE ENLEVER ,['Past']['Past'],,"Peter was obliged to take the tailor out of heaven again, ",54,"Pierre fut obligé d'enlever à nouveau le tailleur du ciel, ",
,,CHAUSSURES PIEDS COUVERTS AMPOULES AVOIR DECHIREES ,['Imp']['Past'],,"and as he had torn shoes, and feet covered with blisters, ",55,"et comme il avait des chaussures déchirées et des pieds couverts d'ampoules, ",
,,BATON MAIN WAIT BIT PRENDRE RENDRE ,['Pres']['Past'],,"he took a stick in his hand, and went to Wait-a-bit, ",56,"Il prit un bâton dans sa main et se rendit à Wait-a-bit, ",
,,BONS SOLDATS ASSOIENT AMUSENT ,<unk>,,where the good soldiers sit and make merry.,57,où les bons soldats s'assoient et s'amusent.,
