FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,,,,for a great misfortune would arise from the loss of it. ,24,car un grand malheur résulterait de sa perte. ,
,,,,,"She took the keys and the egg, and promised to obey him in everything. ",25,"Elle prit les clés et l'œuf, et promit de lui obéir en tout. ",
,,,,,"When he was gone, she went all round the house from the bottom to the top, ",26,"Lorsqu'il fut parti, elle fit le tour de la maison de bas en haut, ",
,,,,,and examined everything. ,27,et a tout examiné. ,
,,,,,"The rooms shone with silver and gold, and she thought she had never seen such great splendour. ",28,"Les pièces brillent d'argent et d'or, et elle pense qu'elle n'a jamais vu une telle splendeur. ",
,,,,,At length she came to the forbidden door; ,29,Elle arrive enfin à la porte interdite ; ,
,,,,,"she wished to pass it by, but curiosity let her have no rest. ",30,"elle souhaitait passer outre, mais la curiosité ne lui laissait aucun répit. ",
,,,,,"She examined the key, it looked just like any other; ",31,"Elle examine la clé, elle ressemble à n'importe quelle autre ; ",
,,,,,"she put it in the keyhole and turned it a little, and the door sprang open. ",32,"Elle l'introduisit dans le trou de la serrure, la tourna un peu et la porte s'ouvrit. ",
,,,,,But what did she see when she went in? ,33,Mais qu'a-t-elle vu en entrant ? ,
,,,,,"A great bloody basin stood in the middle of the room, ",34,"Un grand bassin ensanglanté trônait au milieu de la pièce, ",
,,,,,"and therein lay human beings, dead and hewn to pieces, ",35,"et des êtres humains y gisaient, morts et déchiquetés, ",
,,,,,"and hard by was a block of wood, and a gleaming axe lay upon it. ",36,et tout près se trouvait un bloc de bois sur lequel était posée une hache étincelante. ,
,,,,,She was so terribly alarmed that the egg which she held in her hand fell into the basin. ,37,Elle fut si effrayée que l'œuf qu'elle tenait dans sa main tomba dans la cuvette. ,
,,,,,"She got it out and washed the blood off, but in vain, ",38,"Elle le retire et lave le sang, mais en vain, ",
,,,,,"it appeared again in a moment. She washed and scrubbed, ",39,"Il est réapparu en un instant. Elle se lave et se frotte, ",
,,,,,but she could not get it out.,40,mais elle n'a pas réussi à la faire sortir.,
,,,,,"It was not long before the man came back from his journey, ",41,"L'homme ne tarda pas à revenir de son voyage, ",
,,,,,and the first things which he asked for were the key and the egg. ,42,et les premières choses qu'il demanda furent la clé et l'œuf. ,
,,,,,"She gave them to him, but she trembled as she did so, ",43,"Elle les lui donne, mais elle tremble, ",
,,,,,and he saw at once by the red spots that she had been in the bloody chamber. ,44,et il vit tout de suite aux taches rouges qu'elle avait été dans la chambre sanglante. ,
,,,,,"Since thou hast gone into the room against my will, said he, ",45,"Puisque tu es entré dans la chambre contre mon gré, dit-il, ",
,,,,,thou shalt go back into it against thine own. ,46,tu y retourneras contre ton gré. ,
,,,,,"Thy life is ended. He threw her down, dragged her thither by her hair, ",47,"Ta vie est finie. Il l'a jetée à terre, l'a traînée jusqu'ici par les cheveux, ",
,,,,,"cut her head off on the block, and hewed her in pieces so that her blood ran on the ground. ",48,"lui coupa la tête sur le billot, et la tailla en pièces, de sorte que son sang coula sur le sol. ",
,,,,,Then he threw her into the basin with the rest.,49,Puis il l'a jetée dans le bassin avec les autres.,
,,,,,"Now I will fetch myself the second, said the wizard, ",50,"Je vais maintenant aller chercher le second, dit le magicien, ",
,,,,,"and again he went to the house in the shape of a poor man, and begged. ",51,"et il se rendit de nouveau à la maison, sous la forme d'un pauvre homme, et il mendia. ",
,,,,,Then the second daughter brought him a piece of bread; ,52,La deuxième fille lui apporta un morceau de pain ; ,
,,,,,"he caught her like the first, ",53,"il l'a attrapée comme la première, ",
,,,,,"by simply touching her, and carried her away. ",54,"en la touchant simplement, et l'a emportée. ",
,,,,,She did not fare better than her sister. ,55,Elle ne s'en sort pas mieux que sa sœur. ,
,,,,,"She allowed herself to be led away by her curiosity, ",56,"Elle se laisse entraîner par sa curiosité, ",
,,,,,"opened the door of the bloody chamber, looked in, ",57,"ouvrit la porte de la chambre sanglante, regarda à l'intérieur, ",
,,,,,and had to atone for it with her life on the wizard's return. ,58,et a dû se racheter au prix de sa vie au retour du sorcier. ,
,,,,,"Then he went and brought the third sister, ",59,"Puis il alla chercher la troisième sœur, ",
,,,,,but she was clever and crafty. ,60,mais elle était intelligente et rusée. ,
,,,,,"When he had given her the keys and the egg, ",61,"Quand il lui a donné les clés et l'œuf, ",
,,,,,"and had left her, she first put the egg away with great care, ",62,"et l'avait quittée, elle rangea d'abord l'œuf avec beaucoup de soin, ",
,,,,,"and then she examined the house, ",63,"puis elle a examiné la maison, ",
,,,,,and at last went into the forbidden room. ,64,et entra enfin dans la pièce interdite. ,
,,,,,"Alas, what did she behold! ",65,"Hélas, que voit-elle ? ",
,,,,,"Both her sisters lay there in the basin, cruelly murdered, and cut in pieces. ",66,"Ses deux sœurs gisent dans le bassin, cruellement assassinées et découpées en morceaux. ",
,,,,,"But she began to gather their limbs together and put them in order, head, body, arms and legs. ",67,"Mais elle a commencé à rassembler leurs membres et à les mettre en ordre, la tête, le corps, les bras et les jambes. ",
,,,,,"And when nothing further was wanting the limbs began to move and unite themselves together, ",68,"Et comme on ne voulait plus rien, les membres se sont mis à bouger et à s'unir les uns aux autres, ",
,,,,,and both the maidens opened their eyes and were once more alive. ,69,Les deux jeunes filles ouvrirent les yeux et revinrent à la vie. ,
,,,,,Then they rejoiced and kissed and caressed each other. ,70,"Puis ils se réjouirent, s'embrassèrent et se caressèrent. ",
,,,,,"On his arrival, the man at once demanded the keys and the egg, ",71,"A son arrivée, l'homme a immédiatement exigé les clés et l'œuf, ",
,,,,,"and as he could perceive no trace of any blood on it, ",72,"et qu'il ne percevait aucune trace de sang sur celle-ci, ",
,,,,,"he said: Thou hast stood the test, thou shalt be my bride. ",73,"il a dit : ""Tu as résisté à l'épreuve : Tu as résisté à l'épreuve, tu seras ma fiancée. ",
,,,,,"He now had no longer any power over her, and was forced to do whatsoever she desired. ",74,Il n'avait plus aucun pouvoir sur elle et était contraint de faire ce qu'elle désirait. ,
,,,,,"Oh, very well, said she, thou shalt first take a basketful of gold to my father and mother, ",75,"Oh, très bien, dit-elle, tu porteras d'abord un panier plein d'or à mon père et à ma mère, ",
,,,,,and carry it thyself on thy back; ,76,et de le porter toi-même sur ton dos ; ,
,,,,,in the meantime I will prepare for the wedding. ,77,"Entre-temps, je vais préparer le mariage. ",
,,,,,"Then she ran to her sisters, ",78,"Puis elle a couru vers ses sœurs, ",
,,,,,"whom she had hidden in a little chamber, ",79,"qu'elle avait caché dans une petite chambre, ",
,,,,,and said: The moment has come when I can save you. ,80,et dit : Le moment est venu où je peux vous sauver. ,
,,,,,"The wretch shall himself carry you home again, ",81,"Le malheureux vous ramènera lui-même à la maison, ",
,,,,,but as soon as you are at home send help to me. ,82,"mais dès que vous serez chez vous, envoyez-moi de l'aide. ",
,,,,,"She put both of them in a basket and covered them quite over with gold, ",83,"Elle les mit tous deux dans un panier et les recouvrit entièrement d'or, ",
,,,,,"so that nothing of them was to be seen, then she called in the wizard ",84,"de façon à ce qu'on ne voie rien d'eux, puis elle a fait appel au magicien ",
,,,,,"and said to him: Now carry the basket away, ",85,"et lui dit : Emporte le panier, ",
,,,,,but I shall look through my little window ,86,mais je regarderai par ma petite fenêtre ,
,,,,,and watch to see if thou stoppest on the way to stand or to rest.,87,et regarde si tu t'arrêtes en chemin pour te tenir debout ou pour te reposer.,
,,,,,"The wizard raised the basket on his back and went away with it, ",88,"Le sorcier souleva le panier sur son dos et s'en alla avec, ",
,,,,,but it weighed him down so heavily that the perspiration streamed from his face. ,89,mais cela lui pesait tellement que la transpiration ruisselait sur son visage. ,
,,,,,"Then he sat down and wanted to rest awhile, ",90,"Puis il s'est assis et a voulu se reposer un peu, ",
,,,,,"but immediately one of the girls in the basket cried: I am looking through my little window, ",91,"mais aussitôt, une des filles du panier pleure : Je regarde par ma petite fenêtre, ",
,,,,,and I see that thou art resting. ,92,et je vois que tu te reposes. ,
,,,,,Wilt thou go on at once? He thought it was his bride who was calling that to him; and got up on his legs again. ,93,Veux-tu partir tout de suite ? Il pensa que c'était sa fiancée qui l'appelait ainsi et se remit sur ses jambes. ,
,,,,,"Once more he was going to sit down, ",94,"Une fois de plus, il va s'asseoir, ",
,,,,,"but instantly she cried: I am looking through my little window, ",95,"mais elle a tout de suite pleuré : Je regarde par ma petite fenêtre, ",
,,,,,and I see that thou art resting. ,96,et je vois que tu te reposes. ,
,,,,,"Wilt thou go on directly? And whenever he stood still, ",97,"Veux-tu continuer directement ? Et chaque fois qu'il s'arrêtait, ",
,,,,,"she cried this, and then he was forced to go onwards, until at last, groaning and out of breath, ",98,"Elle s'écria, puis il fut contraint d'aller de l'avant, jusqu'à ce qu'enfin, gémissant et à bout de souffle, il se mette à pleurer, ",
,,,,,he took the basket with the gold and the two maidens into their parents' house.,99,Il emmena le panier contenant l'or et les deux jeunes filles dans la maison de leurs parents.,
,,,,,"At home, however, the bride prepared the marriage-feast, and sent invitations to the friends of the wizard. ",100,"À la maison, cependant, la mariée a préparé le repas de mariage et envoyé des invitations aux amis du sorcier. ",
,,,,,"Then she took a skull with grinning teeth, ",101,"Puis elle a pris un crâne avec des dents grimaçantes, ",
,,,,,"put some ornaments on it and a wreath of flowers, ",102,"y placer quelques ornements et une couronne de fleurs, ",
,,,,,"carried it upstairs to the garret-window, ",103,"l'emporta à l'étage jusqu'à la fenêtre de la cour, ",
,,,,,and let it look out from thence. ,104,et qu'il regarde à partir de là. ,
,,,,,"When all was ready, she got into a barrel of honey, and then cut the feather-bed open and rolled herself in it, ",105,"Quand tout fut prêt, elle prit un tonneau de miel, puis ouvrit le lit de plumes et s'y roula, ",
,,,,,"until she looked like a wondrous bird, ",106,"jusqu'à ce qu'elle ressemble à un oiseau merveilleux, ",
,,,,,and no one could recognize her. ,107,et personne ne pouvait la reconnaître. ,
,,,,,"Then she went out of the house, and on her way she met some of the wedding-guests, who asked:",108,Elle sortit ensuite de la maison et rencontra sur son chemin des invités au mariage qui lui demandèrent :,
,,,,,"O, Fitcher's bird, how com'st thou here?",109,"O, oiseau de l'enchanteur, comment es-tu venu ici ?",
,,,,,I come from Fitcher's house quite near.,110,Je viens tout près de la maison de Fitcher.,
,,,,,And what may the young bride be doing?,111,Et que peut bien faire la jeune mariée ?,
,,,,,"From cellar to garret she's swept all clean,",112,"De la cave au grenier, elle a tout nettoyé,",
,,,,,"And now from the window she's peeping, I ween.",113,"Et maintenant, elle regarde par la fenêtre, je pense.",
,,,,,"At last she met the bridegroom, ",114,"Enfin, elle rencontra l'époux, ",
,,,,,who was coming slowly back. ,115,qui revenait lentement. ,
,,,,,"He, like the others, asked:",116,"Comme les autres, il a demandé :",
,,,,,"O, Fitcher's bird, how com'st thou here?",117,"O, oiseau de l'enchanteur, comment es-tu venu ici ?",
,,,,,I come from Fitcher's house quite near.,118,Je viens tout près de la maison de Fitcher.,
,,,,,And what may the young bride be doing?,119,Et que peut bien faire la jeune mariée ?,
,,,,,"From cellar to garret she's swept all clean,",120,"De la cave au grenier, elle a tout nettoyé,",
,,,,,"And now from the window she's peeping, I ween.",121,"Et maintenant, de la fenêtre, elle regarde, je pense.",
,,,,,"The bridegroom looked up, saw the decked-out skull, ",122,"Le jeune marié a levé les yeux et a vu le crâne décoré, ",
,,,,,"thought it was his bride, and nodded to her, greeting her kindly. ",123,pensa qu'il s'agissait de sa fiancée et la salua gentiment d'un signe de tête. ,
,,,,,"But when he and his guests had all gone into the house, the brothers and kinsmen of the bride, ",124,"Lorsque tous les invités et lui-même furent entrés dans la maison, les frères et les parents de la fiancée s'approchèrent, ",
,,,,,"who had been sent to rescue her, arrived. ",125,"qui avait été envoyé pour la sauver, est arrivé. ",
,,,,,"They locked all the doors of the house, ",126,"Ils ont fermé toutes les portes de la maison, ",
,,,,,"that no one might escape, ",127,"afin que personne ne puisse s'échapper, ",
,,,,,"set fire to it, and the wizard and all his crew had to burn.",128,"y mit le feu, et le sorcier et tout son équipage durent brûler.",
