FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
si plein de miel qu'il en coulait tout le long du tronc. ,,,,,,30,,so full of honey that it ran all the way down the trunk.
Les deux aînés voulaient faire du feu sous l'arbre ,,,,,,31,,The two eldest wanted to build a fire under the tree
pour enfumer les abeilles et s'emparer du miel. ,,,,,,32,,to smoke out the bees and grab the honey.
Mais le petit nigaud les retint et leur dit: ,,,,,,33,,But the little nincompoop held them back and said:
laissez ces animaux en paix; ,,,,,,34,,leave these animals in peace;
je ne souffrirai pas que vous les brûliez.,,,,,,35,,I won't let you burn them.
Enfin les trois frères arrivèrent ,,,,,,36,,At last the three brothers arrived
dans un château dont les écuries étaient pleines ,,,,,,37,,in a castle whose stables were full of
de chevaux changés en pierre; ,,,,,,38,,of horses turned to stone;
on n'y voyait personne. ,,,,,,39,,we couldn't see anyone.
Ils traversèrent toutes les salles et parvinrent à la fin ,,,,,,40,,They went through all the rooms and reached the end.
devant une porte fermée par trois serrures. ,,,,,,41,,in front of a door with three locks.
Au milieu de la porte il y avait un petit guichet par lequel on apercevait un appartement. ,,,,,,42,,In the middle of the door was a small window into an apartment.
"Ils y virent un petit homme à cheveux gris, ",,,,,,43,,"They saw a small gray-haired man,"
assis devant une table. ,,,,,,44,,sitting at a table.
"Ils l'appelèrent une fois, ",,,,,,45,,"They called him once,"
"deux fois, sans qu'il parût entendre; ",,,,,,46,,"twice, but he didn't seem to hear;"
"à la troisième, il se leva, ",,,,,,47,,"at the third, he stood up,"
ouvrit la porte et sortit au-devant d'eux; ,,,,,,48,,opened the door and went out to meet them;
"puis sans prononcer une parole, ",,,,,,49,,"then without uttering a word,"
"il les conduisit à une table richement servie, ",,,,,,50,,"he led them to a richly served table,"
"et, quand ils eurent bu et mangé, ",,,,,,51,,"and, when they had eaten and drunk,"
il les mena chacun dans une chambre à coucher séparée.,,,,,,52,,he took each of them to a separate bedroom.
"Le lendemain matin, ",,,,,,53,,"The next morning,"
"le petit vieillard vint à l'aîné des frères, ",,,,,,54,,"the little old man came to the eldest brother,"
"et lui faisant signe de le suivre, ",,,,,,55,,"and beckoning her to follow,"
"il le conduisit devant une table de pierre, ",,,,,,56,,"he led him to a stone table,"
sur laquelle étaient écrites trois épreuves dont il fallait venir à bout ,,,,,,57,,on which were written three tests to be completed
pour désenchanter le château. ,,,,,,58,,to disenchant the castle.
"La première était de chercher dans la mousse, ",,,,,,59,,"The first was to search in the moss,"
"au milieu des bois, ",,,,,,60,,"in the middle of the woods,"
"les mille perles de la princesse, ",,,,,,61,,"the princess's thousand pearls,"
qu'on y avait semées; ,,,,,,62,,we had sown there;
"et, si le chercheur ne les avait pas trouvées ",,,,,,63,,"and, if the researcher had not found them"
"toutes avant le coucher du soleil, ",,,,,,64,,"all before sunset,"
"sans qu'il en manquât une seule, ",,,,,,65,,"without a single one missing,"
il serait changé en pierre. ,,,,,,66,,he would be turned to stone.
L'aîné passa tout le jour à chercher les perles; ,,,,,,67,,The eldest spent the whole day looking for pearls;
"mais, quand arriva le soir, ",,,,,,68,,"but when evening came,"
"il n'en avait pas trouvé plus de cent, ",,,,,,69,,"he couldn't find more than a hundred,"
"et il fut changé en pierre, ",,,,,,70,,"and was turned to stone,"
comme il était écrit sur la table. ,,,,,,71,,as it was written on the table.
"Le lendemain, le second frère entreprit l'aventure; ",,,,,,72,,"The next day, the second brother set off on his adventure;"
mais il ne réussit pas mieux que son aîné: ,,,,,,73,,but he didn't do any better than his elder brother:
"il ne trouva que deux cents perles, ",,,,,,74,,"he found only two hundred pearls,"
et il fut changé en pierre.,,,,,,75,,and was turned to stone.
Enfin vint le tour du petit nigaud. ,,,,,,76,,Finally came the little nincompoop's turn.
Il chercha les perles dans la mousse. ,,,,,,77,,He looked for the pearls in the moss.
"Mais comme c'était bien difficile et bien long, ",,,,,,78,,"But how difficult and time-consuming it was,"
il s'assit sur une pierre et se mit à pleurer. ,,,,,,79,,he sat down on a stone and began to weep.
"Il en était là, ",,,,,,80,,"That was that,"
"quand le roi des fourmis auquel il avait sauvé la vie, ",,,,,,81,,"when the ant king whose life he had saved,"
"arriva avec cinq mille de ses sujets, ",,,,,,82,,"arrived with five thousand of his subjects,"
et il ne fallut qu'un instant à ces petits animaux ,,,,,,83,,and it only took a moment for these little animals
pour trouver toutes les perles et les réunir en un seul tas.,,,,,,84,,to find all the pearls and bring them together in a single pile.
La seconde épreuve consistait à repêcher la clef ,,,,,,85,,The second test consisted of fishing out the key
"de la chambre à coucher de la princesse, ",,,,,,86,,"the princess's bedroom,"
qui était au fond du lac. ,,,,,,87,,at the bottom of the lake.
"Quand le jeune homme approcha, ",,,,,,88,,"When the young man approached,"
"les canards qu'il avait sauvés vinrent à sa rencontre, ",,,,,,89,,"the ducks he had saved came to meet him,"
plongèrent au fond de l'eau et en rapportèrent la clef.,,,,,,90,,plunged to the bottom of the water and brought back the key.
Mais la troisième épreuve était la plus difficile: ,,,,,,91,,But the third test was the most difficult:
il fallait reconnaître la plus jeune ,,,,,,92,,the youngest had to be recognized
et la plus aimable d'entre les trois princesses endormies. ,,,,,,93,,and kindest of the three sleeping princesses.
"Elles se ressemblaient parfaitement, ",,,,,,94,,"They looked exactly alike,"
"et la seule chose qui les distinguât était qu'avant de s'endormir, ",,,,,,95,,"and the only thing that distinguished them was that before falling asleep,"
"l'aînée avait mangé un morceau de sucre, ",,,,,,96,,"the eldest had eaten a sugar cube,"
"tandis que la seconde avait bu une gorgée de sirop, ",,,,,,97,,"while the second took a sip of syrup,"
et que la troisième avait pris une cuillerée de miel. ,,,,,,98,,and the third took a spoonful of honey.
Mais la reine des abeilles que le jeune homme avait sauvées du feu vint à son secours: ,,,,,,99,,But the queen bee that the young man had saved from the fire came to his rescue:
"elle alla flairer la bouche des trois princesses, ",,,,,,100,,"she went to sniff the mouths of the three princesses,"
et resta posée sur les lèvres de celle qui avait mangé du miel: ,,,,,,101,,and remained on the lips of the one who had eaten honey:
le prince la reconnut ainsi. ,,,,,,102,,the prince recognized her as such.
"Alors, l'enchantement étant détruit, ",,,,,,103,,"Then, the enchantment being destroyed,"
"le château fut tiré de son sommeil magique, ",,,,,,104,,"the castle was awakened from its magical slumber,"
et tous ceux qui étaient changés en pierres reprirent la forme humaine. ,,,,,,105,,and all those who had been turned to stone regained their human form.
"Le prétendu nigaud épousa la plus jeune et la plus aimable des princesses, ",,,,,,106,,"The so-called ninny married the youngest and most amiable of the princesses,"
et il fut roi après la mort de son père. ,,,,,,107,,and was king after his father's death.
"Quant à ses deux frères, ",,,,,,108,,"As for his two brothers,"
ils épousèrent les deux autres soeurs.,,,,,,109,,they married the other two sisters.
