FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
il en pourrait résulter les plus grands malheurs pour vous et pour moi.,,PLUS GRANDS MALHEURS POUVOIR RESULTER ,['Pres'],,it might bring the greatest misfortune on thee and on me.,44,,it could result in the greatest misfortune for you and for me.
"Le malheur le plus grand, répliqua le roi, c'est que ma curiosité ne soit pas satisfaite.",,MALHEUR PLUS GRAND ROI REPLIQUER CURIOSITE NE PAS SATISFAITE ETRE ,['Pres']['Pres']['Pres'],,"Ah, no, replied the young King, if I do not go in, it will be my certain destruction.",45,,"The greatest misfortune, replied the king, is that my curiosity is not satisfied."
Je n'aurai de repos que lorsque mes yeux auront vu.,,REPOS YEUX AVOIR VU ,['Fut']['Fut']['Past'],,I should have no rest day or night until I had seen it with my own eyes.,46,,I will not rest until my eyes have seen.
Je ne sors pas d'ici que tu ne m'aies ouvert.,,NE PAS ICI NE OUVERT SORTIR AVOIR ,['Past'],,I shall not leave the place now until thou hast unlocked the door.,47,,I don't leave here until you open the door.
"Le fidèle Jean, voyant qu'il n'y avait plus moyen de s'y refuser,",,FIDELE JEAN PLUS MOYEN VOYANT REFUSER ,['Pres']['Imp'],,"Then Faithful John saw that there was no help for it now,",48,,"The faithful John, seeing that there was no longer any way to refuse,"
"alla, le coeur bien gros et en soupirant beaucoup,",,ALLER COEUR BIEN GROS BEAUCOUP SOUPIRANT ,['Imp']['Pres'],,"and with a heavy heart and many sighs,",49,,"went, with a heavy heart and sighing a lot,"
chercher la clef au grand trousseau.,,CLEF GRAND TROUSSEAU CHERCHER ,,,sought out the key from the great bunch.,50,,to look for the key to the big bunch of keys.
"Quand la porte fut ouverte, il entra le premier,",,PORTE OUVERTE PREMIER ENTRER ,['Past']['Past']['Fut'],,"When he had opened the door, he went in first,",51,,"When the door was opened, he entered first,"
tâchant de cacher le portrait avec son corps; tout fut inutile:,,PORTRAIT CORPS TACHANT CACHER TOUT INUTILE ,['Pres']['Past'],,"and thought by standing before him he could hide the portrait so that the King should not see it in front of him, but what availed that?",52,,trying to hide the portrait with his body; all was useless:
"le roi, en se dressant sur la pointe des pieds, l'aperçut par-dessus son épaule.",,ROI POINTE PIEDS DRESSANT APERCUT DESSUS EPAULE ,['Pres'],,The King stood on tip-toe and saw it over his shoulder.,53,,"the king, standing on tiptoe, saw it over his shoulder."
Mais en voyant cette image de jeune fille si belle ,,IMAGE JEUNE FILLE BELLE VOYANT ,['Pres'],,"And when he saw the portrait of the maiden,",54,,But seeing this image of a young girl so beautiful 
"et si brillante d'or et de pierreries,",,BRILLANTE OR PIERRERIES ,<unk>,,"which was so magnificent and shone with gold and precious stones,",55,,"and so shiny with gold and gems,"
il tomba sans connaissance sur le parquet.,,CONNAISSANCE PARQUET TOMBER ,['Pres'],,he fell fainting to the ground.,56,,he fell unconscious on the floor.
"Le fidèle Jean le releva et le porta sur son lit,",,FIDELE JEAN RELEVA PORTA LIT ,<unk>,,"Faithful John took him up, carried him to his bed,",57,,"The faithful John picked him up and carried him to his bed,"
tout en murmurant:,,MURMURANT ,<unk>,,"and sorrowfully thought,",58,,while whispering:
Le malheur est fait;,,MALHEUR FAIT ,['Pres']['Past'],,"The misfortune has befallen us,",59,,The misfortune is done;
grand Dieu! qu'allons-nous devenir?,,GRAND DIEU ALLER DEVENIR ,['Pres'],,"Lord God, what will be the end of it?",60,,What will become of us?
et il lui fit prendre un peu de vin pour le réconforter.,,PEU VIN FAIRE PRENDRE RECONFORTER ,['Past'],,"Then he strengthened him with wine,",61,,and he made him take some wine to comfort him.
"Le premier mot du roi, quand il revint à lui, ",,PREMIER MOT ROI REVENIR ,['Past'],,"until he came to himself again. The first words the King said were,",62,,"The first word of the king, when he came to, "
fut pour demander quel était ce beau portrait.,,QUEL BEAU PORTRAIT DEMANDER ,['Past']['Imp'],,"Ah, the beautiful portrait! whose it it?",63,,was to ask what this beautiful portrait was.
"C'est celui de la princesse du Dôme d'or, répondit le fidèle Jean.",,PRINCESSE DOME OR FIDELE JEAN REPONDRE ,['Pres']['Pres'],,"That is the princess of the Golden Dwelling, answered Faithful John.",64,,"It's the Princess of the Golden Dome's, replied the faithful John."
"Mon amour pour elle est si grand, continua le roi,",,AMOUR SI GRAND ROI CONTINUA ,['Pres']['Past'],,"Then the King continued, My love for her is so great, ",65,,"My love for her is so great, continued the king,"
"que, si toutes les feuilles des arbres étaient des langues, elles ne suffiraient pas à l'exprimer.",,TOUTES FEUILLES ARBRES LANGUES NE PAS SUFFIRE EXPRIMER ,['Imp']['Pres'],,"that if all the leaves on all the trees were tongues, they could not declare it.",66,,"that, if all the leaves of the trees were languages, they would not be enough to express it."
Ma vie tient désormais à sa possession.,,VIE DESORMAIS POSSESSION TENIR ,['Pres'],,I will give my life to win her.,67,,My life now depends on its possession.
"Tu m'aideras, toi qui es mon fidèle serviteur.",,AIDER TOI FIDELE SERVITEUR ,['Pres'],,"Thou art my most Faithful John, thou must help me.",68,,"You will help me, you who are my faithful servant."
"Le fidèle Jean réfléchit longtemps à la manière dont il convenait de s'y prendre,",,FIDELE JEAN LONGTEMPS MANIERE REFLECHIR CONVENIR PRENDRE ,['Pres']['Imp'],,"The faithful servant considered within himself for a long time how to set about the matter,",69,,"The faithful John thought for a long time about how to go about it,"
car il était difficile même de se présenter devant les yeux de la princesse.,,DIFFICILE MEME YEUX PRINCESSE PRESENTER ,['Imp'],,for it was difficult even to obtain a sight of the King's daughter.,70,,for it was difficult even to present oneself before the eyes of the princess.
"Enfin, il imagina un moyen,",,ENFIN MOYEN IMAGINER ,['Pres'],,"At length he thought of a way,",71,,"Finally, he thought of a way,"
et dit au roi:,,ROI DIT ,['Past'],,"and said to the King,",72,,and said to the king:
"Tout ce qui entoure la princesse est d'or, chaises, plats, tables, gobelets, meubles de toute espèce.",,TOUT PRINCESSE OR ENTOURE CHAISES PLATS TABLES GOBELETS MEUBLES ESPECE ,['Pres']['Pres'],,"Everything which she has about her is of gold tables, chairs, dishes, glasses, bowls, and household furniture.",73,,"Everything around the princess is golden, chairs, dishes, tables, cups, furniture of all kinds."
Vous avez cinq tonnes d'or dans votre trésor;,,CINQ TONNES TRESOR AVOIR ,['Pres'],,Among thy treasures are five tons of gold;,74,,You have five tons of gold in your treasury;
"il faut en confier une aux orfèvres pour qu'ils vous en fassent des vases et des bijoux d'or de toutes les façons,",,ORFEVRES FASSENT VASES BIJOUX TOUTES FACONS FALLOIR CONFIER ,['Pres'],,"let one of the goldsmiths of the Kingdom work these up into all manner of vessels and utensils,",75,,"you have to entrust one to the goldsmiths so that they can make vases and gold jewels for you in every way,"
"des oiseaux, des bêtes sauvages, des monstres de mille formes;",,OISEAUX BETES SAUVAGES MONSTRES MILLE FORMES ,<unk>,,"into all kinds of birds, wild beasts and strange animals,",76,,"birds, wild beasts, monsters of a thousand forms;"
tout cela doit plaire à la princesse.,,TOUT PLAIRE PRINCESSE DEVOIR ,['Pres'],,"such as may please her, ",77,,all this must please the princess.
"Nous nous mettrons en route avec ce bagage, et nous tâcherons de réussir.",,ROUTE BAGAGE METTRE REUSSIR TACHER ,['Pres']['Pres'],,and we will go there with them and try our luck.,78,,"We'll set out with that baggage, and we'll try to succeed."
"Le roi fit venir tous les orfèvres du pays, ",,ROI FIT TOUS ORFEVRES PAYS VENIR ,,,"The King ordered all the goldsmiths to be brought to him,",79,,"The king sent for all the goldsmiths of the country, "
et ils travaillèrent nuit et jour jusqu'à ce que tout fût prêt.,,TRAVAILLERENT JOUR TOUT PRET NUIT ,['Past'],,and they had to work night and day until at last the most splendid things were prepared.,80,,and they worked night and day until everything was ready.
"Quand on en eut chargé un navire,",,NAVIRE CHARGE ,['Past']['Past'],,"When everything was stowed on board a ship,",81,,"When a ship was loaded with it,"
"le fidèle Jean prit des habits de marchand,",,FIDELE JEAN HABITS MARCHAND PRENDRE ,['Pres'],,"Faithful John put on the dress of a merchant,",82,,"the faithful Jean took clothes of merchant,"
"et le roi en fit autant, pour que personne ne put le reconnaître.",,ROI FIT AUTANT NE PUT PERSONNE RECONNAITRE ,['Pres'],,and the King was forced to do the same in order to make himself quite unrecognizable.,83,,"and the king did the same, so that nobody could recognize him."
Puis ils mirent à la voile ,,VOILE METTRE ,['Pres'],,"Then they sailed across the sea,",84,,Then they set sail 
et naviguèrent jusqu'à la ville où demeurait la princesse du Dôme d'or.,,NAVIGUERENT VILLE PRINCESSE DOME OR DEMEURER ,['Imp'],,and sailed on until they came to the town wherein dwelt the princess of the Golden Dwelling.,85,,and sailed to the city where the Princess of the Golden Dome lived.
Le fidèle Jean débarqua seul et laissa le roi dans le navire.,,FIDELE JEAN SEUL LAISSA ROI NAVIRE DEBARQUER ,['Pres'],,"Faithful John bade the King stay behind on the ship, and wait for him.",86,,The faithful John disembarked alone and left the king in the ship.
"Peut-être, lui dit-il, ramènerai-je la princesse;",,PEUT ETRE DIRE RAMENERAI PRINCESSE ,['Pres'],,"Perhaps I shall bring the princess with me, said he,",87,,"Perhaps, he said, I will bring back the princess;"
"ayez soin que tout soit en ordre,",,SOIN ORDRE ,['Pres'],,therefore see that everything is in order;,88,,"make sure everything is in order,"
que les vases d'or soient exposés et que le navire soit paré et en fête.,,VASES NAVIRE FETE EXPOSES PARE ,['Pres']['Past']['Pres']['Past'],,have the golden vessels set out and the whole ship decorated.,89,,that the golden vessels be exposed and that the ship be adorned and feted.
"Là-dessus il remplit sa ceinture de plusieurs petits bijoux d'or,",,LA DESSUS CEINTURE PETITS BIJOUX OR REMPLIR ,['Pres'],,"Then he gathered together in his apron all kinds of gold things,",90,,"Then he filled his belt with several small gold jewels,"
et se rendit directement au palais du roi.,,DIRECTEMENT PALAIS ROI RENDRE ,['Past'],,went on shore and walked straight to the royal palace.,91,,and went directly to the king's palace.
Il vit en entrant dans la cour,,COUR VOIR ENTRANT ,['Pres']['Pres'],,"When he entered the courtyard of the palace,",92,,He saw as he entered the courtyard
une jeune fille qui puisait de l'eau à une fontaine avec deux seaux d'or.,,JEUNE FILLE EAU FONTAINE DEUX SEAUX OR PUISER ,['Imp'],,"a beautiful girl was standing there by the well with two golden buckets in her hand, drawing water with them.",93,,a young girl drawing water from a fountain with two golden buckets.
"Comme elle se retournait pour s'en aller, elle aperçut l'étranger",,RETOURNER ALLER APERCEVOIR ETRANGER ,['Imp']['Pres'],,"And when she was just turning round to carry away the sparkling water she saw the stranger,",94,,"As she turned to leave, she saw the stranger"
et lui demanda qui il était.,,DEMANDA ,['Imp'],,and asked who he was.,95,,and asked him who he was.
"Je suis marchand, répondit-il;",,MARCHAND REPONDRE ,['Pres']['Pres'],,"So he answered, I am a merchant,",96,,"I am a merchant, he replied;"
"et ouvrant sa ceinture, il lui fit voir ses marchandises.",,CEINTURE OUVRANT MARCHANDISES FAIRE VOIR ,['Pres']['Past'],,"and opened his apron, and let her look in.",97,,"and opening his belt, he showed him his goods."
Que de belles choses! s'écria-t-elle;,,BELLES CHOSES ECRIER ,['Past'],,"Then she cried, Oh, what beautiful gold things!",98,,What beautiful things! she exclaimed;
"et, posant ses seaux à terre, elle se mit à considérer tous les bijoux les uns après les autres.",,SEAUX TERRE POSANT TOUS BIJOUX UNS AUTRES METTRE CONSIDERER ,['Pres']['Past'],,and put her pails down and looked at the golden wares one after the other.,99,,"and, putting her buckets on the ground, she began to consider all the jewels one after the other."
"Il faut, dit-elle,",,FALLOIR DIRE ,['Pres']['Pres'],,"Then said the girl,",100,,"It is necessary, she says,"
que la princesse voie tout cela;,,PRINCESSE VOIE TOUT ,<unk>,,"The princess must see these,",101,,that the princess sees all this;
"elle vous l'achètera, elle qui aime tant les objets d'or.",,ACHETERA TANT OBJETS OR AIME ,['Pres'],,"she has such great pleasure in golden things, that she will buy all you have.",102,,"she will buy it from you, she who loves gold objects so much."
"Et, le prenant par la main, elle le fit monter dans le palais,",,PRENANT MAIN FIT PALAIS MONTER ,,,"She took him by the hand and led him upstairs,",103,,"And, taking him by the hand, she made him go up in the palace,"
car c'était une femme de chambre.,,FEMME CHAMBRE ,['Imp'],,for she was the waiting-maid.,104,,because she was a maid.
"La princesse fut ravie de voir les bijoux, et elle dit:",,PRINCESSE BIJOUX RAVIE VOIR DIRE ,['Past']['Past']['Pres'],,"When the King's daughter saw the wares, she was quite delighted and said,",105,,"The princess was delighted to see the jewels, and she said:"
Tout cela est si bien travaillé que je l'achète.,,TOUT SI BIEN ACHETE TRAVAILLE ,['Pres']['Past'],,"They are so beautifully worked, that I will buy them all of thee.",106,,It's all so well done that I'm buying it.
Mais le fidèle Jean répondit:,,FIDELE JEAN REPONDRE ,['Pres'],,"But Faithful John said,",107,,But the faithful John answered:
Je ne suis que le serviteur d'un riche marchand;,,NE SERVITEUR RICHE MARCHAND SUIVRE ,['Pres'],,I am only the servant of a rich merchant.,108,,I am only the servant of a rich merchant;
tout ce que vous voyez ici n'est rien auprès de ce que mon maître a dans son navire;,,TOUT ICI AUPRES MAITRE NAVIRE VOIR AVOIR ,['Pres']['Pres']['Pres'],,The things I have here are not to be compared with those my master has in his ship.,109,,everything you see here is nothing compared to what my master has in his ship;
vous y verrez les ouvrages les plus beaux et les plus précieux.,,OUVRAGES PLUS BEAUX PLUS PRECIEUX VOIR ,['Pres'],,They are the most beautiful and valuable things that have ever been made in gold.,110,,you will see the most beautiful and precious works.
"Elle voulait se les faire apporter,",,VOULOIR FAIRE APPORTER ,['Imp'],,"She wanted to have everything brought to her there,",111,,"She wanted to have them brought to her,"
"mais il dit: Il y en a trop, il faudrait trop de temps et trop de place;",,DIRE TROP TROP TEMPS TROP PLACE FALLOIR ,['Pres']['Pres']['Pres'],,"but he said, There are so many of them that it would take a great many days to do that,",112,,"but he says: There are too many, it would take too much time and too much space; There are too many, it would take too much time and too much space;"
votre palais n'y suffirait pas.,,PALAIS PAS SUFFIRE ,['Imp'],,"and so many rooms would be required to exhibit them, that your house is not big enough.",113,,your palate would not be enough.
"Sa curiosité n'en était que plus excitée,",,CURIOSITE QUE PLUS EXCITEE ,['Imp']['Past'],,"Then her curiosity and longing were still more excited,",114,,"His curiosity was only heightened, Well, take me to that ship,"
"et enfin elle s'écria: Eh bien! conduis-moi à ce navire,",,ENFIN ECRIER BIEN CONDUIS NAVIRE ,['Pres'],,"until at last she said, Conduct me to the ship,",115,,"and finally she cried out: Well, take me to that ship,"
je veux aller moi-même voir les trésors de ton maître.,,MEME TRESORS TON MAITRE VOULOIR ALLER VOIR ,['Pres'],,"I will go there myself, and behold the treasures of thine master.",116,,I want to go myself to see the treasures of your master.
"Le fidèle Jean la mena tout joyeux au navire,",,FIDELE JEAN MENA TOUT JOYEUX NAVIRE ,,,"On this Faithful John was quite delighted, and led her to the ship,",117,,"The faithful John led her joyfully to the ship,"
"et le roi, en la voyant,",,ROI VOYANT ,<unk>,,"and when the King saw her,",118,,"and the king, on seeing her,"
la trouva encore plus belle que son portrait; le coeur lui en bondissait de joie.,,TROUVA ENCORE PLUS BELLE PORTRAIT COEUR JOIE BONDIR ,['Imp'],,"he perceived that her beauty was even greater than the picture had represented it to be, and thought no other than that his heart would burst in twain.",119,,found her even more beautiful than her portrait; his heart leapt with joy.
"Quand elle fut montée à bord,",,BORD MONTEE ,['Past']['Past'],,"Then she got into the ship,",120,,"When she was on board,"
le roi lui offrit la main;,,ROI MAIN OFFRIR ,['Pres'],,and the King led her within.,121,,the king offered him his hand;
"pendant ce temps-là, le fidèle Jean, qui était resté derrière, ordonna au capitaine de lever l'ancre à l'instant",,TEMPS -LA FIDELE JEAN RESTE ORDONNA CAPITAINE ANCRE INSTANT LEVER ,['Imp']['Past'],,"Faithful John, however, remained behind with the pilot, and ordered the ship to be pushed off, saying,",122,,"meanwhile, the faithful John, who had remained behind, ordered the captain to weigh anchor at once"
et de fuir à toutes voiles.,,FUIR TOUTES VOILES ,<unk>,,"Set all sail, till it fly like a bird in air.",123,,and to flee with all sails.
"Le roi était descendu avec elle dans la chambre et lui montrait une à une toutes les pièces de la vaisselle d'or,",,ROI CHAMBRE TOUTES PIECES VAISSELLE OR DESCENDU MONTRER ,['Imp']['Past']['Imp'],,"Within, however, the King showed her the golden vessels,",124,,"The king had gone down with her into the room and was showing her one by one all the pieces of the golden dishes,"
"les plats, les coupes, les oiseaux, les bêtes sauvages et les monstres.",,PLATS COUPES OISEAUX BETES SAUVAGES MONSTRES ,<unk>,,"every one of them, also the wild beasts and strange animals.",125,,"dishes, cups, birds, wild beasts and monsters."
"Plusieurs heures se passèrent ainsi, et, pendant qu'elle était occupée à tout examiner,",,HEURES AINSI PASSER TOUT OCCUPEE EXAMINER ,['Pres']['Imp']['Past'],,"Many hours went by whilst she was seeing everything,",126,,"Several hours passed in this way, and while she was busy examining everything,"
elle ne s'apercevait pas que le navire marchait.,,NE PAS NAVIRE MARCHAIT APERCEVOIR ,['Imp'],,and in her delight she did not observe that the ship was sailing away.,127,,she did not notice that the ship was moving.
"Quand elle eut fini,",,AVOIR FINI ,['Past']['Past'],,"After she had looked at the last,",128,,"When she finished,"
elle remercia le prétendu marchand et se disposa à retourner dans son palais;,,PRETENDU MARCHAND PALAIS REMERCIA DISPOSER RETOURNER ,['Past']['Past'],,"she thanked the merchant and wanted to go home,",129,,she thanked the pretended merchant and prepared to return to her palace;
"mais, arrivée sur le pont,",,PONT ARRIVEE ,['Past'],,"but when she came to the side of the ship,",130,,"but, arrival on the bridge,"
"elle s'aperçut qu'elle était en pleine mer,",,PLEINE MER APERCEVOIR ,['Pres']['Imp'],,"she saw that it was on the deep sea far from land,",131,,"she realized that she was in the middle of the sea,"
"bien loin de la terre, et que le navire cinglait à pleines voiles.",,BIEN LOIN TERRE NAVIRE PLEINES VOILES CINGLER ,['Imp'],,and hurrying onwards with all sail set.,132,,"far from the land, and the ship was making full sail."
Je suis trahie! s'écria-t-elle dans son effroi;,,EFFROI TRAHIE ECRIER ,['Pres']['Past']['Past'],,"Ah, cried she in her alarm, I am betrayed!",133,,I am betrayed! she cried in her fright;
on m'emmène! Être tombée au pouvoir d'un marchand? J'aimerais mieux mourir.,,TOMBEE MARCHAND MIEUX EMMENER POUVOIR AIMER MOURIR ,['Pres']['Imp'],,I am carried away and have fallen into the power of a merchant I would die rather!,134,,I am being taken away! To have fallen into the power of a merchant? I would rather die.
