FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,JEUNE HOMME CONTINUA ERRER CERTAIN TEMPS FORTERESSE NUIT ARRIVER DEMANDER PASSER ,['Past']['Pres']['Pres'],,"The youth wandered on, and after some time came to a fortress where he begged for a night's lodging. ",40,"Le jeune homme continua à errer et, après un certain temps, il arriva à une forteresse où il demanda à passer la nuit.",
,,OUI SEIGNEUR CHATEAU DIRE TOI VEUX NUIT VIEILLE TOUR PASSER VAS ,['Pres'],,"Yes, said the lord of the castle, if thou wilt pass the night down there in the old tower, go thither; ",41,"Oui, dit le seigneur du château, si tu veux passer la nuit dans la vieille tour, vas-y ;",
,,PREVIENS TE PERIL VIE ,['Pres']['Pres'],,"but I warn thee, it is at the peril of thy life, ",42,"mais je te préviens, c'est au péril de ta vie,",
,,PLEINE CHIENS SAUVAGES ,['Pres'],,"for it is full of wild dogs, ",43,"car elle est pleine de chiens sauvages,",
,,ABOYER HURLER DISCONTINUER ,['Pres']['Pres'],,"which bark and howl without stopping, ",44,"qui aboient et hurlent sans discontinuer,",
,,HEURES HOMME DEVOIR REMIS ,['Pres']['Past'],,"and at certain hours a man has to be given to them, ",45,"et à certaines heures, un homme doit leur être remis,",
,,AUSSITOT DEVORER ,['Pres'],,whom they at once devour. ,46,qu'ils dévorent aussitôt.,
,,TOUT DISTRICT TRISTESSE CONSTERNATION CAUSE ,['Imp'],,"The whole district was in sorrow and dismay because of them, ",47,"Tout le district était dans la tristesse et la consternation à cause d'eux,",
,,POURTANT PERSONNE PU FAIRE ETRE ARRETER ,['Pres']['Past']['Pres'],,and yet no one could do anything to stop this. ,48,et pourtant personne n'a pu faire quoi que ce soit pour arrêter cela.,
,,JEUNE HOMME NE CRAINDRE DIRE ,['Imp']['Imp'],,"The youth, however, was without fear, and said, ",49,"Mais le jeune homme ne craignait rien et disait,",
,,CHIENS DESCENDRE ABOYER ,['Pres'],,"Just let me go down to the barking dogs, ",50,"Laissez-moi descendre vers les chiens qui aboient,",
,,CHOSE DONNER POUVOIR LANCER ,['Pres'],,and give me something that I can throw to them; ,51,et me donner quelque chose que je puisse leur lancer ;,
,,NE NUIRE FAIRE ,['Fut'],,they will do nothing to harm me. ,52,ils ne feront rien pour me nuire.,
,,SOUHAITE ,<unk>,,"As he himself would have it so, ",53,"Comme il le souhaite lui-même,",
,,NOURRITURE ANIMAUX SAUVAGES DONNE ,['Pres']['Past'],,"they gave him some food for the wild animals, ",54,"ils lui ont donné de la nourriture pour les animaux sauvages,",
,,TOUR CONDUIT ,['Pres']['Past'],,and led him down to the tower. ,55,et l'a conduit jusqu'à la tour.,
,,ENTRE CHIENS PAS ABOYE ,['Pres']['Past']['Pres']['Past'],,"When he went inside, the dogs did not bark at him, ",56,"Lorsqu'il est entré, les chiens n'ont pas aboyé,",
,,QUEUE AMICALEMENT AUTOUR AGITE PAS MAL CHEVEU TETE MANGE PRESENTE FAIT ,['Pres']['Past']['Pres']['Past']['Pres']['Past']['Pres']['Past'],,"but wagged their tails quite amicably around him, ate what he set before them, and did not hurt one hair of his head. ",57,"mais elles ont agité leur queue amicalement autour de lui, ont mangé ce qu'il leur a présenté et n'ont pas fait de mal à un cheveu de sa tête.",
,,LENDEMAIN MATIN STUPEFACTION TOUS ,<unk>,,"Next morning, to the astonishment of everyone, ",58,"Le lendemain matin, à la stupéfaction de tous,",
,,SAIN SAUF RESSORTI ,['Pres']['Past'],,"he came out again safe and unharmed, ",59,"il en est ressorti sain et sauf,",
,,SEIGNEUR CHATEAU DIT ,['Past'],,"and said to the lord of the castle, ",60,"et dit au seigneur du château,",
,,CHIENS REVELE PROPRE LANGUE ,['Pres']['Past'],,"The dogs have revealed to me, in their own language, ",61,"Les chiens m'ont révélé, dans leur propre langue,",
,,POURQUOI LA HABITER MALHEUR PAYS APPORTER ,['Pres']['Pres'],,"why they dwell there, and bring evil on the land. ",62,"pourquoi ils habitent là, et apportent le malheur sur le pays.",
,,GRAND TRESOR BAS TOUR ENSORCELES DEVOIR VEILLER TROUVE ,['Pres']['Past']['Pres']['Pres'],,"They are bewitched, and are obliged to watch over a great treasure which is below in the tower, ",63,"Ils sont ensorcelés et doivent veiller sur un grand trésor qui se trouve en bas de la tour,",
,,PAS REPOS TANT NE PAS AVOIR ENLEVEE ,['Fut']['Fut']['Past']['Past'],,"and they can have no rest until it is taken away, ",64,"et ils n'auront pas de repos tant qu'elle ne leur aura pas été enlevée,",
,,EGALEMENT APPRIS DISCOURS COMMENT FALLOIR PROCEDER ,['Pres']['Past']['Pres'],,"and I have likewise learnt, from their discourse, how that is to be done. ",65,"et j'ai également appris, par leur discours, comment il faut procéder.",
,,TOUS ENTENDIRENT REJOUIR ,['Pres'],,"Then all who heard this rejoiced, ",66,"Tous ceux qui l'entendirent se réjouirent,",
,,SEIGNEUR CHATEAU ADOPTERAIT FILS DIT REUSSIR ,['Pres']['Past']['Imp'],,and the lord of the castle said he would adopt him as a son if he accomplished it successfully. ,67,et le seigneur du château a dit qu'il l'adopterait comme fils s'il réussissait.,
,,REDESCENDU SAVOIR AVOIR FAIRE FOND FAIT ,['Pres']['Past']['Imp']['Imp']['Pres']['Past'],,"He went down again, and as he knew what he had to do, he did it thoroughly, ",68,"Il est redescendu, et comme il savait ce qu'il avait à faire, il l'a fait à fond,",
,,COFFRE PLEIN OR EMPORTA ,['Past'],,and brought a chest full of gold out with him. ,69,et emporta avec lui un coffre plein d'or.,
,,PLUS HURLEMENTS CHIENS SAUVAGES ENTENDRE ,['Pres'],,The howling of the wild dogs was henceforth heard no more; ,70,On n'entendit plus les hurlements des chiens sauvages ;,
,,PAYS PROBLEME DISPARU LIBERE ,['Imp']['Past']['Imp']['Past'],,"they had disappeared, and the country was freed from the trouble.",71,Ils avaient disparu et le pays était libéré de tout problème.,
,,BOUT CERTAIN TEMPS TETE ROME METTRE RENDRE ,['Past'],,After some time he took it into his head that he would travel to Rome. ,72,"Au bout d'un certain temps, il se mit en tête de se rendre à Rome.",
,,CHEMIN PRES MARAIS GRENOUILLES COASSAIENT PASSER ASSISES ,['Pres']['Imp']['Past'],,"On the way he passed by a marsh, in which a number of frogs were sitting croaking. ",73,"En chemin, il passa près d'un marais dans lequel plusieurs grenouilles étaient assises et coassaient.",
,,ECOUTES ,['Pres']['Past'],,"He listened to them, ",74,"Il les a écoutés,",
,,CONSCIENCE PRIS DIRE ,['Pres']['Past']['Pres'],,"and when he became aware of what they were saying, ",75,"et quand il a pris conscience de ce qu'ils disaient,",
,,TRES PENSIF TRISTE DEVENIR ,['Pres'],,he grew very thoughtful and sad. ,76,il devint très pensif et triste.,
,,ENFIN ROME ARRIVE PAPE VENIR MOURIR ,['Pres']['Pres'],,"At last he arrived in Rome, where the Pope had just died, ",77,"Il arrive enfin à Rome, où le pape vient de mourir,",
,,GRANDES DIFFICULTES SUCCESSEUR AVOIR DESIGNER ,['Past'],,and there was great difficulty as to whom they should appoint as his successor.,78,et il y eut de grandes difficultés pour désigner son successeur.,
,,ACCORD CHOISIR PAPE SIGNE DIVIN MIRACULEUX METTRE DISTINGUER ,['Pres']['Imp'],,They at length agreed that the person should be chosen as pope who should be distinguished by some divine and miraculous token. ,79,Ils se mirent d'accord pour choisir un pape qui se distinguerait par un signe divin et miraculeux.,
,,MOMENT DECISION PRISE JEUNE COMTE EGLISE ,['Pres'],,"And just as that was decided on, the young count entered into the church, ",80,"Au moment où la décision est prise, le jeune comte entre dans l'église,",
,,SOUDAIN DEUX COLOMBES BLANCHES NEIGE EPAULES ENVOLER RESTER ,['Pres']['Pres'],,and suddenly two snow-white doves flew on his shoulders and remained sitting there. ,81,"et soudain, deux colombes blanches comme la neige s'envolèrent sur ses épaules et y restèrent.",
,,ECCLESIASTIQUES SIGNE HAUT RECONNU ,['Pres']['Past'],,"The ecclesiastics recognized therein the token from above, ",82,"Les ecclésiastiques y ont reconnu le signe d'en haut,",
,,SUR-LE-CHAMP PAPE DEMANDE VOULOIR ,['Pres']['Past']['Imp'],,and asked him on the spot if he would be pope. ,83,et lui a demandé sur-le-champ s'il voulait être pape.,
,,INDECIS NE PAS DIGNE SAVOIR ,['Imp']['Imp']['Imp'],,"He was undecided, and knew not if he were worthy of this, ",84,"Il était indécis et ne savait pas s'il en était digne,",
,,COLOMBES CONSEILLE FAIRE FINI ACCEPTER ,['Pres']['Past']['Pres']['Past'],,"but the doves counselled him to do it, and at length he said yes. ",85,"mais les colombes lui ont conseillé de le faire, et il a fini par accepter.",
,,ALORS OINT CONSACRE ,['Pres']['Past']['Past']['Past'],,"Then was he anointed and consecrated, ",86,"C'est alors qu'il fut oint et consacré,",
,,AINSI GRENOUILLES CHEMIN ACCOMPLIR ENTENDU ,['Pres']['Imp']['Past'],,"and thus was fulfilled what he had heard from the frogs on his way, ",87,"et ainsi s'accomplit ce qu'il avait entendu des grenouilles sur son chemin,",
,,TELLEMENT TOUCHE SAINTETE PAPE DEVOIR ,['Imp']['Past']['Imp'],,"which had so affected him, that he was to be his Holiness the Pope. ",88,"qui l'avait tellement touché, qu'il devait être sa Sainteté le Pape.",
,,ENSUITE MESSE DU CHANTER ,['Pres']['Past'],,"Then he had to sing a mass, ",89,"Ensuite, il a dû chanter une messe,",
,,PAS MOT SAVOIR DEUX COLOMBES CONTINUELLEMENT EPAULES TOUT OREILLE ASSEOIR DIRE ,['Imp']['Pres']['Pres'],,"and did not know one word of it, but the two doves sat continually on his shoulders, and said it all in his ear.",90,"et n'en savait pas un mot, mais les deux colombes s'asseyaient continuellement sur ses épaules et lui disaient tout à l'oreille.",
