FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,BIERE COULER AFIN YEUX NE PAS INACTIFS RESTER ,['Imp']['Pres'],,"and while the beer was running, in order that her eyes should not be idle, ",21,"et pendant que la bière coulait, afin que ses yeux ne restent pas inactifs,",
,,COUP ŒIL DE-CI DE-LA JETER ,['Pres'],,"she glanced hither and thither, ",22,"elle jeta un coup d'œil de-ci de-là,",
,,FINIT PIOCHE OUVRIERS PLAFOND APERCEVOIR LAISSEE PLANTEE JUSTE AU-DESSUS TETE ,['Imp']['Past']['Past'],,and finally caught sight of a pickaxe that the workmen had left sticking in the ceiling just above her head. ,23,"et finit par apercevoir une pioche que les ouvriers avaient laissée plantée dans le plafond, juste au-dessus de sa tête.",
,,ALORS CLEVER ETRE METTRE PLEURER PENSER ,['Pres']['Past']['Imp'],,"Then Clever Else began to cry, for she thought, ",24,"C'est alors que Clever Else se mit à pleurer, car elle pensait,",
,,HANS EPOUSE ENFANT AVOIR ,['Pres']['Pres'],,"If I marry Hans, and we have a child, ",25,"Si j'épouse Hans et que nous avons un enfant,",
,,GRANDIR ENVOYONS CAVE BIERE TIRER ,['Pres'],,"and it grows big, and we send it into the cellar to draw beer, ",26,"et il grandit, et nous l'envoyons dans la cave pour tirer de la bière,",
,,PIOCHE TETE POUVOIR TOMBER TUER ,['Pres'],,that pickaxe might fall on his head and kill him. ,27,cette pioche pourrait lui tomber sur la tête et le tuer.,
,,DONC ASSEOIR TOUTES FORCES PLEURER MALHEUR LAMENTANT ATTENDRE ,['Pres']['Fut']['Pres']['Imp'],,"So there she sat and cried with all her might, lamenting the anticipated misfortune. ",28,"Elle s'assit donc et pleura de toutes ses forces, se lamentant sur le malheur qui l'attendait.",
,,TEMPS ETAGE CHOSE ATTENDRE BOIRE ,['Pres'],,"All the while they were waiting upstairs for something to drink, ",29,"Pendant ce temps, ils attendaient à l'étage quelque chose à boire,",
,,VAIN ATTENDU ,['Pres']['Past'],,and they waited in vain. ,30,et ils ont attendu en vain.,
,,ENFIN MAITRESSE SERVANTE DIRE ,['Pres'],,"At last the mistress said to the maid, ",31,"Enfin, la maîtresse dit à la servante,",
,,CAVE DESCENDEZ POURQUOI NE PAS VOIR VENIR ,['Past']['Pres']['Pres']['Pres'],,Go down to the cellar and see why Else does not come. ,32,Descendez à la cave et voyez pourquoi Else ne vient pas.,
,,SERVANTE ALLER TROUVA TONNEAU ASSISE TOUTES FORCES PLEURANT ,['Past']['Past']['Pres'],,"So the maid went, and found her sitting in front of the cask crying with all her might. ",33,"La servante y alla et la trouva assise devant le tonneau, pleurant de toutes ses forces.",
,,POURQUOI PLEURES TU SERVANTE DIRE ,['Pres'],,What are you crying for? said the maid. ,34,Pourquoi pleures-tu ? dit la servante.,
,,OH DIEU REPONDRE COMMENT EMPECHER PLEURER ,['Pres'],,"Oh dear me, answered she, how can I help crying? ",35,"Oh, mon Dieu, répondit-elle, comment puis-je m'empêcher de pleurer ?",
,,HANS MARIER ENFANT AVOIR GRANDIR ,['Pres']['Pres']['Pres'],,"if I marry Hans, and we have a child, and it grows big, ",36,"si je me marie avec Hans, que nous avons un enfant et qu'il grandit,",
,,ICI BIERE ENVOYER TIRER ,['Pres'],,"and we send it here to draw beer, ",37,"et nous l'envoyons ici pour tirer de la bière,",
,,PIOCHE TETE POUVOIR TOMBER TUER ,['Pres'],,perhaps the pickaxe may fall on its head and kill it. ,38,la pioche peut tomber sur sa tête et le tuer.,
,,VRAIMENT INTELLIGENTE SERVANTE DIRE ,['Pres']['Pres']['Pres'],,"Our Else is clever indeed! said the maid, ",39,"Notre Else est vraiment intelligente ! dit la servante,",
,,DIRECTEMENT MALHEUR ASSEOIR LAMENTER ANNONCER ,['Pres']['Imp'],,and directly sat down to bewail the anticipated misfortune. ,40,et s'assit directement pour se lamenter sur le malheur qui s'annonçait.,
,,BOUT MOMENT GENS ETAGE BONNE PAS CONSTATE REVENUE ,['Pres']['Past']['Imp']['Past'],,"After a while, when the people upstairs found that the maid did not return, ",41,"Au bout d'un moment, les gens de l'étage ont constaté que la bonne n'était pas revenue,",
,,PLUS PLUS SOIF AVOIR ,['Imp'],,"and they were becoming more and more thirsty, ",42,"et ils avaient de plus en plus soif,",
,,MAITRE GARCON DIT ,['Past'],,"the master said to the boy, ",43,"dit le maître au garçon,",
,,CAVE DESCENDRE ,['Pres'],,"You go down into the cellar, ",44,"Vous descendez dans la cave,",
,,VOIR FAIRE ELSE FEMME CHAMBRE ,['Pres'],,and see what Else and the maid are doing. ,45,et voir ce que font Else et la femme de chambre.,
,,GARCON EXECUTER CLEVER TROUVER ELSE SERVANTE TRAIN ENSEMBLE ASSIS PLEURER ,['Pres']['Past']['Pres']['Past'],,"The boy did so, and there he found both Clever Else and the maid sitting crying together. ",46,"Le garçon s'exécuta, et il trouva Clever Else et la servante assis en train de pleurer ensemble.",
,,ALORS DEMANDE PASSER ,['Pres']['Pres'],,Then he asked what was the matter. ,47,Il demande alors ce qui se passe.,
,,OH DIEU ELSE DIRE COMMENT POUVOIR EMPECHER PLEURER ,['Pres']['Pres'],,"Oh dear me, said Else, how can we help crying? ",48,"Oh, mon Dieu, dit Else, comment pouvons-nous nous empêcher de pleurer ?",
,,HANS EPOUSE ENFANT AVOIR GRANDIR ,['Pres']['Pres']['Pres'],,"If I marry Hans, and we have a child, and it grows big, ",49,"Si j'épouse Hans, que nous avons un enfant et qu'il grandit,",
,,ICI BIERE ENVOYER TIRER ,['Pres'],,"and we send it here to draw beer, ",50,"et nous l'envoyons ici pour tirer de la bière,",
,,PIOCHE TETE POUVOIR TOMBER TUER ,['Pres'],,the pickaxe might fall on its head and kill it. ,51,la pioche pourrait tomber sur sa tête et le tuer.,
,,VRAIMENT GARCON INTELLIGENT DIT ,['Pres']['Pres']['Past']['Past'],,"Our Else is clever indeed! said the boy, ",52,"Notre Else est vraiment intelligent ! dit le garçon,",
,,COTE ASSEOIR ,,,"and sitting down beside her, ",53,"et s'asseoir à côté d'elle,",
,,HURLER BONNE VOLONTE MIS ,['Pres']['Past'],,he began howling with a good will. ,54,il s'est mis à hurler de bonne volonté.,
,,ETAGE TOUS RETOUR ATTENDRE ,['Pres'],,"Upstairs they were all waiting for him to come back, ",55,"A l'étage, tous attendent son retour,",
,,NE PAS VENIR MAITRE MAITRESSE DIRE ,['Imp']['Pres'],,"but as he did not come, the master said to the mistress, ",56,"mais comme il ne venait pas, le maître dit à la maîtresse,",
,,CAVE DESCENDEZ VOIR ELSE ,['Past']['Pres']['Past'],,You go down to the cellar and see what Else is doing. ,57,Vous descendez à la cave pour voir ce que fait Else.,
,,MAITRESSE DESCENDIT TROIS TROUVA TOUS PROIE GRANDES LAMENTATIONS ,<unk>,,"So the mistress went down and found all three in great lamentations, ",58,"La maîtresse descendit et les trouva tous les trois en proie à de grandes lamentations,",
,,CAUSE DEMANDA ALORS FUTUR ENFANT POSSIBLE ASSEZ GRAND BIERE ELSE RACONTER RISQUER TUE ENVOYE TIRER PIOCHE TOMBER DESSUS ,['Past']['Pres']['Pres']['Imp']['Past']['Pres']['Past']['Imp']['Past'],,"and when she asked the cause, then Else told her how the future possible child might be killed as soon as it was big enough to be sent to draw beer, by the pickaxe falling on it. ",59,"et lorsqu'elle en demanda la cause, Else lui raconta alors que le futur enfant possible risquait d'être tué dès qu'il serait assez grand pour être envoyé tirer la bière, par la pioche qui lui tomberait dessus.",
,,MERE ALORS IMMEDIATEMENT EXCLAMEE ,['Pres'],,"Then the mother at once exclaimed, ",60,"La mère s'est alors immédiatement exclamée,",
,,VRAIMENT INTELLIGENTE ASSEYANT AUTRES PLEURER ,['Pres']['Pres']['Pres']['Fut'],,"Our Else is clever indeed! and, sitting down, she wept with the rest. ",61,"Notre Else est vraiment intelligente ! et, s'asseyant, elle pleura avec les autres.",
,,ETAGE MARI PEU ATTENDRE FEMME NE PAS REVENIR ,['Pres']['Pres'],,"Upstairs the husband waited a little while, but as his wife did not return, ",62,"A l'étage, le mari attend un peu, mais sa femme ne revient pas,",
,,SOIF AUGMENTAIT CESSE ,<unk>,,"and as his thirst constantly increased, ",63,"et que sa soif augmentait sans cesse,",
,,DIT MEME CAVE FALLOIR DESCENDRE ,['Past']['Pres']['Pres'],,"he said, I must go down to the cellar myself, ",64,"dit-il, il faut que je descende moi-même à la cave,",
,,ELSE VOIR ADVENU ,['Pres']['Past'],,and see what has become of Else. ,65,et voir ce qu'il est advenu d'Else.,
,,CELLIER ENTRER TROUVA TOUS ASSIS ENSEMBLE PLEURANT ,['Fut']['Past']['Pres'],,"And when he came into the cellar, and found them all sitting and weeping together, ",66,"Il entra dans le cellier, et les trouva tous assis et pleurant ensemble,",
,,CAUSE ENFANT DIT POUVOIR AVOIR ,['Pres']['Past']['Imp']['Pres'],,"he was told that it was all owing to the child that Else might possibly have, ",67,"on lui a dit que c'était à cause de l'enfant qu'Else pourrait avoir,",
,,POSSIBILITE PIOCHE JUSTE MOMENT ENFANT DESSOUS TRAIN BIERE TUE TOMBE ASSIS BOIRE ,['Pres']['Past']['Past']['Pres']['Past'],,and the possibility of its being killed by the pickaxe so happening to fall just at the time the child might be sitting underneath it drawing beer; ,68,et la possibilité qu'il soit tué par la pioche qui tombe juste au moment où l'enfant est assis en dessous en train de boire de la bière;,
,,TOUT ENTENDRE ECRIER QUELLE PART ELSE HABILETE ,['Pres']['Past']['Past'],,"and when he heard all this, he cried, How clever is our Else! ",69,"Lorsqu'il entendit tout cela, il s'écria : Quelle habileté de la part de notre Else !",
,,ASSEOIR ,,,"and sitting down, ",70,"et s'asseoir,",
,,LARMES LEURS JOINDRE ,['Pres'],,he joined his tears to theirs. ,71,il joint ses larmes aux leurs.,
,,FUTUR EPOUX LONGTEMPS SEUL ETAGE RESTE ,['Pres']['Past'],,"The intended bridegroom stayed upstairs by himself a long time, ",72,"Le futur époux est resté longtemps seul à l'étage,",
,,PERSONNE REVENU ,['Pres']['Past'],,"but as nobody came back to him, ",73,"mais personne n'est revenu vers lui,",
,,DIRE ALLER VOIR RETOURNER LA CINQ TOUS TRAIN TROUVER LAMENTER FACON PLUS PITOYABLE PLEURER ,['Pres']['Imp']['Imp']['Pres']['Pres'],,"he thought he would go himself and see what they were all about And there he found all five lamenting and crying most pitifully, ",74,"Il se dit qu'il irait lui-même voir de quoi il retournait. Et là, il les trouva tous les cinq en train de se lamenter et de pleurer de la façon la plus pitoyable qui soit,",
,,TOUS PLUS BRUYANTS UNS AUTRES ,<unk>,,each one louder than the other. ,75,tous plus bruyants les uns que les autres.,
,,MALHEUR ARRIVE ECRIER ,['Pres']['Past']['Past'],,What misfortune has happened? cried he. ,76,Quel malheur est-il arrivé ? s'écria-t-il.,
,,CHER HANS DIRE ELSE MARIER ENFANT AVOIR ,['Pres']['Pres']['Pres'],,"O my dear Hans, said Else, if we marry and have a child, ",77,"O mon cher Hans, dit Else, si nous nous marions et avons un enfant,",
,,GRANDIR ICI BIERE ENVOYER TIRER ,['Pres']['Pres'],,"and it grows big, and we send it down here to draw beer, ",78,"et il grandit, et nous l'envoyons ici pour tirer de la bière,",
,,PEUT-ETRE PIOCHE LA HAUT TETE ENFANT RESTEE PLANTEE POUVOIR TOMBER TUER ,['Pres']['Past']['Past']['Pres'],,perhaps that pickaxe which has been left sticking up there might fall down on the child's head and kill it; ,79,peut-être que la pioche qui est restée plantée là-haut pourrait tomber sur la tête de l'enfant et le tuer ;,
,,COMMENT NE PAS PLEURER ,,,and how can we help crying at that! ,80,et comment ne pas en pleurer !,
,,HANS DIRE NE PAS PLUS BON SENS MAISON PENSE POUVOIR SOUHAITER ,['Pres']['Pres']['Pres'],,"Now, said Hans, I cannot think that greater sense than that could be wanted in my household; ",81,"Or, dit Hans, je ne pense pas que l'on puisse souhaiter plus de bon sens que cela dans ma maison ;",
,,INTELLIGENTE ELSE FEMME PRENDRE ,['Pres']['Past']['Pres'],,"so as you are so clever, Else, I will have you for my wife, ",82,"Comme vous êtes si intelligente, Else, je vous prendrai pour femme,",
,,PRENANT MAIN CONDUISIT ETAGE ,<unk>,,"and taking her by the hand he led her upstairs, ",83,"et, la prenant par la main, il la conduisit à l'étage,",
,,IMMEDIATEMENT MARIER ,['Pres'],,and they had the wedding at once.,84,et ils se marièrent immédiatement.,
,,PEU TEMPS MARIAGE HANS FEMME DIRE ,['Pres'],,"A little while after they were married, Hans said to his wife, ",85,"Peu de temps après leur mariage, Hans dit à sa femme,",
,,ARGENT ALLER TRAVAILLER GAGNER ,['Pres'],,"I am going out to work, in order to get money; ",86,Je vais travailler pour gagner de l'argent ;,
,,TU IRAS CHAMP TU COUPERAS BLE AFIN PAIN AVOIR ,['Pres'],,"you go into the field and cut the corn, so that we may have bread. ",87,"tu iras au champ et tu couperas le blé, afin que nous ayons du pain.",
,,TRES BIEN FERAI CHER HANS DIRE ,['Pres'],,"Very well, I will do so, dear Hans, said she. ",88,"Très bien, je le ferai, cher Hans, dit-elle.",
,,DEPART HANS BON RAGOUT PREPARE ,['Pres']['Past'],,"And after Hans was gone she cooked herself some nice stew, ",89,"Et après le départ de Hans, elle s'est préparé un bon ragoût,",
,,EMPORTA CHAMP ,<unk>,,and took it with her into the field. ,90,et l'emporta avec elle dans le champ.,
,,ARRIVEE DIT ,['Pres']['Past']['Pres']['Past'],,"And when she got there, she said to herself, ",91,"Et quand elle est arrivée, elle s'est dit,",
,,ABORD DEVOIR FAIRE RECOLTER ABORD MANGER ,['Pres'],,"Now, what shall I do? shall I reap first, or eat first? ",92,"Que dois-je faire ? Récolter d'abord, ou manger d'abord ?",
,,ACCORD PREMIER ALLER MANGER RAGOUT MANGEA ,['Pres']['Past'],,"All right, I will eat first. Then she ate her fill of stew, ",93,"D'accord, je vais manger en premier. Puis elle mangea son ragoût,",
,,NE PUT PLUS MANGER DIRE ,['Pres'],,"and when she could eat no more, she said to herself, ",94,"et quand elle ne put plus manger, elle se dit,",
,,ABORD DEVOIR FAIRE RECOLTER DORMIR ABORD ,['Pres'],,"Now, what shall I do? shall I reap first, or sleep first? ",95,"Que dois-je faire ? Récolter d'abord, ou dormir d'abord ?",
,,ACCORD ABORD DORMIR ,['Fut'],,"All right, I will sleep first. ",96,"D'accord, je dormirai d'abord.",
,,MAIS COUCHEE ENDORMIE ,['Pres']['Past']['Pres'],,Then she lay down in the corn and went to sleep. ,97,Puis elle s'est couchée dans le maïs et s'est endormie.,
,,HANS RENTRER LONGTEMPS ATTENDRE ,['Fut']['Pres'],,"And Hans got home, and waited there a long while, ",98,"Hans rentra chez lui et attendit longtemps,",
,,PAS VENU DIT ,['Pres']['Pres']['Past']['Pres']['Past'],,"and Else did not come, so he said to himself, ",99,"et Else n'est pas venu, et il s'est dit,",
,,INTELLIGENTE TRAVAILLEUSE NE JAMAIS MAISON ELSE PENSE RENTRER MANGER ,['Pres']['Pres']['Pres'],,My clever Else is so industrious that she never thinks of coming home and eating. ,100,Mon intelligente Else est si travailleuse qu'elle ne pense jamais à rentrer à la maison et à manger.,
,,SOIR VENU NE TOUJOURS PAS VENIR ,['Past']['Pres'],,"But when evening drew near and still she did not come, ",101,"Le soir venu, elle ne vint toujours pas,",
,,HANS COMBIEN MAIS PARTI VOIR COUPE ,['Pres']['Past']['Imp']['Past'],,Hans set out to see how much corn she had cut; ,102,Hans est parti voir combien de maïs elle avait coupé ;,
,,PAS MAIS TOUT COUPE ,['Imp']['Past'],,"but she had cut no corn at all, ",103,"mais elle n'avait pas coupé de maïs du tout,",
,,COUCHEE ENDORMIE ,['Imp']['Past'],,but there she was lying in it asleep. ,104,"mais elle y était couchée, endormie.",
,,HANS HATER RENTRER ,['Pres'],,"Then Hans made haste home, ",105,"Puis Hans se hâte de rentrer chez lui,",
,,FILET OISEAUX PETITES CLOCHETTES JETA ALLER CHERCHER ,['Past'],,and fetched a bird-net with little bells and threw it over her; ,106,et alla chercher un filet à oiseaux avec de petites clochettes qu'il jeta sur elle ;,
,,DORMIR CONTINUER ,['Imp'],,and still she went on sleeping. ,107,et elle continuait à dormir.,
,,COURANT RETOURNE ENFERME ,['Pres']['Past']['Pres']['Past'],,"And he ran home again and locked himself in, ",108,"Il est retourné chez lui en courant et s'est enfermé,",
,,BANC FAIT ASSEOIR TRAVAILLER ,['Pres']['Past'],,and sat him down on his bench to work. ,109,et l'a fait asseoir sur son banc pour travailler.,
,,ENFIN TOMBEE NUIT ,<unk>,,"At last, when it was beginning to grow dark, ",110,"Enfin, à la tombée de la nuit,",
,,CLEVER REVEILLEE LEVEE SECOUEE ,['Pres']['Past']['Pres']['Past']['Pres']['Past'],,"Clever Else woke, and when she got up and shook herself, ",111,"Clever Else s'est réveillée, et quand elle s'est levée, elle s'est secouée,",
,,CLOCHES TINTENT MOUVEMENTS ,<unk>,,the bells jingled at each movement that she made. ,112,les cloches tintent à chacun de ses mouvements.,
,,ALORS PEUR PRENDRE VRAIMENT NON COMMENCA DEMANDER CLEVER ELSE ,['Pres']['Past']['Imp']['Pres'],,"Then she grew frightened, and began to doubt whether she were really Clever Else or not, ",113,"Elle prit alors peur et commença à se demander si elle était vraiment Clever Else ou non,",
,,DIRE -JE NE PAS ,['Pres']['Pres']['Pres'],,"and said to herself, Am I, or am I not? ",114,"et se dit : Suis-je, ou ne suis-je pas ?",
,,NE PAS REPONSE SAVOIR DONNER ,,,"And, not knowing what answer to make, ",115,"Et ne pas savoir quelle réponse donner,",
,,LONG MOMENT RESTEE REFLECHIR ,['Pres']['Past'],,she stood for a long while considering; ,116,Elle est restée un long moment à réfléchir ;,
,,ENFIN DIRE HANS ALLER RENTRER NON DEMANDER MOI ,['Pres']['Pres']['Pres']['Past'],,"at last she thought, I will go home to Hans and ask him if I am I or not; ",117,"Enfin, elle se dit : ""Je vais rentrer chez Hans et lui demander si je suis moi ou non ;",
,,SUR SAVOIR ,['Pres'],,he is sure to know. ,118,il est sûr de le savoir.,
,,DONC PORTE MAISON AVOIR COURU FERMEE ,['Pres']['Pres']['Imp'],,"So she ran up to the door of her house, but it was locked; ",119,"Elle a donc couru jusqu'à la porte de sa maison, mais elle était fermée à clé ;",
,,FENETRE FRAPPER PLEURA ,['Past'],,"then she knocked at the window, and cried, ",120,"Puis elle frappa à la fenêtre et pleura,",
,,HANS QUE INTERIEUR ,['Pres']['Imp']['Pres'],,"Hans, is Else within? ",121,"Hans, est-ce que Else est à l'intérieur ?",
,,OUI HANS REPONDRE LA ,['Pres']['Pres'],,"Yes, answered Hans, she is in. ",122,"Oui, répond Hans, elle est là.",
,,ALORS PLUS EFFRAYEE JAMAIS PLEURER ,['Imp']['Imp'],,"Then she was in a greater fright than ever, and crying, ",123,"Elle était alors plus effrayée que jamais et pleurait,",
,,OH LA LA PAS AUTRE PORTE ALLEE RENSEIGNER ,['Pres']['Pres']['Past'],,"Oh dear, then I am not I, she went to inquire at another door, ",124,"Oh là là, ce n'est pas moi, elle est allée se renseigner à une autre porte,",
,,GENS TINTEMENT CLOCHES NE PAS ENTENDRE OUVRIR ,['Imp']['Pres'],,"but the people hearing the jingling of the bells would not open to her, ",125,"mais les gens qui entendaient le tintement des cloches ne lui ouvraient pas,",
,,NE PART POUVOIR ENTRER ,['Imp'],,and she could get in nowhere. ,126,et elle ne pouvait entrer nulle part.,
,,DONC ENFUIE AU-DELA VILLAGE LORS NE PERSONNE VUE ,['Pres']['Pres']['Pres']['Past'],,"So she ran away beyond the village, and since then no one has seen her.",127,"Elle s'est donc enfuie au-delà du village et, depuis lors, personne ne l'a vue.",
