FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,PERE MERE RENTRER ,,,and then to go home to his father and mother.,100,puis de rentrer chez son père et sa mère.,
,,AUTRES CHOSES ALLER ARRIVER ,['Pres'],,But other things were to befall him;,101,Mais d'autres choses allaient lui arriver ;,
,,EFFET PROBLEMES SOUCIS MONDE AVOIR ,['Pres'],,"indeed, there is nothing but trouble and worry in this world!",102,"En effet, il n'y a que des problèmes et des soucis dans ce monde !",
,,SERVANTE AUBE VACHES LEVER NOURRIR ,['Imp'],,The maid got up at dawn of day to feed the cows.,103,La servante se levait à l'aube pour nourrir les vaches.,
,,ABORD GRANGE RENDRE BRASSEE FOIN PRENDRE PRECISEMENT TOM POUCE ENDORMI TROUVER TAS ,['Past']['Pres']['Pres']['Imp']['Pres']['Imp'],,"The first place she went to was the barn, where she took up an armful of hay, and it happened to be the very heap in which Tom Thumb lay asleep.",104,"Elle se rendit d'abord dans la grange, où elle prit une brassée de foin, et il se trouva que c'était précisément le tas dans lequel Tom Pouce était endormi.",
,,SI PROFONDEMENT NE COMPTE NE BOUCHE VACHE FOIN DORMIR RENDRE REVEILLER PRIS ,['Imp']['Past']['Past']['Past']['Imp']['Past'],,"And he was so fast asleep, that he was aware of nothing, and never waked until he was in the mouth of the cow, who had taken him up with the hay.",105,Il dormait si profondément qu'il ne se rendit compte de rien et ne se réveilla que lorsqu'il fut dans la bouche de la vache qui l'avait pris avec le foin.,
,,OH LA LA ECRIER COMMENT MOULIN FAIRE ENTRE ,['Pres']['Pres']['Pres']['Pres']['Past'],,"Oh dear, cried he, how is it that I have got into a mill!",106,"Oh là là, s'est-il écrié, comment se fait-il que je sois entré dans un moulin ?",
,,VITE COMPTE ENDROIT RENDRE TROUVER TRES ATTENTION NE PAS DENTS VACHE FAIRE PASSER ENFIN ESTOMAC VACHE DEVOIR DESCENDRE ,['Past']['Imp']['Pres'],,"but he soon found out where he was, and he had to be very careful not to get between the cow's teeth, and at last he had to descend into the cow's stomach.",107,"Mais il se rendit vite compte de l'endroit où il se trouvait, et il dut faire très attention à ne pas passer entre les dents de la vache, et enfin il dut descendre dans l'estomac de la vache.",
,,FENETRES LORS CONSTRUCTION PETITE PIECE OUBLIEES DIRE SOLEIL NE PAS POUVOIR PENETRER ,['Pres']['Past']['Past']['Pres']['Pres'],,"The windows were forgotten when this little room was built, said he, and the sunshine cannot get in;",108,"Les fenêtres ont été oubliées lors de la construction de cette petite pièce, dit-il, et le soleil ne peut pas y pénétrer ;",
,,PAS LUMIERE AVOIR OBTENIR ,['Pres'],,there is no light to be had.,109,il n'y a pas de lumière à obtenir.,
,,POINT DESAGREABLES PIRE ENCORE NOUVEAU FOIN CESSE ESPACE ARRIVE REMPLIR ,['Pres']['Pres']['Imp'],,"His quarters were in every way unpleasant to him, and, what was the worst, new hay was constantly coming in, and the space was being filled up.",110,"Ses quartiers sont en tout point désagréables pour lui et, pire encore, du nouveau foin arrive sans cesse et l'espace se remplit.",
,,ENFIN EXTREMITE CRIER AUSSI FORT POUVAIT ,['Pres'],,"At last he cried out in his extremity, as loud as he could,",111,"Enfin, il cria dans son extrémité, aussi fort qu'il le pouvait,",
,,PLUS FOIN PLUS FOIN ,<unk>,,No more hay for me! no more hay for me!,112,Plus de foin pour moi ! Plus de foin pour moi !,
,,SERVANTE ALORS TRAIN VACHE TRAIRE VOIX PERSONNE ENTENDRE VOIR MEME VOIX NUIT ENTENDUE PEUR TABOURET LAIT AVOIR TOMBER RENVERSER ,['Imp']['Pres']['Imp']['Imp']['Past']['Past']['Pres']['Pres'],,"The maid was then milking the cow, and as she heard a voice, but could see no one, and as it was the same voice that she had heard in the night, she was so frightened that she fell off her stool, and spilt the milk.",113,"La servante était alors en train de traire la vache, et comme elle entendit une voix sans voir personne, et que c'était la même voix que celle qu'elle avait entendue la nuit, elle eut si peur qu'elle tomba de son tabouret et renversa le lait.",
,,HATE MAITRE COURIR CRIANT ,['Pres']['Pres'],,"Then she ran in great haste to her master, crying,",114,"Elle courut en toute hâte vers son maître, en criant ,",
,,OH CHER MAITRE VACHE PARLE ,['Pres']['Past'],,"Oh, master dear, the cow spoke!",115,"Oh, mon cher maître, la vache a parlé !",
,,FOU DEVOIR MAITRE REPONDRE VACHERIE RENDRE VOIR PASSER ,['Pres']['Pres']['Past']['Imp'],,"You must be crazy, answered her master, and he went himself to the cow-house to see what was the matter.",116,"Tu dois être fou, répondit son maître, et il se rendit lui-même à la vacherie pour voir ce qui se passait.",
,,PEINE PIED PORTE POUCE CRIER MIS REMETTRE ,['Imp']['Past']['Pres']['Past'],,"No sooner had he put his foot inside the door, than Tom Thumb cried out again,",117,"À peine avait-il mis le pied dans la porte que Tom Pouce se remit à crier,",
,,PLUS FOIN ,<unk>,,No more hay for me!,118,Plus de foin pour moi !,
,,PLUS FOIN ,<unk>,,no more hay for me!,119,plus de foin pour moi !,
,,CURE LUI-MEME PEUR PRENDRE MAUVAIS VACHE PENSANT ESPRIT ENTRE MORT ORDONNER MISE ,['Pres']['Pres']['Past']['Imp']['Past']['Past']['Pres']['Past'],,"Then the parson himself was frightened, supposing that a bad spirit had entered into the cow, and he ordered her to be put to death.",120,"Le curé lui-même prit peur, pensant qu'un mauvais esprit était entré dans la vache, et il ordonna qu'elle soit mise à mort.",
,,DONC TUEE ESTOMAC TOM POUCE REPOSER TAS JETE FUMIER ,['Past']['Past']['Imp']['Past']['Past'],,"So she was killed, but the stomach, where Tom Thumb was lying, was thrown upon a dunghill.",121,"Elle fut donc tuée, mais l'estomac, où reposait Tom Pouce, fut jeté sur un tas de fumier.",
,,TOM POUCE BEAUCOUP MAL AVOIR SORTIR JUSTE ESPACE ASSEZ GRAND TETE VENIR FAIRE POUVOIR PASSER NOUVEAU MALHEUR ARRIVA ,['Past']['Imp']['Pres']['Past'],,"Tom Thumb had great trouble to work his way out of it, and he had just made a space big enough for his head to go through, when a new misfortune happened.",122,"Tom Pouce eut beaucoup de mal à s'en sortir, et il venait juste de faire un espace assez grand pour que sa tête puisse passer, lorsqu'un nouveau malheur arriva.",
