FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
Elle prit dans chaque assiette un peu de porridge et de pain ,ELLE PRENDRE DANS CHAQUE ASSIETTE PEU PORRIDGE PAIN,,,,"ate from each plate a little porridge and bread,",78,,
et but une goutte de vin dans chaque gobelet: ,BOIR GORGE VIN DANS CHAQUE GOBELET,,,,"and drank out of each little cup a drop of wine,",79,,
car elle ne voulait pas manger la portion tout entière de l'un des convives. ,ELLE PAS VOULOIR MANGER PORTION ENTIERE DES PERSONNES,,,,so as not to finish up one portion alone.,80,,
"Fatiguée, elle voulut ensuite se coucher. ",ELLE FATIGUEE VOULOIR DORMIR,,,,"After that she felt so tired that she lay down on one of the beds,",81,,
Mais aucun des lis ne lui convenait; ,MAIS AUCUN LIT ADAPTER ELLE,,,,but it did not seem to suit her;,82,,
"l'un était trop long, ",UN LIT TROP LONG,,,,"one was too long,",83,,
l'autre trop court. ,L'AUTRE TROP COURT ,,,,"another too short,",84,,
"Le septième, enfin, fut à sa taille. ",SEPTIEME ENFIN ADAPTER SA TAILLE,,,,but at last the seventh was quite right;,85,,
"Elle s'y allongea, ",ELLE S'ALLONGER,,,,"and so she lay down upon it,",86,,
fit sa pière et s'endormit.,PRIER S'ENDORMIR,,,,"committed herself to heaven, and fell asleep.",87,,
"Quand la nuit fut complètement tombée, ",NUIT TOMBER COMPLETEMENT,,,,"When it was quite dark,",88,,
les propriétaires de la maisonnette arrivèrent. ,PROPRIETAIRE DE MAISONNETTE ARRIVER,,,,the masters of the house came home.,89,,
"C'était sept nains qui, dans la montagne, travaillaient à la mine. ",SEPT NAINS TRAVAILLER MINE DANS MONTAGNE,,,,"They were seven dwarfs, whose occupation was to dig underground among the mountains.",90,,
Ils allumèrent leurs sept petites lampes ,ALLUMER LEUR SEPT PETITE LAMPE,,,,"When they had lighted their seven candles,",91,,
"et quand la lumière illumina la pièce, ",QUAND LUMIERE ILLUMINER PIECE,,,,"and it was quite light in the little house,",92,,
"ils virent que quelqu'un y était venu, ",NAINS VOIR QUELQU'UN VENU ,,,,"they saw that some one must have been in,",93,,
car tout n'était plus tel qu'ils l'avaient laissé.,CAR DIFFERENT EMPLACEMENT EUX LAISSER AVANT PARTIR,,,,as everything was not in the same order in which they left it.,94,,
Le premier dit: Qui s'est assis sur ma petite chaise?,PREMIER DIRE QUI ASSOIR SUR MA PETITE CHAISE ?,,,,"The first said, Who has been sitting in my little chair?",95,,
Le deuxième: Qui a mangé dans ma petite assiette?,DEUXIEME DIRE QUI MANGER DANS MA PETITE ASSIETTE,,,,"The second said, Who has been eating from my little plate?",96,,
Le troisième: Qui a pris de mon pain?,TROISIEME DIRE QUI PRENDRE MON PAIN ?,,,,"The third said, Who has been taking my little loaf?",97,,
Le quatrième: Qui a mangé de mon porridge?,QUATRIEME DIRE QUI MANGER MON PORRIDGE ?,,,,"The fourth said, Who has been tasting my porridge?",98,,
Le cinquième: Qui s'est servi de ma fourchette?,CINQUIEME DIRE QUI UTILISER MA FOURCHETTE ?,,,,"The fifth said, Who has been using my little fork?",99,,
Le sixième: Qui a coupé avec mon couteau?,SIXIEME DIRE QUI COUPER AVEC MON COUTEAU ?,,,,"The sixth said, Who has been cutting with my little knife?",100,,
Le septième: Qui a bu dans mon gobelet?,SEPTIEME DIRE QUI BOIRE DANS MON GOBELET ?,,,,"The seventh said, Who has been drinking from my little cup?",101,,
"Le premier, en se retournant, vit que son lit avait été dérangé.",PREMIER SE RETOURNER VOIR SON LIT POSITION CHANGER,,,,"Then the first one, looking round, saw a hollow in his bed,",102,,
Qui a touché à mon lit? dit-il.,LUI DIRE QUI TOUCHER MON LIT ?,,,,"and cried, Who has been lying on my bed?",103,,
Les autres s'approchèrent en courant et chacun s'écria:,AUTRE COURIR APPROCHER CHACUN CRIER,,,,"And the others came running,",104,,
Dans le mien aussi quelqu'un s'est couché!,OH DANS MON LIT AUSSI QUELQU'UN S'ALLONGER,,,,"and cried, Some one has been on our beds too!",105,,
"Mais le septième, quand il regarda son lit,",MAIS SEPTIEME NAIN REGARDER SON LIT,,,,"But when the seventh looked at his bed,",106,,
Il y vit Blanche-Neige endormie.,VOIR BLANCHE NEIGE DORMIR,,,,he saw little Snow-white lying there asleep.,107,,
"Il appela les autres, qui vinrent bien vite et poussèrent des cris étonnés. ",DERNIER NAIN APPELER AUTRE VOIR RAPIDEMENT ETONNER,,,,"Then he told the others, who came running up, crying out in their astonishment,",108,,
Ils prirent leurs sept petites lampes et éclairèrent le visage de Blanche-Neige.,PRENDRE LEUR SEPT PETITE LAMPE ECLAIRER VISAGE BLANCHE NEIGE,,,,and holding up their seven little candles to throw a light upon Snow-white.,109,,
Seigneur Dieu! Seigneur Dieu! s'écrièrent-ils;,TOUS CRIER SEIGNEUR DIEU ! SEIGNEUR DIEU !,,,,"O goodness! O gracious! cried they,",110,,
que cette enfant est jolie!,CETTE ENFANT JOLIE !,,,,what beautiful child is this?,111,,
Ils en eurent tant de joie qu'ils ne l'éveillèrent pas et la laissèrent dormir dans le petit lit.,TOUS CONTENT DECIDER PAS REVEILLER LAISSER DORMIR DANS PETIT LIT,,,,"and were so full of joy to see her that they did not wake her, but let her sleep on.",112,,
"Le septième des nains coucha avec ses compagnons,",SEPTIEME NAIN DORMIR AVEC SES COPAINS,,,,"And the seventh dwarf slept with his comrades,",113,,
"une heure avec chacun,",UNE HEURE AVEC CHACUN ,,,,"an hour at a time with each,",114,,
et la nuit passa ainsi.,NUIT PASSER COMME CA ,,,,until the night had passed.,115,,
"Au matin,",MATIN,,,,"When it was morning,",116,,
"Blanche-Neige s'éveilla. Quand elle vit les sept nains, elle s'effraya.",BLANCHE NEIGE SE REVEILLER QUAND ELLE VOIR SEPT NAIN ELLE PEUR,,,,"and Snow-white awoke and saw the seven dwarfs, she was very frightened;",117,,
Mais ils la regardaient avec amitié ,MAIS NAIN REGARDER TENDREMENT DOUX,,,,"but they seemed quite friendly,",118,,
et posaient déjà des questions: Comment t'appelles-tu?,POSER QUESTION COMMENT T'APPELER ?,,,,"and asked her what her name was,",119,,
"Je m'appelle Blanche-Neige, répondit-elle.",ELLE REPONDRE M'APPELER BLANCHE NEIGE ,,,,"My name is Snow White, she replied.",120,,
Comment es-tu venue jusqu'à nous? Demandèrent-t-ils.,NAINS DEMANDER COMMENT TOI VENIR ICI ?,,,,and then they asked how she came to be in their house.,121,,
"Elle leur raconta que sa belle-mère avait voulu la faire tuer, ",ELLE RACONTER SA BELLE MERE VOULOIR LA TUER,,,,"And she related to them how her step-mother had wished her to be put to death,",122,,
mais que le chasseur lui avait laissé la vie sauve ,MAIS CHASSEUR LAISSER SA VIE,,,,"and how the huntsman had spared her life,",123,,
et qu'elle avait ensuite couru tout le jour ,ELLE COURIR TOUTE JOURNEE,,,,"and how she had run the whole day long,",124,,
jusqu'à ce qu'elle trouvât cette petite maison. ,JUSQU’À TROUVER CETTE PETITE MAISON,,,,until at last she had found their little house.,125,,
"Les nains lui dirent: Si tu veux t'occuper de notre ménage, ",NAINS DIRE SI TOI VOULOIR FAIRE NOTRE MENAGE,,,,"Then the dwarfs said, If you will keep our house for us,",126,,
"faire à manger, faire les lits, laver, coudre et tricoter, si tu tiens tout en ordre et en propreté, ",CUISINER FAIRE LIT LAVER COUDRE TRICOTER SI TOUT PROPRE ORDRE,,,,"and cook, and wash, and make the beds, and sew and knit, and keep everything tidy and clean,",127,,
tu pourras rester avec nous ,TOI POUVOIR RESTER AVEC NOUS,,,,"you may stay with us,",128,,
et tu ne manqueras de rien.,TOI RIEN MANQUER,,,,and you shall lack nothing.,129,,
"D'accord, d'accord de tout mon coeur, dit Blanche-Neige.",BLANCHE NEIGE DIRE D'ACCORD D'ACCORD MOI BIEN FAIRE,,,,"With all my heart, said Snow-white;",130,,
Et elle resta auprès d'eux. Elle s'occupa de la maison.,ELLE RESTER AVEC EUX ELLE MAISON S'OCCUPER,,,,"and so she stayed, and kept the house in good order.",131,,
"Le matin, les nains partaient pour la montagne où ils arrachaient le fer et l'or;",MATIN NAIN PARTIR REJOINDRE MONTAGNE MINER FER OR,,,,In the morning the dwarfs went to the mountain to dig for gold;,132,,
"le soir, ils s'en revenaient et il fallait que leur repas fût prêt.",SOIR GROUPE REVENIR FAUT REPAS PRÊT,,,,"in the evening they came home, and their supper had to be ready for them.",133,,
"Toute la journée, la jeune fille restait seule;",TOUTE JOURNEE JEUNE FILLE RESTER SEULE,,,,"All the day long the maiden was left alone,",134,,
les bons petits nains l'avaient mise en garde:,GENTIL NAIN PREVENIR,,,,"and the good little dwarfs warned her, saying,",135,,
Méfie-toi de ta belle-mère!,ATTENTION TA BELLE MERE,,,,"Beware of your step-mother, ",136,,
Elle saura bientôt que tu es ici;,ELLE BIENTÔT SAVOIR TOI ICI,,,,she will soon know you are here.,137,,
ne laisse entrer personne!,TOI LAISSER ENTRER PERSONNE,,,,Let no one into the house.,138,,
"La reine, cependant, après avoir mangé le coeur de Blanche-Neige, ",REINE APRES MANGER CŒUR BLANCHE NEIGE,,,,"Now the queen, having eaten Snow-white's heart, as she supposed,",139,,
s'imaginait qu'elle était redevenue la plus belle de toutes. ,ELLE IMAGINER REDEVENIR PLUS BELLE TOUT PAYS,,,,"felt quite sure that now she was the first and fairest,",140,,
Elle se mit devant son miroir et demanda:,ELLE DEVANT MIROIR DEMANDER,,,,"and so she came to her mirror, and said,",141,,
"Miroir, ho mon beau miroir,",MIROIR OH MON BEAU MIROIR,,,,"Looking-glass upon the wall,",142,,
Qui est la plus belle au pays?,QUI PLUS BELLE PERSONNE DANS PAYS ?,,,,Who is fairest of us all?,143,,
Le miroir répondit:,MIROIR REPONDRE,,,,"And the glass answered,",144,,
"Madame la reine, vous êtes la plus belle ici,",MADAME REINE VOUS ICI PLUS BELLE,,,,"Queen, thou art of beauty rare,",145,,
"Mais, par-delà les monts d'airain,",MAIS DANS PAYS ENTIER,,,,But Snow-white living in the glen,146,,
"Auprès des gentils petits nains,",PRES GENTIL PETIT NAIN,,,,With the seven little men,147,,
Blanche-Neige est mille fois plus belle.,BLANCHE NEIGE MILLE FOIS PLUS BELLE,,,,Is a thousand times more fair.,148,,
La reine en fut bouleversée; ,REINE CHOQUER,,,,"Then she was very angry,",149,,
elle savait que le miroir ne pouvait mentir. ,ELLE SAVOIR MIROIR PAS MENTIR,,,,"for the glass always spoke the truth,",150,,
Elle comprit que le chasseur l'avait trompée ,ELLE COMPRENDRE CHASSEUR PIEGER,,,,"and she knew that the huntsman must have deceived her,",151,,
et que Blanche-Neige était toujours en vie. ,BLANCHE NEIGE TOUJOURS VIVANTE,,,,and that Snow-white must still be living.,152,,
Elle se creusa la tête pour trouver un nouveau moyen de la tuer,ELLE REFLECHIR POUR TROUVER NOUVELLE METHODE POUR LA TUER,,,,"And she thought and thought how she could manage to make an end of her,",153,,
"car aussi longtemps qu'elle ne serait pas la plus belle au pays, ",CAR ELLE SAVOIR SI ELLE PAS PLUS BELLE PAYS,,,,"for as long as she was not the fairest in the land, ",154,,
elle savait que la jalousie ne lui laisserait aucun repos. ,SA JALOUSIE PAS LA LAISSER TRANQUILLE,,,,envy left her no rest.,155,,
"Ayant finalement découvert un stratagème, ",ELLE TROUVER STRATEGIE,,,,At last she thought of a plan;,156,,
elle se farda le visage et s'habilla comme une vieille marchande ambulante. ,MAQUILLER VISAGE S'HABILLER COMME VIELLE MARCHANTE,,,,"she painted her face and dressed herself like an old pedlar woman,",157,,
Elle était méconnaissable.,PAS RECONNAISSABLE,,,,so that no one would have known her.,158,,
"Ainsi déguisée, elle franchit les sept montagnes ",DEGUISER COMME CA TRAVERSER SEPT MONTAGNES,,,,"In this disguise she went across the seven mountains,",159,,
derrière lesquelles vivaient les sept nains. ,DERRIERE VIVRE SEPT NAINS,,,,"until she came to the house of the seven little dwarfs,",160,,
Elle frappa à la porte et dit:,PORTE FRAPPER DIRE,,,,"and she knocked at the door and cried,",161,,
"J'ai du beau, du bon à vendre, à vendre!",MOI BELLE BONNE CHOSE VENDRE,,,,Fine wares to sell! fine wares to sell!,162,,
"Blanche-Neige regarda par la fenêtre et dit: Bonjour, ",BLANCHE NEIGE FENETRE REGARDER DIRE BONJOUR,,,,"Snow-white peeped out of the window and cried, Good-day, ",163,,
"cher Madame, qu'avez-vous à vendre?",MADAME VOUS VENDRE QUOI ?,,,,"good woman, what have you to sell?",164,,
"De la belle, de la bonne marchandise, répondit-elle, des corselets de toutes les couleurs.",BEAU BON PRODUIT VIEILLE DAME REPONDRE CORSET TOUTES COULEUR,,,,"Good wares, fine wares, answered she, laces of all colours;",165,,
Elle lui en montra un tressé de soie multicolore.,DAME MONTRER CORSET TRESSE TISSUE SOIE MULTICOLORE,,,,and she held up a piece that was woven of variegated silk.,166,,
Je peux bien laisser entrer cette honnête femme! se dit Blanche-Neige. ,BLANCHE NEIGE PENSER MOI POUVOIR LAISSER HONNETE FEMME RENTRER,,,,"I need not be afraid of letting in this good woman, thought Snow-white,",167,,
Elle déverrouilla la porte et acheta le joli corselet.,FILLE DEVEROUILLER PORTE ACHETER JOLIE CORSET,,,,and she unbarred the door and bought the pretty lace.,168,,
Enfant! dit la vieille. Comme tu t'y prends! ,VIEILLE DIRE ENFANT ! COMMENT TOI FAIRE ?,,,,"What a figure you are, child! said the old woman,",169,,
"Viens, je vais te l'ajuster comme il faut!",VIENS MOI TE MONTRER COMMENT METTRE CORRECTEMENT,,,,come and let me lace you properly for once.,170,,
Blanche-Neige était sans méfiance. ,BLANCHE NEIGE CONFIANCE DAME,,,,"Snow-white, suspecting nothing, stood up before her,",171,,
Elle se laissa passer le nouveau corselet. ,AUTRE CORSET METTRE,,,,and let her lace her with the new lace;,172,,
Mais la vieille serra rapidement et si fort que la jeune fille perdit le souffle et tomba comme morte.,VIEILLE SERRER FORT JEUNE FILLE PAS RESPIRER TOMBER COMME MORTE,,,,"but the old woman laced so quick and tight that it took Snow-white's breath away, and she fell down as dead.",173,,
"Et maintenant, tu as fini d'être la plus belle, dit la vieille en s'enfuyant.",VIEILLE DIRE MAINTENANT TOI PLUS BELLE FINI ELLE PARTIR,,,,"Now you have done with being the fairest, said the old woman as she hastened away.",174,,
"Le soir, peu de temps après, les sept nains rentrèrent à la maison. ",SOIR QUELQUE TEMPS APRES SEPT NAIN RENTRER MAISON,,,,"Not long after that, towards evening, the seven dwarfs came home,",175,,
"Quel effroi fut le leur lorsqu'ils virent leur chère Blanche-Neige étendue sur le sol, immobile et comme sans vie! ",CHOQUER VOIR BLANCHE NEIGE ALLONGER SOL IMMOBILE MORTE,,,,"and were terrified to see their dear Snow-white lying on the ground, without life or motion;",176,,
Ils la soulevèrent et virent que son corselet la serrait trop. Ils en coupèrent vite le cordonnet.,SOULEVER VOIR CORSET TROP SERRER VITE LACET COUPER,,,,"they raised her up, and when they saw how tightly she was laced they cut the lace in two;",177,,
"La jeune fille commença à respirer doucement et, peu à peu, elle revint à elle. ",JEUNE FILLE REPRENDRE RESPIRATION DOUCEMENT PETIT PETIT CONSCIENTE,,,,"then she began to draw breath, and little by little she returned to life.",178,,
"Quand les nains apprirent ce qui s'était passé, ils dirent:",NAINS APPRENDRE PASSE DIRE,,,,"When the dwarfs heard what had happened they said,",179,,
La vieille marchande n'était autre que cette mécréante de reine. ,VIEILLE MARCHANDE ELLE MECHANTE REINE,,,,The old pedlar woman was no other than the wicked queen;,180,,
Garde-toi et ne laisse entrer personne quand nous ne serons pas là!,TOI ATTENTION PERSONNE ENTRER QUAND NOUS PAS LA,,,,you must beware of letting any one in when we are not here!,181,,
"La méchante femme, elle, dès son retour au château, s'était placée devant son miroir et avait demandé:",MECHANTE FEMME QUAND RENTRER CHÂTEAU ELLE DEVANT MIROIR DEMANDER,,,,"And when the wicked woman got home she went to her glass and said,",182,,
"Miroir, ho mon beau miroir,",MIROIR OH MON BEAU MIROIR,,,,"Looking-glass against the wall,",183,,
Qui est la plus belle au pays?,QUI PLUS BELLE PERSONNE DANS PAYS ?,,,,Who is fairest of us all?,184,,
"Une nouvelle fois, le miroir avait répondu:",ENCORE MIROIR REPONDRE,,,,"And it answered as before,",185,,
"Madame la reine, vous êtes la plus belle ici.",MADAME REINE VOUS ICI PLUS BELLE,,,,"Queen, thou art of beauty rare,",186,,
"Mais, par-delà les monts d'airain,",MAIS DANS PAYS ENTIER,,,,But Snow-white living in the glen,187,,
"Auprès des sept nains,",A COTE SEPT PETIT NAIN,,,,With the seven little men,188,,
