FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
C'est ainsi que le plus jeune des trois frères rentra à la maison très riche et devint un homme très opulent.,,,,,,59,,"As a result, the youngest of the three brothers came home very rich and became a very wealthy man."
"Et dans le palais royal, le chat s'en donnait à coeur joie. ",,,,,,60,,"And in the royal palace, the cat had a field day."
Il se régala d'un nombre incalculable de souris. ,,,,,,61,,He feasted on countless mice.
Il chassa tant et si bien qu'il finit par avoir chaud et soif. ,,,,,,62,,He hunted so hard that he ended up hot and thirsty.
"Il s'arrêta, renversa la tête en arrière et miaula: Miaou, miaou!",,,,,,63,,"He stopped, tipped his head back and meowed: Meow, meow!"
"Quand le roi et ses sujets entendirent ce cri étrange, ils prirent peur, ",,,,,,64,,"When the king and his subjects heard this strange cry, they took fright,"
"les yeux exorbités, ils s'enfuirent du palais. ",,,,,,65,,"their eyes bulging, they fled the palace."
"Dehors, le roi appela ses conseillers pour décider de la marche à suivre. ",,,,,,66,,"Outside, the king called his advisors to decide what to do next."
Que faire de ce chat? ,,,,,,67,,What to do with this cat?
"Finalement, ils envoyèrent un messager pour qu'il lui propose un marché, ",,,,,,68,,"Finally, they sent a messenger to propose a deal,"
"soit il quittait le palais de lui-même, soit on l'expulsait de force.",,,,,,69,,"Either he left the palace of his own accord, or he was forcibly evicted."
L'un des pages partit avec le message et demanda au chat de quitter le palais de son plein gré. ,,,,,,70,,One of the pages left with the message and asked the cat to leave the palace of its own accord.
"Mais le chat, terriblement assoiffé, miaula de plus belle:",,,,,,71,,"But the cat, terribly thirsty, meowed even louder:"
"Miaou, miaou, miaou-miaou-miaou!",,,,,,72,,"Meow, meow, meow-meow-meow!"
"Le page comprit: Non, non, pas question! et alla transmettre la réponse au roi.",,,,,,73,,"The page understood: No, no, no way! and went to convey the answer to the king."
"Eh bien, décidèrent les conseillers, nous le chasserons par la force.",,,,,,74,,"Well,"" decided the councillors, ""we'll drive him out by force."
"On fit venir un canon devant le palais, et les soldats le tirèrent jusqu'à ce qu'il s'enflammât. ",,,,,,75,,"A cannon was brought in front of the palace, and the soldiers fired it until it burst into flames."
"Lorsque le feu se propagea jusqu'à la salle où le chat était assis, ",,,,,,76,,"When the fire spread to the room where the cat was sitting,"
le vaillant chasseur sauta par la fenêtre et se sauva. ,,,,,,77,,the valiant hunter jumped out the window and fled.
Mais l'armée continua son siège tant que le palais ne fut pas entièrement rasé.,,,,,,78,,But the army continued its siege until the palace was completely razed to the ground.
