FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,,,,All she could say was in vain; ,37,Tout ce qu'elle a pu dire a été vain ; ,
,,,,,"the priest was brought, ",38,"le prêtre a été amené, ",
,,,,,and she had to let herself be wedded to the fiddler on the spot. ,39,et elle a dû se laisser épouser par le violoniste sur le champ. ,
,,,,,"When that was done the King said, ",40,"Cela fait, le roi dit , ",
,,,,,"Now it is not proper for you, a beggar-woman, ",41,"Maintenant, ce n'est pas convenable pour toi, une mendiante, ",
,,,,,"to stay any longer in my palace, ",42,"de rester plus longtemps dans mon palais, ",
,,,,,you may just go away with your husband.,43,vous pouvez partir avec votre mari.,
,,,,,"The beggar-man led her out by the hand, ",44,"L'homme-mendiant la conduit par la main, ",
,,,,,and she was obliged to walk away on foot with him. ,45,et elle fut obligée de s'éloigner à pied avec lui. ,
,,,,,"When they came to a large forest she asked, ",46,"Lorsqu'ils arrivèrent dans une grande forêt, elle demanda, ",
,,,,,To whom does that beautiful forest belong? ,47,À qui appartient cette belle forêt ? ,
,,,,,It belongs to King Thrushbeard; ,48,Il appartient au roi Barbe-à-papa ; ,
,,,,,"if you had taken him, it would have been yours. ",49,"si vous l'aviez pris, il aurait été à vous. ",
,,,,,"Ah, unhappy girl that I am, if I had but taken King Thrushbeard!",50,"Ah, malheureuse fille que je suis, si j'avais pris le roi Barbe-de-Faucon !",
,,,,,"Afterwards they came to a meadow, and she asked again, ",51,"Ils arrivèrent ensuite dans une prairie et elle lui demanda à nouveau, ",
,,,,,To whom does this beautiful green meadow belong? ,52,À qui appartient cette belle prairie verte ? ,
,,,,,It belongs to King Thrushbeard; ,53,Il appartient au roi Barbe-à-papa ; ,
,,,,,"if you had taken him, it would have been yours. ",54,"si vous l'aviez pris, il aurait été à vous. ",
,,,,,"Ah, unhappy girl that I am, if I had but taken King Thrushbeard!",55,"Ah, malheureuse fille que je suis, si j'avais pris le roi Barbe-de-Faucon !",
,,,,,"Then they came to a large town, and she asked again, ",56,"Ils arrivèrent ensuite dans une grande ville et elle posa à nouveau la question, ",
,,,,,To whom does this fine large town belong? ,57,À qui appartient cette belle grande ville ? ,
,,,,,"It belongs to King Thrushbeard; if you had taken him, ",58,"Il appartient au roi Barbe-à-papa, si vous l'aviez pris, ",
,,,,,it would have been yours. ,59,il aurait été le vôtre. ,
,,,,,"Ah, unhappy girl that I am, if I had but taken King Thrushbeard!",60,"Ah, malheureuse fille que je suis, si j'avais pris le roi Barbe-de-Faucon !",
,,,,,"It does not please me, said the fiddler, to hear you always wishing for another husband; ",61,"Cela ne me plaît pas, dit le violoniste, de t'entendre toujours souhaiter un autre mari ; ",
,,,,,am I not good enough for you? ,62,Je ne suis pas assez bien pour toi ? ,
,,,,,"At last they came to a very little hut, and she said, ",63,"Enfin, ils arrivèrent à une toute petite hutte, et elle dit, ",
,,,,,Oh goodness! what a small house; ,64,Oh mon Dieu ! Quelle petite maison ! ,
,,,,,"to whom does this miserable, mean hovel belong? ",65,à qui appartient cette misérable masure ? ,
,,,,,"The fiddler answered, That is my house and yours, where we shall live together.",66,"Le violoniste répondit : C'est ma maison et la tienne, où nous vivrons ensemble.",
,,,,,She had to stoop in order to go in at the low door. ,67,Elle doit se baisser pour entrer par la porte basse. ,
,,,,,Where are the servants? said the King's daughter. ,68,Où sont les serviteurs ? dit la fille du roi. ,
,,,,,What servants? answered the beggar-man; ,69,Quels serviteurs ? répondit l'homme-mendiant ; ,
,,,,,you must yourself do what you wish to have done. ,70,il faut faire soi-même ce que l'on veut faire. ,
,,,,,"Just make a fire at once, and set on water to cook my supper, ",71,"Il suffit de faire du feu tout de suite et de mettre de l'eau pour faire cuire mon souper, ",
,,,,,I am quite tired. ,72,Je suis assez fatigué. ,
,,,,,"But the King's daughter knew nothing about lighting fires or cooking, ",73,"Mais la fille du roi ne sait rien de l'allumage d'un feu ou de la cuisine, ",
,,,,,and the beggar-man had to lend a hand himself to get anything fairly done. ,74,et l'homme-mendiant devait lui-même donner un coup de main pour que les choses se fassent correctement. ,
,,,,,When they had finished their scanty meal they went to bed; ,75,"Lorsqu'ils eurent terminé leur maigre repas, ils allèrent se coucher ; ",
,,,,,but he forced her to get up quite early in the morning in order to look after the house.,76,mais il l'obligeait à se lever très tôt le matin pour s'occuper de la maison.,
,,,,,"For a few days they lived in this way as well as might be, ",77,"Pendant quelques jours, ils vécurent ainsi tant bien que mal, ",
,,,,,and came to the end of all their provisions. ,78,et ils arrivèrent à la fin de toutes leurs provisions. ,
,,,,,"Then the man said, Wife, we cannot go on any longer eating and drinking here and earning nothing. ",79,"L'homme dit alors : ""Femme, nous ne pouvons pas continuer à manger et à boire ici sans rien gagner. ",
,,,,,You weave baskets. ,80,Vous tressez des paniers. ,
,,,,,"He went out, cut some willows, and brought them home. ",81,"Il sortit, coupa des saules et les ramena à la maison. ",
,,,,,"Then she began to weave, but the tough willows wounded her delicate hands.",82,"Elle commença alors à tisser, mais les saules coriaces blessaient ses mains délicates.",
,,,,,"I see that this will not do, said the man; you had better spin, ",83,"Je vois que ce n'est pas possible, dit l'homme ; tu ferais mieux de filer, ",
,,,,,perhaps you can do that better. ,84,Peut-être pouvez-vous faire mieux. ,
,,,,,"She sat down and tried to spin, but the hard thread soon cut her soft fingers so that the blood ran down. ",85,"Elle s'assit et essaya de filer, mais le fil dur coupa rapidement ses doigts souples et le sang coula. ",
,,,,,"See, said the man, you are fit for no sort of work; ",86,"Tu vois, dit l'homme, tu n'es apte à aucun travail ; ",
,,,,,I have made a bad bargain with you. ,87,J'ai fait un mauvais marché avec vous. ,
,,,,,Now I will try to make a business with pots and earthenware; ,88,"Maintenant, je vais essayer de faire du commerce avec des pots et de la faïence ; ",
,,,,,you must sit in the market-place and sell the ware. ,89,vous devez vous asseoir sur la place du marché et vendre la marchandise. ,
,,,,,"Alas, thought she, if any of the people from my father's kingdom come to the market and see me sitting there, selling, ",90,"Hélas, pensa-t-elle, si les gens du royaume de mon père viennent au marché et me voient assise là, en train de vendre, ",
,,,,,how they will mock me? ,91,comment ils se moqueront de moi ? ,
,,,,,"But it was of no use, she had to yield unless she chose to die of hunger.",92,"Mais cela ne servait à rien, elle devait céder à moins de choisir de mourir de faim.",
,,,,,"For the first time she succeeded well, for the people were glad to buy the woman's wares because she was good-looking, ",93,"Pour la première fois, elle réussit bien, car les gens étaient heureux d'acheter les marchandises de la femme parce qu'elle était belle, ",
,,,,,and they paid her what she asked; many even gave her the money and left the pots with her as well. ,94,et ils lui ont payé ce qu'elle demandait ; beaucoup lui ont même donné l'argent et lui ont laissé les pots. ,
,,,,,"So they lived on what she had earned as long as it lasted, ",95,"Ils ont donc vécu sur ce qu'elle avait gagné, aussi longtemps que cela a duré, ",
,,,,,then the husband bought a lot of new crockery. ,96,puis le mari a acheté beaucoup de vaisselle neuve. ,
,,,,,"With this she sat down at the corner of the market-place, ",97,"Sur ce, elle s'assit au coin de la place du marché, ",
,,,,,and set it out round about her ready for sale. ,98,"et l'a disposé autour d'elle, prêt à être vendu. ",
,,,,,"But suddenly there came a drunken hussar galloping along, ",99,"Mais soudain, un hussard ivre arrive au galop, ",
,,,,,and he rode right amongst the pots so that they were all broken into a thousand bits. ,100,"et il chevaucha au milieu des pots, de sorte qu'ils furent tous brisés en mille morceaux. ",
,,,,,"She began to weep, and did now know what to do for fear. ",101,"Elle se mit à pleurer, et ne savait plus que faire pour se rassurer. ",
,,,,,Alas! what will happen to me? cried she; what will my husband say to this?,102,Hélas ! que va-t-il m'arriver ? s'écria-t-elle ; que dira mon mari à ce sujet ?,
,,,,,She ran home and told him of the misfortune. ,103,Elle courut chez lui et lui raconta son malheur. ,
,,,,,Who would seat herself at a corner of the market-place with crockery? said the man; ,104,Qui s'assiérait dans un coin de la place du marché avec de la vaisselle ? dit l'homme ; ,
,,,,,"leave off crying, I see very well that you cannot do any ordinary work, ",105,"arrête de pleurer, je vois bien que tu ne peux pas faire un travail ordinaire, ",
,,,,,"so I have been to our King's palace and have asked whether they cannot find a place for a kitchen-maid, ",106,"J'ai donc été au palais de notre roi et j'ai demandé s'ils ne pouvaient pas trouver une place pour une fille de cuisine, ",
,,,,,and they have promised me to take you; ,107,et ils m'ont promis de t'emmener ; ,
,,,,,in that way you will get your food for nothing.,108,"De cette façon, vous obtiendrez votre nourriture pour rien.",
,,,,,"The King's daughter was now a kitchen-maid, ",109,"La fille du roi est désormais cuisinière, ",
,,,,,"and had to be at the cook's beck and call, ",110,"et devait être à l'écoute du cuisinier, ",
,,,,,"and do the dirtiest work. In both her pockets she fastened a little jar, ",111,"et faire les travaux les plus sales. Dans ses deux poches, elle a fixé un petit pot, ",
,,,,,"in which she took home her share of the leavings, ",112,"dans laquelle elle a emporté sa part des restes, ",
,,,,,and upon this they lived.,113,et c'est de cela qu'ils ont vécu.,
,,,,,"It happened that the wedding of the King's eldest son was to be celebrated, ",114,"Le mariage du fils aîné du roi devait être célébré, ",
,,,,,so the poor woman went up and placed herself by the door of the hall to look on. ,115,La pauvre femme monta donc et se plaça près de la porte de la salle pour regarder. ,
,,,,,"When all the candles were lit, and people, ",116,"Quand toutes les bougies ont été allumées, et les gens, ",
,,,,,"each more beautiful than the other, ",117,"tous plus beaux les uns que les autres, ",
,,,,,"entered, and all was full of pomp and splendour, ",118,"Le tout dans une ambiance de faste et de splendeur, ",
,,,,,"she thought of her lot with a sad heart, ",119,"elle pensait à son sort avec un cœur triste, ",
,,,,,and cursed the pride and haughtiness which had humbled her and brought her to so great poverty.,120,et maudissait l'orgueil et la fierté qui l'avaient humiliée et amenée à une si grande pauvreté.,
,,,,,"The smell of the delicious dishes which were being taken in and out reached her, ",121,"L'odeur des plats délicieux que l'on apporte et que l'on retire lui parvient, ",
,,,,,and now and then the servants threw her a few morsels of them: ,122,et de temps en temps les serviteurs lui en jetaient quelques bouchées : ,
,,,,,these she put in her jars to take home.,123,Elle les a mis dans ses bocaux pour les ramener à la maison.,
,,,,,"All at once the King's son entered, clothed in velvet and silk, ",124,"Aussitôt, le fils du roi entre, vêtu de velours et de soie, ",
,,,,,with gold chains about his neck. ,125,avec des chaînes en or autour du cou. ,
,,,,,"And when he saw the beautiful woman standing by the door he seized her by the hand, ",126,"Et lorsqu'il vit la belle femme debout près de la porte, il la saisit par la main, ",
,,,,,and would have danced with her; ,127,et aurait dansé avec elle ; ,
,,,,,"but she refused and shrank with fear, ",128,"mais elle a refusé et s'est recroquevillée de peur, ",
,,,,,"for she saw that it was King Thrushbeard, ",129,"car elle vit que c'était le roi Barbe-à-papa, ",
,,,,,her suitor whom she had driven away with scorn. ,130,son prétendant qu'elle avait chassé avec mépris. ,
,,,,,"Her struggles were of no avail, he drew her into the hall; ",131,"En vain, il l'entraîne dans le couloir ; ",
,,,,,"but the string by which her pockets were hung broke, ",132,"mais la ficelle à laquelle ses poches étaient accrochées s'est rompue, ",
,,,,,"the pots fell down, the soup ran out, and the scraps were scattered all about. ",133,"les marmites sont tombées, la soupe a coulé et les restes ont été éparpillés. ",
,,,,,"And when the people saw it, there arose general laughter and derision, ",134,"A cette vue, le peuple se mit à rire et à se moquer, ",
,,,,,and she was so ashamed that she would rather have been a thousand fathoms below the ground. ,135,et elle avait tellement honte qu'elle aurait préféré être à mille brasses sous terre. ,
,,,,,"She sprang to the door and would have run away, ",136,"Elle s'est élancée vers la porte et aurait voulu s'enfuir, ",
,,,,,but on the stairs a man caught her and brought her back; ,137,"mais dans l'escalier, un homme l'a attrapée et l'a ramenée ; ",
,,,,,and when she looked at him it was King Thrushbeard again. ,138,"et quand elle l'a regardé, c'était encore le roi Barbe-de-Faucon. ",
,,,,,"He said to her kindly, Do not be afraid, ",139,"Il lui dit avec bonté : Ne crains rien, ",
,,,,,I and the fiddler who has been living with you in that wretched hovel are one. ,140,Le violoniste qui vit avec vous dans cette misérable masure et moi-même ne faisons qu'un. ,
,,,,,For love of you I disguised myself so; and I also was the hussar who rode through your crockery. ,141,"Par amour pour vous, je me suis déguisé ainsi, et j'étais aussi le hussard qui a traversé votre vaisselle. ",
,,,,,"This was all done to humble your proud spirit, ",142,"Tout cela pour humilier votre esprit orgueilleux, ",
,,,,,and to punish you for the insolence with which you mocked me.,143,et pour te punir de l'insolence avec laquelle tu t'es moqué de moi.,
,,,,,"Then she wept bitterly and said, ",144,"Elle pleura amèrement et dit , ",
,,,,,"I have done great wrong, and am not worthy to be your wife. ",145,J'ai fait beaucoup de mal et je ne suis pas digne d'être ta femme. ,
,,,,,"But he said, Be comforted, the evil days are past; ",146,"Mais il dit : Consolez-vous, les mauvais jours sont passés ; ",
,,,,,now we will celebrate our wedding. ,147,Nous allons maintenant célébrer notre mariage. ,
,,,,,"Then the maids-in-waiting came and put on her the most splendid clothing, ",148,"Les servantes vinrent alors lui mettre les vêtements les plus splendides, ",
,,,,,"and her father and his whole court came and wished her happiness in her marriage with King Thrushbeard, ",149,"Son père et toute sa cour vinrent lui souhaiter le bonheur dans son mariage avec le roi Barbe-à-papa, ",
,,,,,and the joy now began in earnest. ,150,et la joie commença sérieusement. ,
,,,,,I wish you and I had been there too.,151,J'aurais aimé que vous et moi soyons là aussi.,
