FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
Comment pourrais-je me résoudre à laisser nos enfants tout seuls dans la forêt!,COMMENT MOI ACCEPTER LAISSER NOS ENFANTS SEULS DANS FORET,COMMENT POURRAIS ENFANTS TOUT SEULS FORET RESOUDRE LAISSER ,,,I cannot find in my heart to take my children into the forest and to leave them there alone; ,23,,How could I bring myself to leave our children alone in the forest!
Les bêtes sauvages ne tarderaient pas à les dévorer.,ANIMAUX SAUVAGES MANGER EUX,BETES SAUVAGES NE PAS TARDER DEVORER ,['Pres'],,the wild animals would soon come and devour them. ,24,,The wild beasts would soon devour them.
"Oh! fou, rétorqua-t-elle, tu préfères donc que nous mourions de faim tous les quatre?",FEMME REPONDRE OH FOU ! TOI PREFERER NOUS QUATRE MOURIR FAIM ?,FOU RETORQUA TOI PREFERES DONC FAIM TOUS QUATRE MOURIR ,['Past']['Pres'],,"O you fool, said she, then we will all four starve; ",25,,"Oh, madman,"" she retorted, ""would you rather the four of us starved to death?"
"Alors, il ne te reste qu'à raboter les planches de nos cercueils.",OUI ? ALORS PREPARE NOS CERCUEILS,ALORS NE PLANCHES CERCUEILS RESTE RABOTER ,['Imp']['Pres'],,"you had better get the coffins ready, ",26,,"So, all you have to do is plane the boards of our coffins."
Elle n'eut de cesse qu'il n'acceptât ce qu'elle proposait.,BUCHERON PAS D'AUTRE CHOIX ACCEPTER,CESSE ACCEPTAT AVOIR PROPOSER ,['Past']['Imp'],,and she left him no peace until he consented. ,27,,She did not stop until he accepted what she proposed.
"Mais j'ai quand même pitié de ces pauvres enfants, dit le bûcheron.",BUCHERON DIRE MEME PITIER DEUX PAUVRE ENFANTS,QUAND MEME PITIE PAUVRES ENFANTS AVOIR BUCHERON DIRE ,['Pres']['Pres'],,"But I really pity the poor children, said the man.",28,,"But I still feel sorry for these poor children,"" said the woodcutter."
Les deux petits n'avaient pas pu s'endormir tant ils avaient faim.,DEUX ENFANTS TRES FAIM PAS DORMIR,DEUX PETITS PAS TANT FAIM PU ENDORMIR AVOIR ,['Imp']['Past']['Pres']['Imp'],,"The two children had not been able to sleep for hunger, ",29,,The two little ones could not fall asleep because they were so hungry.
Ils avaient entendu ce que la marâtre disait à leur père.,DEUX ENTENDRE TOUT LEUR MERE DIRE LEUR PERE,MARATRE PERE ENTENDU DIRE ,['Imp']['Past']['Imp'],,and had heard what their step-mother had said to their father. ,30,,They had heard what the stepmother said to their father.
Grethel pleura des larmes amères et dit à son frère:,GRETHEL PLEURER PLEURER ELLE DIRE SON FRERE,GRETHEL LARMES AMERES FRERE PLEURER DIRE ,['Fut']['Pres'],,"Grethel wept bitterly, ",31,,Grethel wept bitter tears and said to her brother
C'en est fait de nous,NOUS PIEGER,FAIT ,['Pres']['Past'],,"and said to Hansel, It is all over with us.",32,,It's over for us
"Du calme, Grethel, dit Hansel. ",HANSEL REPONDRE CALME TOI,CALME GRETHEL HANSEL DIRE ,['Pres'],,"Do be quiet, Grethel, said Hansel, ",33,,"Calm down, Grethel,"" said Hansel. "
Ne t'en fais pas;,T'INQUIETE PAS,NE PAS FAIRE ,['Pres'],,and do not fret; ,34,,Don't worry about it;
Je trouverai un moyen de nous en tirer.,MOI TROUVER METHODE S'ECHAPPER,MOYEN TROUVER TIRER ,['Pres'],,I will manage something. ,35,,I'll find a way out of this.
"Quand les parents furent endormis, il se leva,",PARENTS S'ENDORMIR GARCON LEVER,PARENTS ENDORMIS LEVER ,['Past']['Past']['Past'],,"And when the parents had gone to sleep he got up, ",36,,"When the parents were asleep, he got up,"
"enfila ses habits,",HABITS ENFILER,ENFILA HABITS ,<unk>,,"put on his little coat, ",37,,"put on his clothes,"
ouvrit la porte arrière et se glissa dehors.,PORTE ARRIERE OUVRIR FAUFILER DEHORS,PORTE ARRIERE OUVRIT GLISSER ,['Past']['Pres'],,"opened the back door, and slipped out. ",38,,opened the back door and slipped out. and slipped out.
La lune brillait dans le ciel ,LUNE CIEL BRILLER,LUNE CIEL BRILLER ,['Imp'],,"The moon was shining brightly, ",39,,The moon was shining in the sky 
"et les graviers blancs, devant la maison, étincelaient comme des diamants.",MAISON DEVANT GRAVIERS BLANC ETINCELER COMME DIAMANTS,GRAVIERS BLANCS MAISON ETINCELAIENT DIAMANTS ,<unk>,,and the white flints that lay in front of the house glistened like pieces of silver. ,40,,and the white gravel in front of the house sparkled like diamonds.
Hansel se pencha et en mit dans ses poches autant qu'il put.,HANSEL PENCHER RAMASSER METTRE POCHE JUSQU’A POCHE PLEINE,HANSEL POCHES AUTANT PUT PENCHER METTRE ,['Past'],,Hansel stooped and filled the little pocket of his coat as full as it would hold. ,41,,Hansel bent down and stuffed as much as he could into his pockets.
Puis il rentra dans la maison et dit à Grethel:,MAISON RENTRER DIRE GRETHEL,MAISON GRETHEL RENTRER DIRE ,['Fut']['Pres'],,"Then he went back again, ",42,,Then he went back into the house and said to Grethel:
"Aie confiance, chère petite soeur,",CONFIANCE MOI PETITE SŒUR,AIE CONFIANCE CHERE PETITE SOEUR ,<unk>,,"and said to Grethel, Be easy, dear little sister, ",43,,"Have confidence, dear little sister,"
 et dors tranquille.,DORS TRANQUILLE,DORS TRANQUILLE ,<unk>,,and go to sleep quietly; ,44,, and sleep well.
Dieu ne nous abandonnera pas.,DIEU PAS ABANDONNER NOUS,DIEU NE PAS ABANDONNER ,['Fut'],,"God will not forsake us, ",45,,God will not abandon us.
Et lui-même se recoucha.,LUI-MÊME RECOUCHER,RECOUCHER ,,,and laid himself down again in his bed. ,46,,And he himself went back to bed.
"Quand vint le jour,",JOUR LEVER,JOUR VENIR ,['Pres'],,"When the day was breaking, ",47,,"When the day came,"
"avant même que le soleil ne se levât,",AVANT SOLEIL LEVER,MEME SOLEIL NE LEVER ,['Pres'],,"and before the sun had risen, ",48,,"even before the sun came up,"
la femme réveilla les deux enfants:,FEMME REVEILLER DEUX ENFANTS,FEMME DEUX ENFANTS REVEILLA ,['Past'],,"the wife came and awakened the two children, ",49,,the woman woke the two children:
"Debout, paresseux!",FEMME DIRE DEBOUT PARESSEUX !,DEBOUT PARESSEUX ,<unk>,,"saying, Get up, you lazy bones; ",50,,"Get up, lazybones!"
Nous allons aller dans la forêt pour y chercher du bois.,NOUS QUATRE ALLER DANS FORET CHERCHER BOIS,FORET BOIS ALLER ALLER CHERCHER ,['Pres'],,we are going into the forest to cut wood. ,51,,We will go to the forest to look for wood.
Elle leur donna un morceau de pain à chacun ,MERE DONNER MORCEAU PAIN CHACUN,MORCEAU PAIN DONNER ,['Past'],,"Then she gave each of them a piece of bread, ",52,,She gave them each a piece of bread 
et dit: Voici pour le repas de midi;,ELLE DIRE VOILA POUR REPAS MIDI,DIT REPAS MIDI VOICI ,['Past'],,"and said, That is for dinner, ",53,,and said: Here is for the noon meal;
"ne mangez pas tout avant, ",MANGER PAS TOUT AVANT,NE MANGEZ PAS TOUT ,<unk>,,"and you must not eat it before then, ",54,,"don't eat everything first, "
car vous n'aurez rien d'autre.,CAR PAS D'AUTRE,AVOIR ,['Fut'],,for you will get no more. ,55,,because you won't get anything else.
"Grethel mit le pain dans son tablier,",GRETHEL METTRE PAIN DANS SON TABLIER,GRETHEL PAIN TABLIER METTRE ,['Past'],,"Grethel carried the bread under her apron, ",56,,"Grethel put the bread in her apron,"
"comme les poches de Hansel étaient pleines de cailloux,",PAR POCHE HANSEL REMPLI CAILLOUX,POCHES HANSEL PLEINES CAILLOUX ,['Imp'],,for Hansel had his pockets full of the flints. ,57,,"as Hansel's pockets were full of pebbles,"
"Puis, ils se mirent tous en route pour la forêt.",TOUS QUATRE MARCHER FORET,TOUS ROUTE FORET METTRE ,['Pres'],,Then they set off all together on their way to the forest. ,58,,Then they all set out for the forest.
"Au bout de quelque temps, Hansel s'arrêta et regarda en direction de la maison.",QUELQUE TEMPS APRES HANSEL S'ARRETER RETOURNER REGARDER MAISON,BOUT TEMPS HANSEL ARRETA DIRECTION MAISON REGARDA ,['Past'],,"When they had gone a little way Hansel stood still and looked back towards the house, ",59,,"After a while, Hansel stopped and looked in the direction of the house."
"Et sans cesse, il répétait ce geste.",REPETER MEME CHOSE CHAQUE FOIS,CESSE GESTE REPETER ,['Imp'],,"and this he did again and again, till his father said to him, ",60,,"And over and over again, he repeated this gesture."
"Le père dit: Que regardes-tu, Hansel, et pourquoi restes-tu toujours en arrière?",PERE DIRE REGARDE QUOI POUR TOI GROUPE DERRIERE ?,PERE DIT TOI REGARDES HANSEL POURQUOI RESTES TOI TOUJOURS ARRIERE ,['Past']['Past'],,"Hansel, what are you looking at? ",61,,"The father said: What are you looking at, Hansel, and why do you always stay behind?"
Fais attention à toi et n'oublie pas de marcher!,FAIS ATTENTION CONTINUE MARCHER !,FAIS ATTENTION TOI PAS MARCHER OUBLIE ,['Past'],,take care not to forget your legs.,62,,Take care of yourself and don't forget to walk!
"Ah! père dit Hansel, Je regarde mon petit chat blanc qui est perché là-haut sur le toit et je lui dis au revoir.",HANSEL REPONDRE AH PERE MOI REGARDER MON PETIT CHAT BLANC MAISON TOIT PERCHER,AH PERE HANSEL DIT PETIT CHAT BLANC LA HAUT TOIT REVOIR REGARDE PERCHE ,['Past']['Pres']['Pres']['Past'],,"O father, said Hansel, I am looking at my little white kitten, who is sitting up on the roof to bid me good-bye. ",63,,"Ah! Father says Hansel, I look at my little white cat who is perched up there on the roof and I say goodbye to him."
La femme dit: Fou que tu es! ,FEMME REPONDRE TOI FOU !,FEMME DIRE FOU TOI ES ,['Pres'],,"You young fool, said the woman, ",64,,"The woman said: ""You are crazy! "
"ce n'est pas le chaton, c'est un reflet de soleil sur la cheminée.",CA PAS CHATON CHEMINE REFLET SOLEIL,PAS CHATON REFLET SOLEIL CHEMINEE ,['Pres']['Pres'],,"that is not your kitten, but the sunshine on the chimney-pot. ",65,,"it's not the kitten, it's a reflection of the sun on the fireplace."
"Hansel, en réalité, n'avait pas vu le chat.",HANSEL VRAI PAS VU CHAT,HANSEL REALITE PAS CHAT VU ,['Imp']['Past'],,"Of course Hansel had not been looking at his kitten, ",66,,"Hansel, in fact, had not seen the cat."
"Mais, à chaque arrêt, il prenait un caillou blanc dans sa poche et le jetait sur le chemin.",MAIS CHAQUE FOIS S'ARRETER CAILLOUX BLANC POCHE PRENDRE CHEMIN JETER,ARRET CAILLOU BLANC POCHE JETAIT CHEMIN PRENDRE ,['Imp'],,but had been taking every now and then a flint from his pocket and dropping it on the road. ,67,,"But, at each stop, he would take a white pebble from his pocket and throw it on the path."
"Quand ils furent arrivés au milieu de la forêt, le père dit: Maintenant, les enfants, ramassez du bois! je vais allumer un feu pour que vous n'ayez pas froid.",QUAND ARRIVER FORET MILIEUX PERE DIRE MAINTENANT RAMASSER BOIS ! MOI ALLUMER FEU POUR PAS FROID,MILIEU FORET ARRIVES PERE DIT MAINTENANT ENFANTS RAMASSEZ BOIS FEU PAS FROID ALLER ALLUMER AVOIR ,['Past']['Past']['Past']['Pres']['Pres'],,"When they reached the middle of the forest the father told the children to collect wood to make a fire to keep them, warm; ",68,,"When they arrived in the middle of the forest, the father said, ""Now, children, gather wood! I will light a fire so that you will not be cold."
Hansel et Grethel amassèrent des brindilles au sommet d'une petite colline. ,HANSEL GRETHEL COLINE SOMMET RAMASSER BRINDILLES,HANSEL GRETHEL BRINDILLES SOMMET PETITE COLLINE AMASSER ,['Pres'],,and Hansel and Grethel gathered brushwood enough for a little mountain ,69,,Hansel and Grethel gathered twigs on top of a small hill. 
"Quand on y eut mit le feu et qu'il eut bien pris,",QUAND REUSSIR ALLUMER FEU FEU FEU,FEU BIEN MIT AVOIR PRIS ,['Past']['Past']['Past']['Past'],,"and it was set on fire, and when the flame was burning quite high the wife said, ",70,,"When the fire had been set and it had taken well,"
"la femme dit: Couchez-vous auprès de lui, les enfants, et reposez-vous.",FEMME DIRE ALLONGER VOUS A COTE FEU REPOSER VOUS,FEMME DIRE COUCHEZ AUPRES ENFANTS REPOSER ,['Pres']['Pres'],,"Now lie down by the fire and rest yourselves, you children, ",71,,"the woman said, ""Lie down with him, children, and rest."
Nous allons abattre du bois.,NOUS ABATTRE BOIS,ABATTRE BOIS ALLER ,['Pres'],,and we will go and cut wood; ,72,,We are going to chop wood.
"Quand nous aurons fini, nous reviendrons vous chercher.",QUAND NOUS DEUX FINI NOUS REVENIR VOUS CHERCHER,FINI REVENIR CHERCHER ,['Fut']['Past']['Pres'],,and when we are ready we will come and fetch you.,73,,"When we're done, we'll come back for you."
Hansel et Grethel s'assirent auprès du feu,HANSEL GRETHEL S'ASSOIR PRES FEU,HANSEL GRETHEL AUPRES FEU ASSEOIR ,['Pres'],,"So Hansel and Grethel sat by the fire, ",74,,Hansel and Grethel sat by the fire
"et quand vint l'heure du déjeuner, ils mangèrent leur morceau de pain.",L'HEURE MANGER DEUX MANGER MORCEAU PAIN,HEURE VENIR DEJEUNER MORCEAU PAIN MANGER ,['Pres']['Pres'],,and at noon they each ate their pieces of bread. ,75,,"and when it was time for lunch, they ate their piece of bread."
Ils entendaient retentir des coups de hache et pensaient que leur père était tout proche.,DEUX ENTENDRE BRUIT COUP HACHE PENSER LEUR PERE PROCHE,COUPS HACHE PERE TOUT PROCHE ENTENDRE RETENTIR PENSER ,['Imp']['Pres']['Imp'],,"They thought their father was in the wood all the time, as they seemed to hear the strokes of the axe: ",76,,They heard the sound of axes and thought their father was close by.
"Mais ce n'était pas la hache. C'était une branche que le bûcheron avait attachée à un arbre mort et que le vent faisait battre de-ci, de-là.",MAIS HACHE NON BUCHERON PREPARER AVANT BRANCHE ATTACHER ARBRE MORT VENT BOUGER BRANCHE COGNER ARBRE MORT,PAS HACHE BRANCHE BUCHERON ARBRE MORT VENT BATTRE DE-CI ATTACHEE FAIRE DE-LA ,['Imp']['Imp']['Imp']['Past']['Imp'],,but really it was only a dry branch hanging to a withered tree that the wind moved to and fro. ,77,,But it wasn't the axe. It was a branch that the woodcutter had tied to a dead tree and that the wind was blowing here and there.
"Comme ils étaient assis là depuis des heures, les yeux finirent par leur tomber de fatigue",DEUX ASSOIR LONGTEMPS FATIGUER ,LA HEURES ASSIS YEUX FATIGUE FINIR TOMBER ,['Imp']['Past']['Pres'],,"So when they had stayed there a long time their eyelids closed with weariness, ",78,,"As they had been sitting there for hours, their eyes finally fell out from fatigue"
et ils s'endormirent.,S'ENDORMIR,ENDORMIR ,['Pres'],,and they fell fast asleep.,79,,and they fell asleep.
"Quand ils se réveillèrent, il faisait nuit noire.",DEUX REVEILLER NUIT NOIR,REVEILLER NOIRE FAIRE NUIT ,['Pres']['Imp']['Past'],,"When at last they woke it was night, ",80,,"When they woke up, it was dark."
Grethel se mit à pleurer et dit:,GRETHEL PLEURER DIRE,GRETHEL METTRE PLEURER DIT ,['Past']['Past'],,"and Grethel began to cry, ",81,,Grethel began to cry and said:
Comment ferons-nous pour sortir de la forêt?,COMMENT NOUS SORTIR FORET ?,COMMENT FORET FAIRE SORTIR ,['Pres'],,"and said, How shall we ever get out of this wood? ",82,,How will we get out of the forest?
"Hansel la consola. Attends encore un peu, dit-il, jusqu'à ce que la lune soit levée.",HANSEL CONSOLER ELLE DIRE ATTEND ENCORE UN PEU JUSQU’À LUNE LEVER,HANSEL CONSOLA ATTENDS ENCORE PEU DIT LUNE LEVEE ,['Past']['Pres']['Past'],,"But Hansel comforted her, saying, Wait a little while longer, until the moon rises, ",83,,"Hansel consoled her. Wait a little longer,"" he said, ""until the moon is up."
"Alors, nous retrouverons notre chemin.",CE MOMENT LA NOUS RETROUVER NOTRE CHEMIN,ALORS CHEMIN RETROUVER ,['Pres'],,and then we can easily find the way home. ,84,,Then we will find our way back.
"Quand la pleine lune brilla dans le ciel, il prit sa soeur par la main ",LUNE PLEINE CIEL BRILLER GARCON PRENDRE MAIN FILLE,PLEINE LUNE CIEL BRILLA SOEUR MAIN PRENDRE ,['Past']['Pres'],,"And when the full moon got up Hansel took his little sister by the hand, ",85,,"When the full moon shone in the sky, he took his sister by the hand "
et suivit les petits cailloux blancs. Ils étincelaient comme des écus frais battus et indiquaient le chemin.,SUIVRE PETIT CAILLOUX BLANC EUX BRILLER COMME PIECE TOUTE PRETE DONNER EUX CHEMIN,PETITS CAILLOUX BLANCS SUIVRE ETINCELAIENT ECUS FRAIS BATTUS CHEMIN INDIQUER ,['Pres']['Pres'],,"and followed the way where the flint stones shone like silver, and showed them the road. ",86,,and followed the small white pebbles. They sparkled like freshly minted coins and pointed the way.
"Les enfants marchèrent toute la nuit et,",ENFANT MARCHER TOUTE NUIT,ENFANTS TOUTE NUIT MARCHER ,['Imp'],,"They walked on the whole night through, ",87,,"The children walked all night and,"
"quand le jour se leva, ils atteignirent la maison paternelle.",JOUR LEVER MAISON LEUR PARENTS EUX ARRIVER,JOUR LEVER MAISON PATERNELLE ATTEINDRE ,['Past']['Pres'],,and at the break of day they came to their father's house. ,88,,"When the day broke, they reached their father's house."
Ils frappèrent à la porte.,PORTE FRAPPER,PORTE FRAPPER ,['Past'],,"They knocked at the door, ",89,,They knocked on the door.
"Lorsque la femme eut ouvert et quand elle vit que c'étaient Hansel et Grethel, elle dit:",FEMME OUVRIR PORTE VOIR ENFANTS DIRE,FEMME OUVERT GRETHEL VOIR HANSEL DIRE ,['Past']['Pres']['Imp']['Past']['Pres'],,"and when the wife opened it and saw that it was Hansel and Grethel she said, ",90,,"When the woman opened the door and saw that it was Hansel and Grethel, she said:"
Méchants enfants! pourquoi avez-vous dormi si longtemps dans la forêt?,MECHANT ! POURQUOI DORMIR LONGTEMPS DANS FORET?,MECHANTS ENFANTS POURQUOI SI LONGTEMPS FORET AVOIR ,['Pres'],,"You naughty children, why did you sleep so long in the wood? ",91,,Naughty children! Why did you sleep so long in the forest?
Nous pensions que vous ne reviendriez jamais.,NOUS PENSER VOUS JAMAIS REVENIR,NE JAMAIS PENSER REVENIR ,['Pres']['Pres'],,we thought you were never coming home again! ,92,,We thought you would never come back.
"Leur père, lui, se réjouit, car il avait le coeur lourd de les avoir laissés seuls dans la forêt.",LEUR PERE CONTENT PEINE TRISTE LAISSER SES ENFANTS SEUL DANS FORET,PERE REJOUIR COEUR LOURD SEULS FORET AVOIR LAISSES ,['Pres']['Imp']['Past'],,"But the father was glad, for it had gone to his heart to leave them both in the woods alone.",93,,"Their father rejoiced, for he had a heavy heart for having left them alone in the forest."
"Peu de temps après, la misère régna de plus belle ",PEU TEMPS APRES MISERE RETOUR ENCORE PIRE,PEU TEMPS MISERE REGNA PLUS BELLE ,<unk>,,"Not very long after that there was again great scarcity in those parts, ",94,,"Shortly afterwards, the misery reigned even more "
"et les enfants entendirent ce que la marâtre disait, pendant la nuit, à son mari:",ENFANTS DIRE MERE DIRE PERE NUIT,ENFANTS MARATRE ENTENDRE DIRE NUIT MARI ,['Pres']['Imp'],,"and the children heard their mother say at night in bed to their father, ",95,,and the children heard what the stepmother said to her husband during the night:
"Il ne nous reste plus rien à manger, une demi-miche seulement,",PLUS NOURRITURE RESTER DEMI-MICHE UNIQUEMENT,NE PLUS RESTE MANGER DEMI-MICHE SEULEMENT ,['Pres'],,"Everything is finished up; we have only half a loaf, ",96,,"There is nothing left to eat, only half a loaf,"
"et après, finie la chanson!",APRES FINI Y A PLUS,FINIE CHANSON ,<unk>,,and after that the tale comes to an end. ,97,,and then the song is over!
Il faut nous débarrasser des enfants; nous les conduirons encore plus profond  dans la forêt pour qu'ils ne puissent plus retrouver leur chemin; il n'y a rien d'autre à faire.,DEVOIR DEBARASSER ENFANTS AMENER FORET PLUS PROFOND IMPOSSIBLE RETROUVER CHEMIN PAS AUTRE SOLUTION,ENFANTS FALLOIR DEBARRASSER CONDUIRONS ENCORE PLUS PROFOND FORET NE PLUS CHEMIN POUVOIR RETROUVER AUTRE AVOIR FAIRE ,['Pres']['Pres']['Pres'],,"The children must be off; we will take them farther into the wood this time, so there is no other way to manage. That they shall not be able to find the way back again; ",98,,We have to get rid of the children; we'll drive them deeper into the forest so they can't find their way back; there's nothing else to do.
Le père avait bien du chagrin. Il songeait  ,PERE CHAGRIN LUI PENSER,PERE BIEN CHAGRIN AVOIR SONGER ,['Imp']['Imp'],,"The man felt sad at heart, and he thought, ",99,,The father was very sad. He thought of  
Il vaudrait mieux partager la dernière bouchée avec les enfants.  ,MIEUX PARTAGER DERNIERE NOURRITURE AVEC ENFANT,MIEUX DERNIERE BOUCHEE ENFANTS VALOIR PARTAGER ,['Imp'],,It would better to share one's last morsel with one's children. ,100,,It would be better to share the last bite with the children.  
Mais la femme ne voulut n'en entendre. Elle le gourmanda et lui fit mille reproches.,FEMME REFUSER GRONDER SON MARI LUI REPROCHER,FEMME NE VOULOIR ENTENDRE GOURMANDA FIT MILLE REPROCHES ,['Pres'],,"But the wife would listen to nothing that he said, but scolded and reproached him. ",101,,But the woman did not want to hear it. She chided him and reproached him a thousand times.
"Qui a dit A doit dire B. Comme il avait accepté une première fois, il dut consentir derechef.",ACCEPTER PREMIERE FOIS PEUT PAS REFUSER DEUXIEME FOIS ALORS ENCORE ACCEPTER,B. PREMIERE FOIS DIT DEVOIR DIRE ACCEPTE DERECHEF DEVOIR CONSENTIR ,['Pres']['Past']['Pres']['Imp']['Past']['Pres'],,"He who says A must say B too, and when a man has given in once he has to do it a second time.",102,,"Whoever says A must say B. As he had agreed once, he had to agree again."
Les enfants n'étaient pas encore endormis.,ENFANT PAS DORMIR,ENFANTS PAS ENCORE ENDORMIS ,['Imp']['Past'],,"But the children were not asleep, ",103,,The children were not yet asleep.
Ils avaient tout entendu.,DEUX TOUT ENTENDRE,AVOIR ENTENDU ,['Imp']['Past'],,and had heard all the talk. ,104,,They had heard everything.
"Quand les parents furent plongés dans le sommeil,",PARENTS S'ENDORMIR,PARENTS SOMMEIL PLONGES ,['Past']['Past'],,When the parents had gone to sleep ,105,,"When the parents were plunged into sleep,"
Hansel se leva avec l'intention d'aller ramasser des cailloux comme la fois précédente.,HANSEL LEVER VOULOIR RAMASSER CAILLOUX COMME DERNIERE FOIS,HANSEL INTENTION CAILLOUX FOIS PRECEDENTE LEVER ALLER RAMASSER ,['Past'],,"Hansel got up to go out and get more flint stones, as he did before, ",106,,Hansel got up with the intention of going to pick up rocks like the previous time.
Mais la marâtre avait verrouillé la porte et le garçon ne put sortir.,MAIS SA MERE PORTE VEROUILLER GARCON NE PU SORTIR,MARATRE PORTE GARCON NE PUT VERROUILLE SORTIR ,['Imp']['Past'],,"but the wife had locked the door, and Hansel could not get out; ",107,,But the stepmother had locked the door and the boy could not get out.
Il consola cependant sa petite soeur:,MAIS CONSOLER SA SOEUR,CEPENDANT PETITE SOEUR CONSOLER ,['Pres'],,"but he comforted his little sister, ",108,,"However, he consoled his little sister:"
"Ne pleure pas, Grethel, dors tranquille;",PLEURE PAS GRETHEL DORS TRANQUILLE,NE PAS PLEURE GRETHEL TRANQUILLE ,['Pres'],,"and said, Don't cry, Grethel, and go to sleep quietly, ",109,,"Don't cry, Grethel, sleep well;"
le bon Dieu nous aidera.,BON DEU NOUS AIDER,BON DIEU AIDER ,['Fut'],,and God will help us. ,110,,the good Lord will help us.
"Tôt le matin, la marâtre fit lever les enfants.",MATIN TOT MERE LEVER ENFANT,MATIN TOT MARATRE FIT ENFANTS LEVER ,,,Early the next morning the wife came and pulled the children out of bed. ,111,,"Early in the morning, the stepmother made the children get up."
