FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,,,,"Mother, said the boy, how terrible you look! ",75,"Mère, dit le garçon, comme tu as l'air mal en point ! ",
,,,,,"yes, give me an apple! ",76,"oui, donnez-moi une pomme ! ",
,,,,,"Then she spoke as kindly as before, holding up the cover of the chest, ",77,"Puis elle a pris la parole avec la même gentillesse qu'auparavant, en montrant le couvercle du coffre, ",
,,,,,Come here and take out one for yourself. ,78,Venez ici et prenez-en un pour vous. ,
,,,,,"And as the boy was stooping over the open chest, ",79,"Et comme le garçon se penchait sur le coffre ouvert, ",
,,,,,"crash went the lid down, so that his head flew off among the red apples. ",80,Le couvercle s'est effondré et sa tête s'est envolée parmi les pommes rouges. ,
,,,,,"But then the woman felt great terror, ",81,"Mais la femme a alors ressenti une grande terreur, ",
,,,,,and wondered how she could escape the blame. ,82,et se demandait comment elle pourrait échapper au blâme. ,
,,,,,And she went to the chest of drawers in her bedroom ,83,Et elle s'est dirigée vers la commode de sa chambre à coucher ,
,,,,,"and took a white handkerchief out of the nearest drawer, ",84,"et sortit un mouchoir blanc du tiroir le plus proche, ",
,,,,,"and fitting the head to the neck, she bound them with the handkerchief, ",85,"et en ajustant la tête au cou, elle les a liés avec le mouchoir, ",
,,,,,"so that nothing should be seen, ",86,"afin que rien ne soit vu, ",
,,,,,and set him on a chair before the door with the apple in his hand.,87,"et l'installa sur une chaise devant la porte, la pomme à la main.",
,,,,,"Then came little Marjory into the kitchen to her mother, ",88,"Puis la petite Marjory est entrée dans la cuisine pour rejoindre sa mère, ",
,,,,,who was standing before the fire stirring a pot of hot water. ,89,qui se tenait devant le feu et remuait une casserole d'eau chaude. ,
,,,,,"Mother, said Marjory, my brother is sitting before the door and he has an apple in his hand, ",90,"Maman, dit Marjory, mon frère est assis devant la porte et il a une pomme à la main, ",
,,,,,and looks very pale; ,91,et est très pâle ; ,
,,,,,"I asked him to give me the apple, ",92,"Je lui ai demandé de me donner la pomme, ",
,,,,,but he did not answer me; it seems very strange. ,93,mais il ne m'a pas répondu ; c'est très étrange. ,
,,,,,"Go again to him, said the mother, ",94,"Retourne le voir, dit la mère, ",
,,,,,"and if he will not answer you, give him a box on the ear. ",95,"et s'il ne vous répond pas, donnez-lui une boîte sur l'oreille. ",
,,,,,"So Marjory went again and said, ",96,"Marjory repartit et dit , ",
,,,,,"Brother, give me the apple. ",97,"Frère, donne-moi la pomme. ",
,,,,,"But as he took no notice, she gave him a box on the ear, ",98,"Mais comme il n'y prête pas attention, elle lui donne un coup de poing sur l'oreille, ",
,,,,,"and his head fell off, at which she was greatly terrified, ",99,"et sa tête tomba, ce qui la terrifia, ",
,,,,,"and began to cry and scream, and ran to her mother, ",100,"et se mit à pleurer et à crier, et courut vers sa mère, ",
,,,,,"and said, O mother.",101,et dit : O mère !,
,,,,,"I have knocked my brother's head off! and cried and screamed, ",102,"J'ai frappé la tête de mon frère ! et j'ai pleuré et crié, ",
,,,,,"and would not cease. O Marjory! said her mother, ",103,"et ne cessait pas. O Marjory ! dit sa mère, ",
,,,,,"what have you done? but keep quiet, ",104,"Qu'avez-vous fait ? mais taisez-vous, ",
,,,,,that no one may see there is anything the matter; ,105,pour que personne ne voie qu'il y a un problème ; ,
,,,,,it can't be helped now; we will put him out of the way safely.,106,"il n'y a plus rien à faire, nous allons le mettre hors d'état de nuire en toute sécurité.",
,,,,,"When the father came home and sat down to table, ",107,"Lorsque le père est rentré à la maison et s'est mis à table, ",
,,,,,"he said, Where is my son? ",108,Il dit : Où est mon fils ? ,
,,,,,"But the mother was filling a great dish full of black broth, ",109,"Mais la mère remplissait un grand plat de bouillon noir, ",
,,,,,"and Marjory was crying bitterly, ",110,"et Marjory pleurait amèrement, ",
,,,,,for she could not refrain. ,111,car elle ne pouvait s'en empêcher. ,
,,,,,"Then the father said again, Where is my son? ",112,Le père dit encore : Où est mon fils ? ,
,,,,,"Oh, said the mother, he is gone into the country to his great-uncle's to stay for a little while. ",113,"Oh, dit la mère, il est parti à la campagne chez son grand-oncle pour y rester quelque temps. ",
,,,,,"What should he go for? said the father, and without bidding me good-bye, too! ",114,"Pourquoi s'en irait-il ? dit le père, et sans me dire au revoir non plus ! ",
,,,,,"Oh, he wanted to go so much, and he asked me to let him stay there six weeks; ",115,"Oh, il voulait tellement partir, et il m'a demandé de le laisser rester six semaines là-bas ; ",
,,,,,he will be well taken care of. ,116,il sera bien pris en charge. ,
,,,,,"Dear me, said the father, I am quite sad about it; ",117,"Cher moi, dit le père, j'en suis bien triste ; ",
,,,,,it was not right of him to go without bidding me good-bye. ,118,Ce n'était pas bien de sa part de partir sans me dire au revoir. ,
,,,,,"With that he began to eat, saying, Marjory, what are you crying for? ",119,"Sur ce, il se mit à manger en disant : ""Marjory, pourquoi pleures-tu ? ",
,,,,,Your brother will come back some time. ,120,Ton frère reviendra un jour. ,
,,,,,"After a while he said, Well, wife, the food is very good; ",121,"Au bout d'un moment, il a dit : ""Eh bien, ma femme, la nourriture est très bonne ; ",
,,,,,give me some more. ,122,donnez-m'en un peu plus. ,
,,,,,"And the more he ate the more he wanted, ",123,"Et plus il mangeait, plus il en voulait, ",
,,,,,"until he had eaten it all up, ",124,"jusqu'à ce qu'il ait tout mangé, ",
,,,,,and be threw the bones under the table. ,125,et il a jeté les os sous la table. ,
,,,,,"Then Marjory went to her chest of drawers, ",126,"Puis Marjory s'est dirigée vers sa commode, ",
,,,,,"and took one of her best handkerchiefs from the bottom drawer, ",127,"et prit l'un de ses meilleurs mouchoirs dans le tiroir du bas, ",
,,,,,"and picked up all the bones from under the table and tied them up in her handkerchief, ",128,"Elle a ramassé tous les os sous la table et les a mis dans son mouchoir, ",
,,,,,and went out at the door crying bitterly. ,129,et sortit par la porte en pleurant amèrement. ,
,,,,,"She laid them in the green grass under the almond tree, ",130,"Elle les déposa dans l'herbe verte, sous l'amandier, ",
,,,,,"and immediately her heart grew light again, ",131,"et aussitôt son cœur redevint léger, ",
,,,,,"and she wept no more. Then the almond tree began to wave to and fro, ",132,"et elle ne pleura plus. L'amandier se mit alors à onduler de droite à gauche, ",
,,,,,"and the boughs drew together and then parted, ",133,"et les branches se sont rapprochées puis séparées, ",
,,,,,just like a clapping of hands for joy; ,134,comme un battement de mains de joie ; ,
,,,,,"then a cloud rose from the tree, and in the midst of the cloud there burned a fire, ",135,"Une nuée s'éleva de l'arbre, et un feu brûla au milieu de la nuée, ",
,,,,,"and out of the fire a beautiful bird arose, ",136,"et du feu surgit un bel oiseau, ",
,,,,,"and, singing most sweetly, soared high into the air; ",137,"et, chantant très doucement, s'éleva dans les airs ; ",
,,,,,"and when he had flown away, the almond tree remained as it was before, ",138,"et quand il se fut envolé, l'amandier resta tel qu'il était auparavant, ",
,,,,,but the handkerchief full of bones was gone. ,139,mais le mouchoir plein d'os n'était plus là. ,
,,,,,"Marjory felt quite glad and light-hearted, ",140,"Marjory s'est sentie très heureuse et légère, ",
,,,,,just as if her brother were still alive. ,141,comme si son frère était encore en vie. ,
,,,,,So she went back merrily into the house and had her dinner. ,142,Elle rentra donc gaiement dans la maison et prit son repas. ,
,,,,,"The bird, when it flew away, perched on the roof of a goldsmith's house, and began to sing,",143,"L'oiseau, après s'être envolé, se percha sur le toit de la maison d'un orfèvre et se mit à chanter,",
,,,,,It was my mother who murdered me;,144,C'est ma mère qui m'a assassiné ;,
,,,,,It was my father who ate of me;,145,C'est mon père qui a mangé de moi ;,
,,,,,It was my sister Marjory,146,C'était ma sœur Marjory,
,,,,,Who all my bones in pieces found;,147,Qui a trouvé tous mes os en morceaux ;,
,,,,,"hem in a handkerchief she bound,",148,"dans un mouchoir qu'elle a noué,",
,,,,,And laid them under the almond tree.,149,et les déposa sous l'amandier.,
,,,,,"Kywitt, kywitt, kywitt, I cry,",150,"Kywitt, kywitt, kywitt, je pleure,",
,,,,,Oh what a beautiful bird am I!,151,Quel bel oiseau suis-je !,
,,,,,"The goldsmith was sitting in his shop making a golden chain, ",152,"L'orfèvre est assis dans sa boutique et fabrique une chaîne en or, ",
,,,,,"and when he heard the bird, who was sitting on his roof and singing, ",153,"et quand il entendit l'oiseau, qui était assis sur son toit et qui chantait, ",
,,,,,"he started up to go and look, ",154,"il s'est levé pour aller voir, ",
,,,,,and as he passed over his threshold he lost one of his slippers; ,155,"et en franchissant le seuil, il a perdu une de ses pantoufles ; ",
,,,,,and he went into the middle of the street with a slipper on one foot and-only a sock on the other; ,156,et il s'avança au milieu de la rue avec une pantoufle à un pied et seulement une chaussette à l'autre ; ,
,,,,,"with his apron on, and the gold chain in one hand and the pincers in the other; ",157,"avec son tablier, la chaîne en or dans une main et la tenaille dans l'autre ; ",
,,,,,and so he stood in the sunshine looking up at the bird. ,158,et il resta ainsi au soleil à regarder l'oiseau. ,
,,,,,"Bird, said he, how beautifully you sing; do sing that piece over again. ",159,"Oiseau, dit-il, comme vous chantez bien ; chantez ce morceau encore une fois. ",
,,,,,"No, said the bird, I do not sing for nothing twice; ",160,"Non, dit l'oiseau, je ne chante pas deux fois pour rien ; ",
,,,,,if you will give me that gold chain I will sing again. ,161,"Si vous me donnez cette chaîne en or, je chanterai à nouveau. ",
,,,,,"Very well, said the goldsmith, here is the gold chain; ",162,"Très bien, dit l'orfèvre, voici la chaîne en or ; ",
,,,,,now do as you said. ,163,"Maintenant, faites comme vous l'avez dit. ",
,,,,,"Down came the bird and took the gold chain in his right claw, ",164,"L'oiseau descendit et prit la chaîne en or dans sa patte droite, ",
,,,,,"perched in front of the goldsmith, and sang,",165,"perché devant l'orfèvre, et chantait,",
,,,,,It was my mother who murdered me;,166,C'est ma mère qui m'a assassiné ;,
,,,,,It was my father who ate of me;,167,C'est mon père qui a mangé de moi ;,
,,,,,It was my sister Marjory,168,C'était ma sœur Marjory,
,,,,,Who all my bones in pieces found;,169,Qui a trouvé tous mes os en morceaux ;,
,,,,,"Them in a handkerchief she bound,",170,"Elle les a attachés dans un mouchoir,",
,,,,,And laid them under the almond tree.,171,et les déposa sous l'amandier.,
,,,,,"Kywitt, kywitt, kywitt, I cry,",172,"Kywitt, kywitt, kywitt, je pleure,",
,,,,,Oh what a beautiful bird am I!,173,Quel bel oiseau suis-je !,
,,,,,"Then the bird flew to a shoemaker's, ",174,"Puis l'oiseau s'est envolé vers un cordonnier, ",
,,,,,"and perched on his roof, and sang,",175,"et se percha sur son toit, et chanta,",
,,,,,It was my mother who murdered me;,176,C'est ma mère qui m'a assassiné ;,
,,,,,It was my father who ate of me;,177,C'est mon père qui a mangé de moi ;,
,,,,,It was my sister Marjory,178,C'était ma sœur Marjory,
,,,,,Who all my bones in pieces found;,179,Qui a trouvé tous mes os en morceaux ;,
,,,,,"Them in a handkerchief she bound,",180,"Elle les a attachés dans un mouchoir,",
,,,,,And laid them under the almond tree.,181,et les déposa sous l'amandier.,
,,,,,"Kywitt, kywitt, kywitt, I cry,",182,"Kywitt, kywitt, kywitt, je pleure,",
,,,,,Oh what a beautiful bird am I!,183,Quel bel oiseau suis-je !,
,,,,,"When the shoemaker heard, he ran out of his door in his shirt sleeves and looked up at the roof of his house, ",184,"Lorsque le cordonnier l'entendit, il sortit de sa porte en manches de chemise et regarda le toit de sa maison, ",
,,,,,holding his hand to shade his eyes from the sun. ,185,en tenant sa main pour protéger ses yeux du soleil. ,
,,,,,"Bird, said he, how beautifully you sing! ",186,"Oiseau, dit-il, comme tu chantes bien ! ",
,,,,,"Then he called in at his door, ",187,"Puis il a appelé à sa porte, ",
,,,,,"Wife, come out directly; here is a bird singing beautifully; only listen. ",188,"Femme, sors tout de suite ; voici un oiseau qui chante magnifiquement ; écoute seulement. ",
,,,,,"Then he called his daughter, all his children, and acquaintance, ",189,"Puis il appela sa fille, tous ses enfants et ses connaissances, ",
,,,,,"both young men and maidens, ",190,"jeunes gens et jeunes filles, ",
,,,,,"and they came up the street and gazed on the bird, ",191,"Ils remontèrent la rue et contemplèrent l'oiseau, ",
,,,,,"and saw how beautiful it was with red and green feathers, a",192,"et j'ai vu comme il était beau avec des plumes rouges et vertes, une",
,,,,,"nd round its throat was as it were gold, and its eyes twinkled in its head like stars. ",193,"et sa gorge était comme de l'or, et ses yeux scintillaient dans sa tête comme des étoiles. ",
,,,,,"Bird, said the shoemaker, do sing that piece over again. ",194,"Oiseau, dit le cordonnier, chante à nouveau ce morceau. ",
,,,,,"No, said the bird, I may not sing for nothing twice; ",195,"Non, dit l'oiseau, je ne peux pas chanter deux fois pour rien ; ",
,,,,,you must give me something. ,196,vous devez me donner quelque chose. ,
,,,,,"Wife, said the man, go into the shop; on the top shelf stands a pair of red shoes; ",197,"Femme, dit l'homme, entre dans la boutique ; sur l'étagère du haut se trouve une paire de chaussures rouges ; ",
,,,,,bring them here. ,198,les amener ici. ,
,,,,,So the wife went and brought the shoes. ,199,La femme est donc allée chercher les chaussures. ,
,,,,,"Now bird, said the man, sing us that piece again. ",200,"Maintenant, oiseau, dit l'homme, chante-nous à nouveau ce morceau. ",
,,,,,"And the bird came down and took the shoes in his left claw, ",201,"L'oiseau descendit et prit les chaussures dans sa griffe gauche, ",
,,,,,"and flew up again to the roof, and sang,",202,"et s'envola à nouveau sur le toit, et chanta,",
,,,,,It was my mother who murdered me;,203,C'est ma mère qui m'a assassiné ;,
,,,,,It was my father who ate of me;,204,C'est mon père qui a mangé de moi ;,
,,,,,It was my sister Marjory,205,C'était ma sœur Marjory,
,,,,,Who all my bones in pieces found;,206,Qui a trouvé tous mes os en morceaux ;,
,,,,,"hem in a handkerchief she bound,",207,"dans un mouchoir qu'elle a noué,",
,,,,,And laid them under the almond tree.,208,et les déposa sous l'amandier.,
,,,,,"Kywitt, kywitt, kywitt, I ciy,",209,"Kywitt, kywitt, kywitt, I ciy,",
,,,,,Oh what a beautiful bird am I!,210,Quel bel oiseau suis-je !,
,,,,,"And when he had finished he flew away, ",211,"Et quand il eut fini, il s'envola, ",
,,,,,"with the chain in his right claw and the shoes in his left claw, ",212,"avec la chaîne dans sa griffe droite et les chaussures dans sa griffe gauche, ",
,,,,,"and he flew till he reached a mill, and the mill went clip-clap, clip-clap, clip-clap. ",213,"et il a volé jusqu'à ce qu'il atteigne un moulin, et le moulin a fait clip-clap, clip-clap, clip-clap. ",
,,,,,"And in the mill sat twenty millers-men hewing a millstonehick-hack, ",214,"Et dans le moulin étaient assis vingt meuniers, des hommes qui taillaient une meule, ",
,,,,,"hick-hack, hick-hack, ",215,"hick-hack, hick-hack, ",
,,,,,"while the mill was going clip-clap, ",216,"pendant que le moulin tournait à vide, ",
,,,,,"clip-clap, clip-clap. ",217,"clip-clap, clip-clap. ",
,,,,,"And the bird perched on a linden tree that stood in front of the mill, ",218,"Et l'oiseau s'est perché sur un tilleul qui se trouvait devant le moulin, ",
,,,,,"and sang, It was my mother who murdered me;  ",219,"et a chanté ""C'est ma mère qui m'a assassiné"" ; ",
,,,,,Here one of the men looked up. ,220,C'est alors que l'un des hommes lève les yeux. ,
,,,,,It was my father who ate of me; ,221,C'est mon père qui a mangé de moi ; ,
,,,,,Then two more looked up and listened. ,222,Puis deux autres ont levé la tête et écouté. ,
,,,,,It was my sister Marjory  Here four more looked up. ,223,"C'était ma sœur Marjory Ici, quatre autres ont levé les yeux. ",
,,,,,Who all my bones in pieces found; ,224,Qui a trouvé tous mes os en morceaux ; ,
,,,,,"Them in a handkerchief she bound, ",225,"Elle les a attachés dans un mouchoir, ",
,,,,,Now there were only eight left hewing. ,226,Il n'en reste plus que huit. ,
,,,,,And laid them under the almond tree. ,227,et les déposa sous l'amandier. ,
,,,,,"Now only five. Kywitt, kywitt, kywitt, ",228,"Il n'y en a plus que cinq. Kywitt, kywitt, kywitt, ",
,,,,,"I cry, Now only one. ",229,"Je pleure, il n'y en a plus qu'un. ",
,,,,,Oh what a beautiful bird am I! ,230,Quel bel oiseau suis-je ! ,
,,,,,"At length the last one left off, and he only heard the end. ",231,"Enfin, le dernier s'en alla, et il n'entendit que la fin. ",
,,,,,"Bird, said he, how beautifully you sing; ",232,"Oiseau, dit-il, comme tu chantes bien ; ",
,,,,,let me hear it all; ,233,Laissez-moi tout entendre ; ,
,,,,,sing that again! ,234,chantez encore ! ,
,,,,,"No, said the bird, I may not sing it twice for nothing; ",235,"Non, dit l'oiseau, je ne chanterai pas deux fois pour rien ; ",
,,,,,if you will give me the millstone I will sing it again. ,236,"si vous me donnez la meule, je la chanterai encore. ",
,,,,,"Indeed, said the man, if it belonged to me alone you should have it. ",237,"En effet, dit l'homme, s'il n'appartenait qu'à moi, vous devriez l'avoir. ",
,,,,,"All right, said the others, if he sings again he shall have it. ",238,"Très bien, dirent les autres, s'il chante encore, il l'aura. ",
,,,,,"Then the bird came down, and all the twenty millers heaved up the stone with poles yo! ",239,L'oiseau est descendu et les vingt meuniers ont soulevé la pierre à l'aide de perches. ,
,,,,,heave-ho! yo! heave-ho! ,240,heave-ho ! yo ! heave-ho ! ,
,,,,,"and the bird stuck his head through the hole in the middle, ",241,"et l'oiseau a passé sa tête par le trou du milieu, ",
,,,,,"and with the millstone round his neck he flew up to the tree and sang,",242,"et, la meule autour du cou, il s'envola vers l'arbre et chanta,",
,,,,,It was my mother who murdered me;,243,C'est ma mère qui m'a assassiné ;,
,,,,,It was my father who ate of me;,244,C'est mon père qui a mangé de moi ;,
,,,,,It was my sister Marjory,245,C'était ma sœur Marjory,
,,,,,Who all my bones in pieces found;,246,Qui a trouvé tous mes os en morceaux ;,
,,,,,"Them in a handkerchief she bound,",247,"Elle les a attachés dans un mouchoir,",
,,,,,And laid them under the almond tree.,248,et les déposa sous l'amandier.,
,,,,,"Kywitt, kywitt, kywitt, I cry,",249,"Kywitt, kywitt, kywitt, je pleure,",
,,,,,Oh what a beautiful bird am I!,250,Quel bel oiseau suis-je !,
,,,,,"And when he had finished, he spread his wings, ",251,"Et quand il eut fini, il déploya ses ailes, ",
,,,,,"having in the right claw the chain, ",252,"ayant dans la griffe droite la chaîne, ",
,,,,,"and in the left claw the shoes, ",253,"et dans la griffe gauche les chaussures, ",
,,,,,"and round his neck the millstone, ",254,"et la meule de moulin à son cou, ",
,,,,,and he flew away to his father's house.,255,et il s'envola vers la maison de son père.,
,,,,,"In the parlour sat the father, ",256,"Le père est assis dans le salon, ",
,,,,,"the mother, and Marjory at the table; ",257,"la mère, et Marjory à la table ; ",
,,,,,"the father said, ",258,"dit le père, ",
,,,,,How light-hearted and cheerful I feel. ,259,Comme je me sens léger et joyeux. ,
,,,,,"Nay, said the mother, ",260,"Non, dit la mère, ",
,,,,,"I feel very low, just as if a great storm were coming. ",261,"Je me sens très bas, comme si une grosse tempête s'annonçait. ",
,,,,,But Marjory sat weeping; ,262,Mais Marjory est restée assise à pleurer ; ,
,,,,,"and the bird came flying, and perched on the roof ",263,L'oiseau s'envola et se percha sur le toit. ,
,,,,,"Oh, said the father, I feel so joyful, and the sun is shining so bright; ",264,"Oh, dit le père, je me sens si joyeux, et le soleil brille si fort ; ",
,,,,,it is as if I were going to meet with an old friend. ,265,c'est comme si j'allais retrouver un vieil ami. ,
,,,,,"Nay, said the wife, ",266,"Non, dit la femme, ",
,,,,,"I am terrified, my teeth chatter, ",267,"Je suis terrifiée, mes dents claquent, ",
,,,,,"and there is fire in my veins, ",268,"et j'ai du feu dans les veines, ",
,,,,,and she tore open her dress to get air; ,269,et elle a déchiré sa robe pour prendre l'air ; ,
,,,,,"and Marjory sat in a corner and wept, ",270,"et Marjory s'est assise dans un coin et a pleuré, ",
,,,,,"with her plate before her, ",271,"avec son assiette devant elle, ",
,,,,,until it was quite full of tears. ,272,jusqu'à ce qu'elle soit pleine de larmes. ,
,,,,,"Then the bird perched on the almond tree, and sang, ",273,"Puis l'oiseau se percha sur l'amandier et chanta, ",
,,,,,It was my mother who murdered me;  ,274,C'est ma mère qui m'a assassiné ; ,
,,,,,"And the mother stopped her ears and hid her eyes, ",275,"Et la mère se boucha les oreilles et se cacha les yeux, ",
,,,,,"and would neither see nor hear; nevertheless, ",276,"et ne voulaient ni voir ni entendre, ",
,,,,,"the noise of a fearful storm was in her ears, ",277,"Le bruit d'un orage effroyable résonnait à ses oreilles, ",
,,,,,and in her eyes a quivering and burning as of lightning.,278,et dans ses yeux un frémissement et une brûlure comme un éclair.,
,,,,,It was my father who ate of me; ,279,C'est mon père qui a mangé de moi ; ,
,,,,,"O mother! said the-father, ",280,"Ô mère ! dit le père, ",
,,,,,"there is a beautiful bird singing so finely, ",281,"il y a un bel oiseau qui chante si bien, ",
,,,,,"and the sun shines, and everything smells as sweet as cinnamon. ",282,"et le soleil brille, et tout sent bon la cannelle. ",
