FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"Père, le premier rameau qui heurtera votre chapeau sur le chemin du retour, cueillez-le pour moi.",CENDRILLON REPONDRE PREMIER BRANCHE HEURTER CHAPEAU QUAND TOI REVENIR CUEILLIR POUR MOI,PERE PREMIER RAMEAU CHAPEAU CHEMIN RETOUR HEURTER CUEILLEZ LE ,['Fut'],,"The first twig, father, that strikes against your hat on the way home; that is what I should like you to bring me.",41,"La première brindille, père, qui heurtera ton chapeau sur le chemin du retour ; c'est ce que je voudrais que tu m'apportes.","Father, the first branch that hits your hat on the way home, pick it for me."
"Il acheta donc de beaux habits, des perles et des pierres précieuses pour les deux soeurs,",PERE ACHETER BEAUX HABITS PERLES PIERRE PRECIEUSE POUR DEUX SOEURS,DONC BEAUX ACHETER HABITS PERLES PIERRES PRECIEUSES DEUX SOEURS ,['Pres']['Past'],,"So he bought for the two step-daughters fine clothes, pearls, and jewels,",42,"Il acheta donc pour les deux belles-filles de beaux vêtements, des perles et des bijoux,","So he bought beautiful clothes, pearls and precious stones for the two sisters,"
"et, sur le chemin du retour, en traversant à cheval un vert bosquet,",QUAND REVENIR BOIS TRAVERSER CHEVAL,CHEMIN RETOUR CHEVAL VERT BOSQUET TRAVERSANT ,['Pres'],,"and on his way back, as he rode through a green lane,",43,"et sur le chemin du retour, alors qu'il traversait une allée verte,","and, on the way back, while riding through a green grove,"
une branche de noisetier l'effleura et fit tomber son chapeau. Alors il cueillit le rameau et l'emporta.,ARBRE NOISETTE BRANCHE TOUCHER CHAPEAU TOMBER CUEILLIR BRANCHE PRENDRE,BRANCHE EFFLEURA CHAPEAU NOISETIER FAIRE TOMBER ALORS RAMEAU EMPORTA CUEILLIR ,['Past']['Pres'],,a hazel-twig struck against his hat; and he broke it off and carried it home with him.,44,une branche de noisetier heurta son chapeau ; il la cassa et l'emporta chez lui.,a hazel branch brushed against him and knocked his hat off. Then he picked up the branch and took it away.
"Arrivé à la maison, il donna à ses belles-filles ce qu'elles avaient souhaité",ARRIVER MAISON DONNER SES BELLE FILLES DEMANDER PERE,MAISON ARRIVE BELLES-FILLES DONNER SOUHAITE ,['Past']['Past']['Imp']['Past'],,"And when he reached home he gave to the step-daughters what they had wished for,",45,"Arrivé à la maison, il donna aux belles-filles ce qu'elles avaient souhaité,","When he arrived home, he gave his daughters-in-law what they had wanted"
et à Cendrillon le rameau de noisetier.,DONNER CENDRIOLLON BRANCHE NOISETTE,CENDRILLON RAMEAU NOISETIER ,<unk>,,and to Cinderella he gave the hazel-twig.,46,et à Cendrillon il donna la perruque.,and to Cinderella the hazel branch.
"Cendrillon le remercia, s'en alla sur la tombe de sa mère",CENDRILLON REMERCIER ALLER TOMBE SA MERE,CENDRILLON REMERCIA TOMBE MERE ALLER ,['Imp'],,"She thanked him, and went to her mother's grave,",47,"Elle le remercia et se rendit sur la tombe de sa mère,","Cinderella thanked him, went to her mother's grave"
"et y planta le rameau, en pleurant si fort que les larmes tombèrent dessus et l'arrosèrent.",BRANCHE PLANTER CENDRILLON PLEURE PLEURER LARME TOMBER ARROSER ,RAMEAU PLANTER FORT LARMES TOMBERENT DESSUS ARROSERENT PLEURANT ,['Past']['Pres'],,"and planted this twig there, weeping so bitterly that the tears fell upon it and watered it,",48,"et y planta ce rameau, en pleurant si amèrement que les larmes tombèrent sur lui et l'arrosèrent,","and planted the branch, crying so hard that the tears fell on it and watered it."
Il grandit cependant et devint un bel arbre.,POUSSER DEVENIR BEL ARBRE,CEPENDANT BEL ARBRE GRANDIR DEVENIR ,['Past']['Pres'],,and it flourished and became a fine tree.,49,et il fleurit et devint un bel arbre.,It grew into a beautiful tree.
Cendrillon allait trois fois par jour,CENDRILLON TROIS FOIS PAR JOUR,CENDRILLON TROIS FOIS JOUR ALLER ,['Imp'],,"Cinderella went to see it three times a day,",50,"Cendrillon allait le voir trois fois par jour,",Cinderella went three times a day
"pleurer et prier sous ses branches, et chaque fois un petit oiseau blanc venait se poser sur l'arbre.",ARBRE DESSOUS PLEURER PRIER CHAQUE FOIS OISEAU BLANC POSER ARBRE,BRANCHES PLEURER PRIER FOIS PETIT OISEAU BLANC ARBRE VENIR POSER ,['Past']['Imp'],,"and wept and prayed, and each time a white bird rose up from the tree,",51,"et pleurait et priait, et à chaque fois un oiseau blanc s'élevait de l'arbre,","under its branches, and each time a little white bird landed on the tree."
"Quand elle exprimait un souhait, le petit oiseau lui lançait à terre ce quelle avait souhaité.",CENDRILLON DIRE SOUHAIT OISEAU JETER ELLE DEMANDER,SOUHAIT EXPRIMER PETIT OISEAU TERRE LANCER SOUHAITE ,['Imp']['Imp']['Imp']['Past'],,and if she uttered any wish the bird brought her whatever she had wished for.,52,"et si elle formulait un souhait, l'oiseau lui apportait ce qu'elle avait souhaité.","When she made a wish, the little bird would throw what she wished for to the ground."
Or il arriva que le roi donna une fête qui devait durer trois jours,UN JOUR ROI ORGANISER FETE DURER TROIS JOURS,ROI FETE TROIS JOURS ARRIVER DONNER DEVOIR DURER ,['Pres']['Past']['Imp'],,"Now if came to pass that the king ordained a festival that should last for three days,",53,"Le roi ordonna une fête qui devait durer trois jours,",Now it happened that the king gave a feast that was to last three days
"et à laquelle furent invitées toutes les jolies filles du pays,",TOUTES BELLE FILLES PAYS INVITER,TOUTES JOLIES FILLES PAYS INVITEES ,['Past']['Past'],,"and to which all the beautiful young women of that country were bidden,",54,"et à laquelle toutes les belles jeunes femmes de ce pays étaient invitées,","and to which all the beautiful girls of the country were invited,"
afin que son fils pût se choisir une fiancée.,SON FILS CHOISIR FIANCEE,FILS PUT FIANCEE CHOISIR ,,,so that the king's son might choose a bride from among them.,55,afin que le fils du roi choisisse parmi elles une épouse.,so that his son could choose a bride.
"Quand elles apprirent qu'elles allaient aussi y assister, les deux soeurs furent toutes contentes;",SOEURS DECOUVRIR ELLE ALLER ELLES CONTENTE,AUSSI APPRENDRE ALLER ASSISTER DEUX SOEURS TOUTES CONTENTES ,['Past']['Pres']['Past'],,"When the two stepdaughters heard that they too were bidden to appear, they felt very pleased,",56,"Lorsque les deux belles-filles apprirent qu'elles étaient elles aussi invitées à se présenter, elles furent très contentes,","When they heard that they were going to attend, the two sisters were very happy;"
elles appelèrent Cendrillon,ELLES APPELER CENDRILLON,CENDRILLON ,<unk>,,"and they called Cinderella,",57,"et elles appelèrent Cendrillon,",they called Cinderella
"et lui dirent: Peigne nos cheveux, brosse nos souliers",ELLES DIRE PEIGNER NOS CHEVEUX BROSSER CHAUSSURES,DIRE CHEVEUX PEINDRE BROSSE SOULIERS ,['Pres']['Pres'],,"and said, Comb our hair, brush our shoes,",58,"et dirent : ""Peignez nos cheveux, brossez nos chaussures,","and said to her: Comb our hair, brush our shoes"
"et ajuste les boucles, nous allons au château du roi pour la noce.",AJUSTER BOUCLES NOUS ALLER CHÂTEAU ROI ,BOUCLES AJUSTE CHATEAU ROI NOCE ALLER ,['Pres']['Pres'],,"and make our buckles fast, we are going to the wedding feast at the king's castle.",59,"et attachez nos boucles, nous allons aux noces du château du roi.","and adjust the buckles, we are going to the king's castle for the wedding."
"Cendrillon obéit, mais en pleurant,",CENDRILLON OBEIR PLEURER,CENDRILLON OBEIT PLEURANT ,['Past'],,"Cinderella, when she heard this, could not help crying,",60,"Cendrillon, en entendant cela, ne put s'empêcher de pleurer,","Cinderella obeyed, but with tears,"
"car elle aurait bien voulu les accompagner,",ELLE VOULOIR ACCOMPAGNER,BIEN VOULU ACCOMPAGNER ,['Pres']['Past'],,"for she too would have liked to go to the dance,",61,"car elle aussi aurait aimé aller au bal,","because she wanted to go with them,"
et elle pria sa belle-mère de bien vouloir le lui permettre.,CENDRILLON PRIER BELLE MERE AUTORISER MOI ALLER,BELLE-MERE BIEN LUI PRIER VOULOIR PERMETTRE ,['Pres'],,and she begged her step-mother to allow her.,62,et elle supplia sa belle-mère de le lui permettre.,and she begged her stepmother to let her.
"Toi, Cendrillon, dit-elle,",BELLE MERE REPONDRE TOI CENDRILLON,CENDRILLON DIRE ,['Pres'],,"What, you Cinderella! said she,",63,"Quoi, Cendrillon ! dit-elle,","You, Cinderella,"" she said,"
"mais tu es pleine de poussière et de crasse,",POUSSIERE TOI SALE,TOI PLEINE POUSSIERE CRASSE ,['Pres'],,"in all your dust and dirt,",64,"dans toute sa poussière et sa saleté,","but you are full of dust and dirt,"
et tu veux aller à la noce?,TOI VOULOIR ALLER NOCE ?,TOI VEUX NOCE ALLER ,,,you want to go to the festival!,65,tu veux aller à la fête !,and you want to go to the wedding?
"Tu n'as ni habits, ni souliers,",PAS HABITS PAS SOULIERS,HABITS SOULIERS ,['Past'],,you that have no dress and no shoes!,66,Toi qui n'as ni robe ni chaussures !,"You have no clothes and no shoes,"
et tu veux aller danser?,TOI VOULOIR ALLER DANSER ?,TOI VEUX ALLER DANSER ,,,you want to dance!,67,Tu veux danser !,and you want to go dancing?
"Mais comme Cendrillon ne cessait de la supplier,",CENDRILLON CONTINUER SUPPLIER SUPPLIER ,CENDRILLON NE SUPPLIER CESSER ,['Imp'],,"But as she persisted in asking,",68,"Mais comme elle persistait à demander,","But as Cinderella kept on begging her,"
elle finit par lui dire:,BELLE MERE DIRE,FINIR DIRE ,['Past'],,"at last the step-mother said,",69,"la belle-mère dit enfin ,",she finally said:
J'ai renversé un plat de lentilles dans les cendres;,RENVERSER LENTILLE CENDRE,PLAT LENTILLES CENDRES RENVERSE ,['Pres']['Past'],,"I have strewed a dish-full of lentils in the ashes,",70,"J'ai jeté un plat plein de lentilles dans les cendres,",I spilled a plate of lentils in the ashes;
"si dans deux heures tu les as de nouveau triées, tu pourras venir avec nous.",SI TOI TRIER FINIR DANS DEUX HEURES TOI POUVOIR VENIR AVEC NOUS,DEUX HEURES TOI AS NOUVEAU TRIEES TOI POURRAS VENIR ,,,and if you can pick them all up again in two hours you may go with us.,71,"et si tu peux les reprendre en deux heures, tu pourras venir avec nous.","If in two hours you have sorted them again, you can come with us."
La jeune fille alla au jardin par la porte de derrière et appela:,JEUNE FILLE ALLER DERRIERE PORTE JARDIN ELLE APPELER,JEUNE FILLE PORTE APPELA ALLA JARDIN ,['Past'],,"Then the maiden went to the backdoor that led into the garden,",72,"La jeune fille se dirigea vers la porte arrière qui donnait sur le jardin,",The girl went to the garden through the back door and called:
"Petits pigeons dociles, petites tourterelles",PETIT PIGEONS PETIT TOURTERELLES,PETITS PIGEONS DOCILES PETITES TOURTERELLES ,<unk>,,"and called out, O gentle doves, O turtle-doves,",73,"et cria : ""O douces colombes, O tourterelles,","Docile little pigeons, little turtledoves"
"et vous tous les petits oiseaux du ciel, venez m'aider à trier les graines:",TOUS PETIT OISEAU VENIR M'AIDER TRIER GRAINS,TOUS PETITS OISEAUX CIEL GRAINES VENIR AIDER TRIER ,['Pres'],,"And all the birds that be, The lentils that in ashes lie Come and pick up for me!",74,"Et tous les oiseaux qui sont, Les lentilles qui sont en cendres, Venez les ramasser pour moi !","and all the little birds of the air, come and help me sort the seeds:"
"Les bonnes dans le petit pot,",BON GRAINS METTRE PETIT POT,BONNES PETIT POT ,<unk>,,"The good must be put in the dish,",75,"Le bon doit être mis dans le plat,","The good ones in the little pot,"
Les mauvaises dans votre jabot.,MAUVAIS VOUS MANGER,MAUVAISES JABOT ,<unk>,,The bad you may eat if you wish.,76,"Les mauvaises, vous les mangerez si vous voulez.",The bad ones in your ruffle.
"Alors deux pigeons blancs entrèrent par la fenêtre de la cuisine,",DEUX PIGEONS BLANC FENETRE CUISINE ENTRER,ALORS DEUX PIGEONS BLANCS FENETRE CUISINE ENTRER ,['Imp'],,"Then there came to the kitchen-window two white doves,",77,"Deux colombes blanches arrivèrent à la fenêtre de la cuisine,","Then two white pigeons entered by the window of the kitchen,"
"puis les tourterelles,",TOURTELLES AUSSI,TOURTERELLES ,<unk>,,"and after them some turtle-doves,",78,"et après elles, des tourterelles,","then the turtledoves,"
"et enfin, par nuées, tous les petits oiseaux du ciel vinrent en voletant",GROUPE GROUPE PETIT OISEAU VOLER,ENFIN NUEES TOUS PETITS OISEAUX CIEL VOLETANT VENIR ,['Pres'],,"and at last a crowd of all the birds under heaven, chirping and fluttering,",79,"et enfin une foule de tous les oiseaux sous le ciel, gazouillant et voltigeant,","and finally, in clouds, all the little birds of the sky came fluttering in"
se poser autour des cendres.,OISEAU POSER AUTOUR CENDRE,AUTOUR CENDRES POSER ,,,and they alighted among the ashes;,80,et ils se posèrent parmi les cendres ;,land around the ashes.
"Et baissant leurs petites têtes, tous les pigeons commencèrent à picorer: pic, pic, pic, pic,",BEC BAISSSER PIGEON BEC PICORER PICORER PICORER PICORER,PETITES TETES TOUS PIGEONS COMMENCERENT PICORER PIC PIC PIC PIC ,['Past'],,"and the doves nodded with their heads, and began to pick, peck, pick, peck,",81,"Les colombes hochèrent la tête et se mirent à picorer, picorer, picorer, picorer,","And lowering their little heads, all the pigeons began to peck: peck, peck, peck, peck,"
"et les autres s'y mirent aussi: pic, pic, pic, pic,",AUTRE OISEAU PICORER PICORER PICORER PICORER,AUTRES AUSSI METTRE PIC PIC PIC PIC ,['Pres'],,"and then all the others began to pick, peck, pick, peck,",82,"et tous les autres se mirent à picorer, picorer, picorer, picorer,","and the others started to peck too: peck, peck, peck, peck,"
et ils amassèrent toutes les bonnes graines dans le plat.,RAMASSER BON GRAINE,TOUTES BONNES GRAINES PLAT AMASSER ,['Pres'],,and put all the good grains into the dish.,83,et mirent tous les bons grains dans le plat.,and they gathered all the good seeds in the dish.
"Au bout d'une heure à peine, ils avaient déjà terminé et s'envolèrent tous de nouveau.",UNE HEURE FINIR OISEAU S'ENVOLER,BOUT HEURE PEINE DEJA TOUS NOUVEAU TERMINE ENVOLER ,['Imp']['Past']['Pres'],,"Before an hour was over all was done, and they flew away.",84,"Avant qu'une heure ne se soit écoulée, tout était terminé et les oiseaux s'envolèrent.",After an hour they had already finished and they all flew away again.
"Alors la jeune fille, toute joyeuse à l'idée qu'elle aurait maintenant la permission d'aller à la noce avec les autres, porta le plat à sa marâtre.",JEUNE FILLE JOYEUSE ALLER BAL AVEC AUTRE PLAT APPORTER SA BELLE MERE,ALORS JEUNE FILLE JOYEUSE IDEE MAINTENANT PERMISSION NOCE AUTRES ALLER PLAT MARATRE PORTA ,['Pres']['Past'],,"Then the maiden brought the dish to her step-mother, feeling joyful, and thinking that now she should go to the feast;",85,"La jeune fille apporta le plat à sa belle-mère, toute joyeuse, et pensa qu'elle devait maintenant aller au festin ;","Then the girl, very happy that she would now be allowed to go to the wedding with the others, took the dish to her stepmother."
"Mais la marâtre lui dit: Non, Cendrillon",BELLE MERE REPONDRE NON CENDRILLON,MARATRE DIRE NON CENDRILLON ,['Pres'],,"but the step-mother said, No, Cinderella,",86,"Mais la belle-mère dit : ""Non, Cendrillon,","But the stepmother said to her: ""No, Cinderella"
tu n'as pas d'habits,PAS HABITS,PAS HABITS AVOIR ,['Imp'],,"you have no proper clothes,",87,"tu n'as pas de vêtements appropriés,",you have no clothes
et tu ne sais pas danser: on ne ferait que rire de toi.,TOI SAIT PAS DANSER GENS MOQUER TOI,NE PAS SAVOIR DANSER NE RIRE TOI FAIRE ,['Pres']['Pres']['Imp'],,"and you do not know how to dance, and you would be laughed at!",88,"Non, Cendrillon, tu n'as pas de vêtements, tu ne sais pas danser, et on se moquerait de toi !",and you don't know how to dance: you'll only be laughed at.
"Comme Cendrillon se mettait à pleurer,",CENDRILLON PLEURER,CENDRILLON METTRE PLEURER ,['Imp'],,"And when Cinderella cried for disappointment,",89,"Et lorsque Cendrillon pleura de déception, elle ajouta","As Cinderella began to cry,"
"elle lui dit: Si tu peux, en une heure de temps, me trier des cendres deux grands plats de lentilles,",BELLE MERE REPONDRE SI UNE HEURE TOI TRIER DEUX GRAND PLATS  REMPLIR LENTILLE,DIRE TOI HEURE TEMPS CENDRES DEUX GRANDS PLATS LENTILLES TRIER ,['Pres'],,"she added, If you can pick two dishes full of lentils out of the ashes, nice and clean,",90,"elle ajouta : ""Si tu peux ramasser deux plats pleins de lentilles dans les cendres, bien propres,","she said to her: ""If you can, in one hour's time, sort out for me two large dishes of lentils from the ashes,"
tu nous accompagneras.,TOI ACCOMPAGNER NOUS,TOI ACCOMPAGNER ,['Pres'],,"you shall go with us,",91,"tu viendras avec nous,",you will come with us.
Car elle se disait qu'au grand jamais elle n'y parviendrait.,BELLE MERE PENSER IMPOSSIBLE REUSSIR,CAR GRAND JAMAIS DIRE PARVENIR ,['Imp']['Imp'],,"thinking to herself, for that is not possible.",92,en se disant que ce n'était pas possible.,For she thought that she would never succeed.
