FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,,,,"He thanked the little man, shouldered the spear, and went on fearlessly. ",17,"Il remercia le petit homme, prit sa lance et continua sans crainte. ",
,,,,,"Before long he saw the beast, which rushed at him; ",18,"Il ne tarda pas à apercevoir la bête, qui se précipita sur lui ; ",
,,,,,"but he held the spear towards it, ",19,"mais il tendit la lance vers elle, ",
,,,,,and in its blind fury it ran so swiftly against it that its heart was cloven in twain. ,20,"et, dans sa fureur aveugle, il se précipita si vite contre elle que son cœur se fendit en deux. ",
,,,,,Then he took the monster on his back and went homewards with it to the King.,21,Puis il prit le monstre sur son dos et s'en retourna chez le roi.,
,,,,,"As he came out at the other side of the wood, there stood at the entrance a house where people were making merry with wine and dancing. ",22,"Lorsqu'il sortit de l'autre côté du bois, il y avait à l'entrée une maison où les gens se réjouissaient en buvant du vin et en dansant. ",
,,,,,"His elder brother had gone in here, ",23,"Son frère aîné était entré ici, ",
,,,,,"and, thinking that after all the boar would not run away from him, ",24,"et, pensant qu'après tout le sanglier ne s'enfuirait pas devant lui, ",
,,,,,was going to drink until he felt brave. ,25,allait boire jusqu'à ce qu'il se sente courageux. ,
,,,,,"But when he saw his young brother coming out of the wood laden with his booty,",26,"Mais lorsqu'il vit son jeune frère sortir du bois chargé de son butin,",
,,,,,"his envious, evil heart gave him no peace. ",27,son cœur envieux et méchant ne lui apportait pas la paix. ,
,,,,,"He called out to him, Come in, dear brother, rest and refresh yourself with a cup of wine. ",28,"Il l'appela : Entre, cher frère, repose-toi et rafraîchis-toi avec une coupe de vin. ",
,,,,,"The youth, who suspected no evil, went in and told him about the good little man who had given him the spear wherewith he had slain the boar.",29,"Le jeune homme, qui ne soupçonnait rien de mal, entra et lui parla du bon petit homme qui lui avait donné la lance avec laquelle il avait tué le sanglier.",
,,,,,"The elder brother kept him there until the evening, ",30,"Le frère aîné le garde jusqu'au soir, ",
,,,,,"and then they went away together, and when in the darkness they came to a bridge over a brook, ",31,"Ils s'en allèrent ensemble et, dans l'obscurité, ils arrivèrent à un pont qui enjambait un ruisseau, ",
,,,,,the elder brother let the other go first; ,32,le frère aîné laisse l'autre partir en premier ; ,
,,,,,and when he was half-way across he gave him such a blow from behind that he fell down dead. ,33,"et quand il fut à mi-chemin, il lui donna un tel coup par derrière qu'il tomba raide mort. ",
,,,,,"He buried him beneath the bridge, ",34,"Il l'a enterré sous le pont, ",
,,,,,"took the boar, and carried it to the King, ",35,"prit le sanglier et le porta au roi, ",
,,,,,pretending that he had killed it; ,36,prétendant qu'il l'avait tué ; ,
,,,,,whereupon he obtained the King's daughter in marriage. ,37,après quoi il obtint la fille du roi en mariage. ,
,,,,,"And when his younger brother did not come back he said, ",38,"Et comme son jeune frère ne revenait pas, il dit , ",
,,,,,"The boar must have killed him, and every one believed it.",39,"Le sanglier a dû le tuer, et tout le monde l'a cru.",
,,,,,"But as nothing remains hidden from God, so this black deed also was to come to light. ",40,"Mais comme rien ne reste caché à Dieu, cet acte noir devait lui aussi être révélé au grand jour. ",
,,,,,"Years afterwards a shepherd was driving his herd across the bridge, ",41,"Des années plus tard, un berger faisait traverser le pont à son troupeau, ",
,,,,,"and saw lying in the sand beneath, ",42,"et a vu s'allonger dans le sable en dessous, ",
,,,,,"a snow-white little bone. He thought that it would make a good mouth-piece, ",43,"un petit os blanc comme neige. Il pensa qu'il ferait un bon bec, ",
,,,,,"so he clambered down, picked it up, and cut out of it a mouth-piece for his horn. ",44,"Il descendit, le ramassa et y tailla une embouchure pour sa corne. ",
,,,,,"But when he blew through it for the first time, to his great astonishment, ",45,"Mais lorsqu'il a soufflé dedans pour la première fois, il a été très étonné, ",
,,,,,the bone began of its own accord to sing,46,l'os s'est mis à chanter de lui-même,
,,,,,"Ah, friend,",47,"Ah, mon ami,",
,,,,,Thou blowest upon my bone!,48,Tu souffles sur mon os !,
,,,,,Long have I lain beside the water;,49,Longtemps je me suis allongé au bord de l'eau ;,
,,,,,"My brother slew me for the boar,",50,"Mon frère m'a tué pour le sanglier,",
,,,,,And took for his wife,51,Et prit pour femme,
,,,,,The King's young daughter.,52,La jeune fille du roi.,
,,,,,What a wonderful horn! said the shepherd; it sings by itself; ,53,Quel beau cor ! dit le berger ; il chante tout seul ; ,
,,,,,I must take it to my lord the King. ,54,Je dois l'apporter à mon seigneur le roi. ,
,,,,,And when he came with it to the King the horn again began to sing its little song. ,55,"Lorsqu'il arriva auprès du roi, le cor se remit à chanter sa petite chanson. ",
,,,,,"The King understood it all, ",56,"Le roi a tout compris, ",
,,,,,"and caused the ground below the bridge to be dug up, ",57,"et a fait creuser le sol sous le pont, ",
,,,,,and then the whole skeleton of the murdered man came to light. ,58,et c'est alors que tout le squelette de l'homme assassiné est apparu au grand jour. ,
,,,,,"The wicked brother could not deny the deed, ",59,"Le mauvais frère ne pouvait pas nier l'acte, ",
,,,,,and was sewn up in a sack and drowned. ,60,et a été cousu dans un sac et noyé. ,
,,,,,But the bones of the murdered man were laid to rest in a beautiful tomb in the churchyard.,61,Mais les ossements de l'homme assassiné ont été déposés dans une belle tombe dans le cimetière de l'église.,
