FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
qui l'emporta là-haut dans le ciel.,ELLE L' EMPORTER DANS CIEL,EMPORTA LA HAUT CIEL ,<unk>,,who took her up to heaven with her.,11,qui l'a emmenée avec elle au ciel.,which took him up into the sky.
Là l'enfant se trouvait très heureuse;,LA HAUT ENFANT HEUREUSE,LA ENFANT TRES HEUREUSE TROUVER ,['Imp'],,"There the child fared well,",12,"Là, l'enfant se porte bien,",There the child was very happy;
"elle mangeait du biscuit,",FILLE MANGER BISCUIT,BISCUIT MANGER ,['Imp'],,"ate sugar-cakes,",13,"a mangé des gâteaux au sucre,","she was eating cookies,"
buvait d'excellente crème;,BOIRE CREME EXCELLENTE,EXCELLENTE BOIRE CREME ,['Imp']['Past'],,"and drank sweet milk,",14,"et buvait du lait doux,",drank excellent cream;
"ses vêtements étaient d'or,",SES VETEMENTS OR,VETEMENTS OR ,['Imp'],,"and her clothes were of gold,",15,"et ses vêtements étaient d'or,","his clothes were of gold,"
et les anges jouaient avec elle.,ANGE JOUER AVEC ELLE,ANGES JOUAIENT ,<unk>,,and the little angels played with her.,16,et les petits anges jouaient avec elle.,and the angels played with her.
"Quand elle eut atteint quatorze ans,",QUAND ELLE QUATORZE ANS,QUATORZE ANS ATTEINT ,['Past']['Past'],,"And when she was fourteen years of age,",17,"Et quand elle a eu quatorze ans,","When she reached fourteen years old,"
la Vierge Marie l'appela un jour et lui dit:,VIERGE MARIE L' APPELER DIRE,VIERGE MARIE JOUR DIRE ,['Pres'],,the Virgin Mary called her one day and said:,18,la Vierge Marie l'appela un jour et lui dit :,the Virgin Mary called her one day and said to her
"Ma chère enfant, j'ai un grand voyage à l'aire;",MON ENFANT MOI DEVOIR VOYAGER,CHERE ENFANT GRAND VOYAGE AIRE AVOIR ,['Pres'],,"Dear child, I am about to make a long journey,",19,"Cher enfant, je suis sur le point de faire un long voyage,","My dear child, I have a big trip to the area;"
je te confie ces clefs des treize portes du paradis.,MOI TE CONFIER CLES DES TREIZE PORTE PARADIS,CLEFS TREIZE PORTES PARADIS TE CONFIER ,['Pres']['Pres'],,so take into thy keeping the keys of the thirteen doors of heaven.,20,Prends donc en main les clés des treize portes du ciel.,I entrust you with these keys to the thirteen gates of heaven.
Tu peux en ouvrir douze et voir les merveilles qu'elles renferment;,TOI POUVOIR OUVRIR DOUZE VOIR DEDANS MERVEILLES CACHER,PEUX DOUZE MERVEILLES OUVRIR VOIR RENFERMER ,['Past'],,"Twelve of these thou mayest open, and behold the glory which is within them,",21,"Tu peux en ouvrir douze et contempler la gloire qui s'y trouve,",You can open twelve of them and see the wonders they contain;
"mais la treizième porte qu'ouvre cette petite clef que voici, celle-là t'est défendue;",MAIS TREIZIEME PORTE CETTE PETITE CLE ELLE INTERDIT ,TREIZIEME PETITE CLEF PORTE OUVRIR VOICI DEFENDUE ,['Pres']['Pres']['Pres'],,"but the thirteenth, to which this little key belongs, is forbidden thee.",22,"mais la treizième, à laquelle appartient cette petite clé, t'est interdite.","but the thirteenth door that this little key opens, that one is forbidden to you;"
"garde-toi bien de l'ouvrir, car il t'arriverait malheur.",INTERDIT OUVRIR SI TOI OUVRIR TOI MALHEUR,GARDE-TOI BIEN OUVRIR MALHEUR ARRIVER ,['Pres']['Imp'],,"Beware of opening it, or thou wilt bring misery on thyself.",23,"Attention à ne pas l'ouvrir, sous peine de s'attirer des malheurs.","be careful not to open it, for you will be in trouble."
"La jeune fille promit d'obéir,",JEUNE FILLE PROMETTRE OBEIR,JEUNE FILLE PROMIT OBEIR ,<unk>,,"The girl promised to be obedient,",24,"La jeune fille promet d'être obéissante,","The girl promised to obey,"
"et, quand la Vierge Marie fut partie,",VIERGE MARIE PARTIR,VIERGE MARIE PARTIE ,['Past'],,"and when the Virgin Mary was gone,",25,"et quand la Vierge Marie a disparu,","and, when the Virgin Mary was gone,"
elle commença à visiter les appartements du ciel;,FILLE VISITER APPARTEMENT DU CIEL,APPARTEMENTS CIEL COMMENCER VISITER ,['Past'],,she began to examine the dwellings of the kingdom of heaven.,26,elle commença à examiner les demeures du royaume des cieux.,she began to visit the apartments of heaven;
chaque jour elle en ouvrait un jusqu'à ce qu'elle eût achevé de voir les douze.,CHAQUE JOUR ELLE OUVRIR PORTE JUSQU' A OUVRIR DOUZE,JOUR DOUZE OUVRIR ACHEVE VOIR ,['Past'],,"Each day she opened one of them, until she had made the round of the twelve.",27,"Chaque jour, elle en ouvre une, jusqu'à ce qu'elle ait fait le tour des douze.",Each day she opened one until she had finished seeing all twelve.
Dans chacun se trouvait un apôtre entouré de tant de lumière,DERRIERE CHAQUE PORTE LA APOTRE ENTOURE LUMIERE,APOTRE TANT LUMIERE TROUVER ENTOURE ,['Imp']['Past'],,"In each of them sat one of the Apostles in the midst of a great light,",28,"Dans chacune d'elles, l'un des apôtres était assis au milieu d'une grande lumière,",In each one was an apostle surrounded by so much light
"que de sa vie elle n'avait vu un pareil éclat ni une telle magnificence. Elle s'en réjouit, et les bons anges qui l'accompagnaient toujours s'en réjouissaient avec elle.",TOUTE SA VIE JAMAIS VU AUTANT LUMIERE MAGNIFIQUE ELLE CONTENTE ANGE L' ACCOMPAGNER TOUJOURS CONTENT AVEC ELLE,VIE PAREIL ECLAT TELLE MAGNIFICENCE VU REJOUIT BONS ANGES ACCOMPAGNAIENT TOUJOURS REJOUIR ,['Imp']['Past']['Pres'],,"and she rejoiced in all the magnificence and splendour, and the little angels who always accompanied her rejoiced with her.",29,"et elle se réjouissait de toute cette magnificence et de toute cette splendeur, et les petits anges qui l'accompagnaient toujours se réjouissaient avec elle.","that in her life she had never seen such splendor and magnificence. She rejoiced, and the good angels who always accompanied her rejoiced with her."
Maintenant restait encore la porte défendue;,MAINTENANT RESTER ENCORE PORTE INTERDITE,MAINTENANT ENCORE PORTE DEFENDUE RESTER ,['Imp'],,"Then the forbidden door alone remained,",30,"Il ne restait plus que la porte interdite,",Now there was still the forbidden door;
"elle se sentit une grande envie de savoir ce qui était caché là derrière,",TRES ENVIE SAVOIR DERRIERE CACHE QUOI,GRANDE ENVIE LA DERRIERE SENTIR SAVOIR CACHE ,['Past']['Imp']['Past'],,"and she felt a great desire to know what could be hidden behind it,",31,"et elle ressent un grand désir de savoir ce qui peut se cacher derrière,","she felt a great desire to know what was hidden there,"
et elle dit aux bons anges:,ELLE DIRE ANGE,BONS ANGES DIRE ,['Pres'],,and said to the angels:,32,et dit aux anges :,and she said to the good angels
"Je ne veux pas l'ouvrir tout entière,",MOI VEUX PAS OUVRIR ENTIERE,NE VEUX PAS ENTIERE OUVRIR ,,,"I will not quite open it,",33,"Je ne l'ouvrirai pas tout à fait,","I don't want to open it all,"
"mais je voudrais l'entrebâiller un peu,",JUSTE ENTREBAILLER PEU,PEU VOULOIR ENTREBAILLER ,['Pres'],,"and I will not go inside it, but I will unlock it",34,"et je n'y entrerai pas, mais je la déverrouillerai.","but I'd like to crack it open a little,"
pour que nous puissions voir à travers l'ouverture.,POUR POUVOIR VOIR A TRAVERS L' OUVERTURE,TRAVERS OUVERTURE POUVOIR VOIR ,['Pres'],,so that we can just see a little through the opening.,35,afin que nous puissions voir un peu à travers l'ouverture.,so that we can see through the opening.
"Oh! non, dirent les bons anges, ce serait un péché:",ANGE DIRE NON PECHER,NON BONS ANGES DIRE PECHE ,['Pres']['Pres'],,"Oh no, said the little angels, that would be a sin.",36,"Oh non, dirent les petits anges, ce serait un péché.","Oh, no, said the good angels, that would be a sin"
"la Vierge Marie l'a défendu, et il pourrait, bien t'en arriver malheur.",VIERGE MARIE T' INTERDIRE SI TOI FAIRE TOI MALHEUR,VIERGE MARIE DEFENDU POUVOIR BIEN T' MALHEUR ARRIVER ,['Pres']['Past']['Pres'],,"The Virgin Mary has forbidden it, and it might easily cause thy unhappiness.",37,La Vierge Marie l'a interdit et cela pourrait facilement causer ton malheur.,"the Virgin Mary has forbidden it, and it could well happen to you."
"La jeune fille ne dit rien,",JEUNE FILLE RIEN DIRE,JEUNE FILLE NE DIRE ,['Pres'],,"Then she was silent,",38,"Puis elle s'est tue,","The girl said nothing,"
mais le désir et la curiosité continuèrent à parler dans son coeur,DESIR CURIOSITE ENCORE AUGMENTER,DESIR CURIOSITE CONTINUERENT COEUR PARLER ,,,"but the desire in her heart was not stilled, but gnawed there ",39,"mais le désir dans son cœur ne s'est pas éteint, il s'est rongé.",but desire and curiosity continued to speak in his heart
et à la tourmenter sans lui laisser de repos.,TELLEMENT ENVIE ELLE IMPOSSIBLE PENSER AUTRE CHOSE,TOURMENTER REPOS LAISSER ,,,"and tormented her, and let her have no rest.",40,"et la tourmentait, et ne lui laissait pas de repos.",and to torment her without giving her a rest.
"Quand les bons anges furent enfin partis,",ANGE ENFIN PARTI,BONS ANGES ENFIN PARTIS ,['Past'],,"And once when the angels had all gone out, ",41,"Et une fois, quand les anges étaient tous sortis,","When the good angels were finally gone,"
elle pensa en elle-même:,ELLE PENSER,PENSER ,['Past'],,she thought:,42,pensait-elle :,she thought to herself
Maintenant je suis toute seule;,MAINTENANT MOI SEULE,MAINTENANT SEULE ,['Pres'],,"Now I am quite alone, and I could peep in. If I do it, ",43,"Maintenant, je suis tout seul, et je pourrais jeter un coup d'œil à l'intérieur. Si je le fais,",Now I'm all alone;
qui me verra?,PERSONNE ME VOIR,VOIR ,['Past'],,no one will ever know.,44,personne ne le saura jamais.,who will see me?
Et elle alla prendre la clef.,ELLE ALLER CHERCHER CLEF,CLEF ALLER PRENDRE ,['Past'],,"She sought out the key,",45,"Elle cherche la clé,",And she went to take the key.
"Quand elle l'eut prise, elle la mit dans le trou de la serrure,",PRENDRE CLEF METTRE DANS SERRURE,EUT PRISE TROU SERRURE METTRE ,['Past'],,"and when she had got it in her hand, she put it in the lock,",46,"et quand elle l'a eu en main, elle l'a mis dans la serrure,","When she had taken it, she put it in the keyhole,"
"et, quand elle l'y eut placée, elle tourna.",TOURNER CLE,AVOIR PLACEE TOURNER ,['Past']['Past']['Pres'],,"and when she had put it in, she turned it round as well.",47,"et quand elle l'a mis, elle l'a aussi retourné.","and, when she had placed it there, she turned."
La porte s'ouvrit et elle vit au milieu du feu et de la lumière la Trinité assise;,PORTE OUVRIR VOIR MILIEU FEU LUMIERE TRINITE ASSISE,PORTE MILIEU FEU LUMIERE TRINITE ASSISE OUVRIT VOIR ,['Past']['Pres'],,"Then the door sprang open, and she saw there the Trinity sitting in fire and splendour. She stayed there awhile, and looked at everything in amazement;",48,La porte s'ouvrit et elle vit la Trinité assise dans le feu et la splendeur. Elle resta là un moment et regarda tout avec étonnement ;,The door opened and she saw the Trinity sitting in the middle of the fire and light;
"elle toucha légèrement la lumière du bout de son doigt,",FILLE TOUCHER BOUT DOIGT LUMIERE ,LEGEREMENT LUMIERE BOUT DOIGT TOUCHER ,['Fut'],,"then she touched the light a little with her finger,",49,"puis elle touche un peu la lumière avec son doigt,","she lightly touched the light with her fingertip,"
et son doigt devint couleur d'or.,DOIGT DEVENIR COULEUR OR,DOIGT DEVINT COULEUR OR ,<unk>,,and her finger became quite golden.,50,et son doigt est devenu tout à fait doré.,and his finger became the color of gold.
"Alors elle eut peur, elle ferma bien vite la porte et se sauva.",FILLE PEUR PORTER FERMER VITE SE SAUVER,ALORS PEUR AVOIR BIEN VITE PORTE FERMER SAUVER ,['Past']['Pres']['Pres'],,"Immediately a great fear fell on her. She shut the door violently, and ran away.",51,"Aussitôt, une grande peur s'empare d'elle. Elle ferma violemment la porte et s'enfuit.","Then she was afraid, she closed the door quickly and ran away."
"Mais elle continua d'avoir peur,",CONTINUER PEUR ,PEUR CONTINUA AVOIR ,['Past'],,"Her terror too would not quit her,",52,"Sa terreur aussi ne l'a pas quittée,","But she continued to be afraid,"
"quoi qu'elle fit, et son coeur , battait toujours sans vouloir se calmer,",ELLE FAIRE AUTRE CHOSE COEUR BATTRE BATTRE PAS SE CALMER,FIT COEUR TOUJOURS BATTRE VOULOIR CALMER ,['Imp'],,"let her do what she might, and her heart beat continually and would not be still;",53,"La femme se laissait faire, et son cœur battait sans cesse et ne voulait pas s'arrêter ;","no matter what she did, and her heart was still beating and would not calm down,"
"et la couleur de l'or restait sur son doigt et ne s'effaçait pas,",COULEUR OR RESTER SON DOIGT PAS S' EFFACER,COULEUR OR DOIGT NE PAS RESTER EFFACER ,['Imp']['Imp'],,"the gold too stayed on her finger, and would not go away,",54,"l'or aussi est resté sur son doigt et n'a pas voulu partir,","and the color of the gold remained on his finger and did not fade,"
quelque soin qu'elle prît de le laver.,ELLE ESSAYER NETTOYER ,SOIN PRENDRE LAVER ,['Pres'],,let her rub it and wash it never so much.,55,"la laisser se frotter et se laver, jamais autant.",no matter how carefully she washed it.
"Au bout de peu de jours la Vierge Marie revint de son voyage,",QUELQUES JOUR VIERGE MARIE VOYAGE FINIR ELLE REVENIR,BOUT PEU JOURS VIERGE MARIE VOYAGE REVENIR ,['Past'],,It was not long before the Virgin Mary came back from her journey.,56,La Vierge Marie ne tarda pas à revenir de son voyage.,"After a few days the Virgin Mary returned from her journey,"
appela la jeune fille et lui demanda les clefs du paradis.,APPELER JEUNE FILLE VIERGE MARIE DEMANDER CLE PARADIS,JEUNE FILLE CLEFS PARADIS DEMANDER ,['Pres'],,"She called the girl before her, and asked to have the keys of heaven back.",57,Elle appela la jeune fille devant elle et lui demanda de lui rendre les clés du paradis.,called the girl and asked her for the keys to heaven.
"Pendant qu'elle présentait le trousseau, la Vierge la regarda et lui dit:",FILLE DONNER TROUSSEAU CLE VIERGE REGARDER FILLE DIRE,TROUSSEAU PRESENTER VIERGE REGARDA DIRE ,['Imp']['Pres'],,"When the maiden gave her the bunch, the Virgin looked into her eyes and said:",58,"Lorsque la jeune fille lui donna le bouquet, la Vierge la regarda dans les yeux et dit :","As she presented the trousseau, Our Lady looked at her and said"
N'as-tu pas aussi ouvert la treizième porte?,TOI PAS OUVRIR TREIZIEME PORTE CORRECTE ?,AS PAS AUSSI TREIZIEME OUVERT PORTE ,['Pres']['Past']['Pres'],,Hast thou not opened the thirteenth door also?,59,N'as-tu pas ouvert la treizième porte ?,Didn't you also open the thirteenth door?
"Non, répondit-elle.",FILLE REPONDRE NON ,NON REPONDRE ,['Pres'],,"No, she replied.",60,"Non, a-t-elle répondu.","No, she replied."
La Vierge porta la main à son coeur;,VIERGE MAIN METTRE SUR SON COEUR,VIERGE MAIN COEUR PORTER ,['Pres'],,"Then she laid her hand on the girl's heart,",61,"Puis elle pose sa main sur le cœur de la jeune fille,",Our Lady put her hand to her heart;
"elle sentit qu'il battait et battait très fort,",SENTIR COEUR BATTRE FORT,SENTIT TRES FORT BATTRE BATTRE ,['Imp']['Imp'],,"and felt how it beat and beat,",62,"et j'ai senti qu'il battait et battait,","she felt it beat and beat very hard,"
et s'aperçut bien qu'elle avait violé son commandement et ouvert la porte défendue.,VIERGE S' APERCEVOIR FILLE PAS ECOUTER OUVRIR PORTE QUAND MEME,BIEN VIOLE COMMANDEMENT PORTE DEFENDUE APERCEVOIR AVOIR OUVERT ,['Past']['Imp']['Past'],,and saw right well that she had disobeyed her order and had opened the door.,63,et vit bien qu'elle avait désobéi à son ordre et ouvert la porte.,and realized that she had violated his commandment and opened the forbidden door.
"Elle lui dit encore: En vérité, en es-tu certaine ?",VIERGE DEMANDER VERITE TOI SUR PAS OUVERTE ?,ENCORE DIRE VERITE ES TOI CERTAINE ,['Pres'],,Then she said once again: Art thou certain that thou hast not done it?,64,Puis elle reprit : Es-tu certain de ne pas l'avoir fait ?,"She said to her, Are you sure?"
"Yes, dit une seconde fois la jeune fille.",JEUNE FILLE REPONDRE OUI MOI SUR,YES SECONDE FOIS JEUNE FILLE DIRE ,['Pres'],,"Yes, said the girl, for the second time.",65,"Oui, dit la jeune fille, pour la deuxième fois.","Yes, said the girl a second time."
"La Vierge regarda le doigt qui s'était doré en touchant la lumière du ciel,",VIERGE REGARDER DOIGT DEVENU DORE QUAND ELLE TOUCHE LUMIERE CIEL,VIERGE DOIGT LUMIERE CIEL REGARDA DORE TOUCHANT ,['Past']['Imp']['Past']['Pres'],,"Then she perceived the finger which had become golden from touching the fire of heaven,",66,"Elle perçut alors le doigt qui était devenu doré à force de toucher le feu du ciel,","The Virgin looked at the finger that had turned golden when it touched the light of heaven,"
"et ne douta plus que l'enfant ne fût coupable,",VIERGE SUR ENFANT COUPABLE,NE PLUS ENFANT NE COUPABLE DOUTER ,['Pres']['Past'],,"and saw well that the child had sinned,",67,"et vit bien que l'enfant avait péché,","and no longer doubted that the child was guilty,"
et lui dit une troisième fois:,DEMANDER TROISIEME FOIS,TROISIEME FOIS DIRE ,['Pres'],,and said for the third time:,68,et dit pour la troisième fois :,and told him a third time
Ne l'as-tu pas fait?,SUR PAS FAIT ?,NE AS PAS FAIT ,['Pres']['Past'],,Hast thou not done it?,69,Ne l'as-tu pas fait ?,Didn't you?
"Non, dit la jeune fille une troisième fois.",JEUNE FILLE REPONDRE TROISIEME FOIS NON PAS OUVERT,NON JEUNE FILLE TROISIEME FOIS DIRE ,['Pres'],,"No, said the girl for the third time.",70,"Non, dit la jeune fille pour la troisième fois.","No, said the girl a third time."
La Vierge Marie dit alors: Tu ne m'as pas obéi et tu as menti;,VIERGE MARIE REPONDRE TOI PAS M' OBEIR TOI MENTIR,VIERGE MARIE ALORS DIRE NE PAS OBEI TOI AS MENTI ,['Pres'],,"Then said the Virgin Mary: Thou hast not obeyed me, and besides that thou hast lied,",71,"La Vierge Marie dit : ""Tu ne m'as pas obéi : Tu ne m'as pas obéi, et en plus tu as menti,",The Virgin Mary said then : You did not obey me and you lied;
tu ne mérites plus de rester dans le ciel.,TOI MERITE PAS RESTER CIEL,NE MERITES PLUS CIEL RESTER ,,,thou art no longer worthy to be in heaven.,72,tu n'es plus digne d'être au ciel.,you don't deserve to stay in the sky anymore.
"La jeune fille tomba dans un profond sommeil,",JEUNE FILLE S' ENDORMIR SOMMEIL PROFOND,JEUNE FILLE PROFOND SOMMEIL TOMBA ,['Past'],,"Then the girl fell into a deep sleep,",73,"Puis la jeune fille s'endormit profondément,","The girl fell into a deep sleep,"
"et, quand elle se réveilla, elle était couchée sur le sol,",QUAND SE REVEILLER ELLE COUCHE SOL,REVEILLER SOL COUCHEE ,['Pres']['Imp']['Past'],,"and when she awoke she lay on the earth below,",74,"et quand elle s'est réveillée, elle était couchée sur le sol,","and when she woke up, she was lying on the floor,"
au milieu d'un endroit désert.,ENDROIT DESERT ELLE MILIEU,MILIEU ENDROIT DESERT ,['Past'],,and in the midst of a wilderness.,75,et au milieu d'un désert.,in the middle of a deserted place.
"Elle voulut appeler,",ELLE VOULOIR APPELER,VOULOIR APPELER ,['Fut'],,"She wanted to cry out,",76,"Elle avait envie de crier,","She wanted to call,"
mais elle ne pouvait faire entendre aucun son;,AUCUN SON SORTIR,NE SON POUVOIR ENTENDRE ,['Imp'],,but she could bring forth no sound.,77,mais elle ne pouvait produire aucun son.,but she could not make any sound;
"elle se leva et voulut se sauver,",ELLE SE LEVER VOULOIR SAUVER,LEVER VOULOIR SAUVER ,['Imp']['Imp'],,"She sprang up and wanted to run away,",78,"Elle s'est levée d'un bond et a voulu s'enfuir,","she got up and wanted to run away,"
"mais, de quelque côté qu'elle se tournât,",CHAQUE COTE VOULOIR SORTIR,COTE TOURNER ,['Pres'],,"but whithersoever she turned herself,",79,"mais où qu'elle se tourne,","but, no matter which way she turned,"
elle était arrêtée par un épais taillis qu'elle ne pouvait franchir.,EPAIS TAILLIS BLOQUER CHEMIN ELLE PAS POUVOIR FRANCHIR,EPAIS TAILLIS NE ARRETEE POUVOIR FRANCHIR ,['Imp']['Past']['Imp']['Past'],,she was continually held back by thick hedges of thorns through which she could not break.,80,elle était continuellement retenue par d'épaisses haies d'épines qu'elle n'arrivait pas à franchir.,she was stopped by a thick copse that she could not cross.
Dans le désert où elle était ainsi enfermée se trouvait un vieil arbre dont le tronc creux lui servit d'habitation.,ELLE DANS DESERT ENFERME LA ARBRE VIEUX TRONC CREUX SERVIT HABITATION,DESERT AINSI VIEIL ARBRE TRONC CREUX SERVIT HABITATION ENFERMEE TROUVER ,['Imp']['Past']['Imp'],,"In the desert, in which she was imprisoned, there stood an old hollow tree, and this had to be her dwelling-place.",81,"Dans le désert où elle était enfermée, il y avait un vieil arbre creux qui devait être sa demeure.",In the desert where she was thus confined was an old tree whose hollow trunk served as her home.
"La nuit elle y dormait,",NUIT ELLE DORMIR DEDANS,NUIT DORMIR ,['Imp'],,"Into this she crept when night came, and here she slept.",82,Elle s'y glissa à la nuit tombée et y dormit.,"At night she slept there,"
"et, quand il faisait de la pluie ou de l'orage, elle y trouvait un abri.",QUAND PLUIE ORAGE ELLE TROUVER ARBI,PLUIE ORAGE FAIRE ABRI TROUVER ,['Imp']['Imp'],,"Here, too, she found a shelter from storm and rain, but it was a miserable life,",83,"Là aussi, elle trouve un abri contre la tempête et la pluie, mais sa vie est misérable,","and, when it rained or stormed, she found shelter there."
"Des racines, des baies sauvages étaient sa seule nourriture,",RACINE BAIE SAUVAGE SA NOURRITURE,RACINES BAIES SAUVAGES SEULE NOURRITURE ,['Imp'],,"Roots and wild berries were her only food,",84,"Les racines et les baies sauvages étaient sa seule nourriture,","Roots and wild berries were his only food,"
et elle en cherchait aussi loin qu'elle pouvait aller.,CHERCHER AUSSI LOIN ELLE POUVOIR,AUSSI LOIN CHERCHER POUVOIR ALLER ,['Imp']['Imp'],,and for these she sought as far as she could go.,85,et c'est ce qu'elle a cherché aussi loin qu'elle a pu.,and she looked for them as far as she could go.
"Pendant l'automne, elle ramassait les feuilles de l'arbre,",AUTOMNE ELLE RAMASSER FEUILLE ARBRE,AUTOMNE FEUILLES ARBRE RAMASSER ,['Imp'],,"In the autumn she picked up the fallen nuts and leaves,",86,"En automne, elle ramasse les noix et les feuilles tombées au sol,","During the fall, she collected the leaves from the tree,"
"les portait dans le creux,",APPORTER DANS CREUX ARBRE,CREUX PORTER ,['Imp'],,and carried them into the hole.,87,et les a transportés dans le trou.,"carried them in the hollow,"
"et quand la neige et le froid arrivaient, elle venait s'y cacher.",QUAND NEIGE FROID ARRIVER ELLE SE CACHER DANS CREUX,NEIGE FROID ARRIVAIENT CACHER VENIR ,['Imp'],,"The nuts were her food in winter, and when snow and ice came,",88,"Les noix étaient sa nourriture en hiver, lorsque la neige et la glace arrivaient,","and when the snow and cold came, she would come and hide there."
Ses vêtements s'usèrent à la fin et se détachèrent par lambeaux; il fallut encore qu'elle s'enveloppât dans les feuilles.,SES VETEMENTS S' USER DETACHER LAMBEAUX ELLE S' ENVELOPPER DANS FEUILLES,VETEMENTS FIN LAMBEAUX USER DETACHER ENCORE FEUILLES FALLOIR ENVELOPPER ,['Pres']['Pres']['Past']['Pres'],,"she crept amongst the leaves like a poor little animal that she might not freeze. Before long her clothes were all torn, and one bit of them after another fell off her. ",89,"elle se glissa parmi les feuilles comme un pauvre petit animal pour ne pas geler. En peu de temps, ses vêtements furent tous déchirés et tombèrent les uns après les autres.",Her clothes eventually wore out and came off in shreds; she still had to wrap herself in the leaves.
"Puis, dès que le soleil reprenait sa chaleur,",SOLEIL DEVENIR CHAUD,SOLEIL CHALEUR REPRENDRE ,['Imp'],,"As soon, however, as the sun shone warm again,",90,"Mais dès que le soleil se met à briller de nouveau, la chaleur est au rendez-vous,","Then, as soon as the sun returned to its warmth,"
"elle sortait,",ELLE SORTIR,SORTAIT ,<unk>,,she went out,91,elle est sortie,"she was going out,"
