FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,ROI ORDONNE REPONDIRENT GARCON PRET DIRE TENIR ,['Pres'],,"Just as the King commands, answered they, and they told the boy to hold himself in readiness. ",41,"Comme le roi l'ordonne, répondirent-ils, et ils dirent au garçon de se tenir prêt. ",
,,ROI ECRIVIT ALORS LETTRE REINE DIRE ,['Imp'],,"Then the King wrote a letter to the Queen, wherein he said, ",42,"Le roi écrivit alors une lettre à la reine, dans laquelle il disait, ",
,,GARCON LETTRE ARRIVER TUE ENTERRE ,['Fut']['Pres']['Past'],,"As soon as the boy arrives with this letter, let him be killed and buried, ",43,"Dès que le garçon arrivera avec cette lettre, qu'il soit tué et enterré, ",
,,NE MAISON DEVOIR FAIT RENTRE ,['Pres']['Past']['Pres'],,and all must be done before I come home.,44,et tout doit être fait avant que je ne rentre à la maison.,
,,GARCON ROUTE LETTRE METTRE ,['Past'],,"The boy set out with this letter; but he lost his way, ",45,"Le garçon se mit en route avec cette lettre, mais il s'égara, ",
,,SOIR GRANDE FORET ARRIVER ,['Imp'],,and in the evening came to a large forest. ,46,"et le soir, ils arrivèrent dans une grande forêt. ",
,,OBSCURITE PETITE LUMIERE APERCEVOIR ,['Pres'],,In the darkness he saw a small light; ,47,"Dans l'obscurité, il aperçoit une petite lumière ; ",
,,DIRIGER COTTAGE ATTEINDRE ,['Pres']['Pres'],,he went towards it and reached a cottage. ,48,Il se dirigea vers elle et atteignit un cottage. ,
,,ENTRER VIEILLE FEMME PRES FEU ASSISE TOUT FAIT SEULE ,['Fut']['Imp']['Past'],,"When he went in, an old woman was sitting by the fire quite alone. ",49,"Lorsqu'il entra, une vieille femme était assise près du feu, tout à fait seule. ",
,,VOYANT GARCON SURSAUTE DIT ,['Pres']['Past']['Pres']['Past'],,"She started when she saw the boy, and said, ",50,"Elle a sursauté en voyant le garçon et a dit, ",
,,VIENS TU VAS TU ,<unk>,,"Whence do you come, and whither are you going? ",51,D'où viens-tu et où vas-tu ? ,
,,MOULIN VENIR REPONDRE REINE VOULOIR ALLER VOIR LETTRE APPORTE ,['Pres']['Pres']['Pres']['Pres'],,"I come from the mill, he answered, and wish to go to the Queen, to whom I am taking a letter; ",52,"Je viens du moulin, répondit-il, et je veux aller voir la reine, à qui j'apporte une lettre ; ",
,,FORET PERDU NUIT ICI VOULOIR PASSER ,['Pres']['Past']['Pres'],,but as I have lost my way in the forest I should like to stay here over night.,53,"mais comme je me suis perdu dans la forêt, je voudrais passer la nuit ici.",
,,PAUVRE GARCON FEMME DIRE TU CAVERNE VOLEURS ENTRE ,['Pres']['Past'],,"You poor boy, said the woman, you have come into a den of thieves, ",54,"Pauvre garçon, dit la femme, tu es entré dans une caverne de voleurs, ",
,,MAISON RENTRER TE TUER LAISSE VENIR GARCON DIRE ,['Fut']['Fut']['Pres'],,"and when they come home they will kill you. Let them come, said the boy, ",55,"et quand ils rentreront à la maison, ils te tueront. Laisse-les venir, dit le garçon, ",
,,PAS PEUR SI NE PAS PLUS LOIN FATIGUEE POUVOIR ALLER ,['Pres']['Pres']['Past']['Pres'],,I am not afraid; but I am so tired that I cannot go any farther,56,"Je n'ai pas peur, mais je suis si fatiguée que je ne peux pas aller plus loin",
,,BANC ETENDRE ENDORMIT ,['Past'],,and he stretched himself upon a bench and fell asleep.,57,Il s'étendit sur un banc et s'endormit.,
,,PEU VOLEURS ARRIVERENT COLERE QUEL ETRANGE GARCON LA DEMANDER COUCHE ,['Pres']['Imp']['Past'],,"Soon afterwards the robbers came, and angrily asked what strange boy was lying there? ",58,"Peu après, les voleurs arrivèrent et demandèrent avec colère quel étrange garçon était couché là ? ",
,,AH VIEILLE FEMME DIRE ENFANT INNOCENT FORET PERDU ,['Pres']['Pres']['Pres']['Past'],,"Ah, said the old woman, it is an innocent child who has lost himself in the forest, ",59,"Ah, dit la vieille femme, c'est un enfant innocent qui s'est perdu dans la forêt, ",
,,PITIE LAISSE ENTRER ,['Pres']['Past'],,and out of pity I have let him come in; ,60,"et par pitié, je l'ai laissé entrer ; ",
,,LETTRE REINE DEVOIR PORTER ,['Pres'],,he has to take a letter to the Queen. ,61,Il doit porter une lettre à la Reine. ,
,,VOLEURS OUVRIRENT LETTRE LURENT GARCON MORT ARRIVEE ECRIT MIS ,['Imp']['Past']['Pres']['Past'],,"The robbers opened the letter and read it, and in it was written that the boy as soon as he arrived should be put to death. ",62,"Les voleurs ouvrirent la lettre et la lurent, et il y était écrit que le garçon serait mis à mort dès son arrivée. ",
,,VOLEURS CŒUR DUR EURENT ALORS PITIE ,<unk>,,"Then the hard-hearted robbers felt pity, ",63,"Les voleurs au cœur dur eurent alors pitié, ",
,,CHEF LETTRE DECHIRER ECRIVIT AUTRE GARCON DISANT ARRIVER ,['Fut']['Pres']['Imp'],,"and their leader tore up the letter and wrote another, saying, that as soon as the boy came, ",64,"et leur chef déchira la lettre et en écrivit une autre, disant que dès que le garçon arriverait, ",
,,MARIE IMMEDIATEMENT FILLE ROI ,['Pres'],,he should be married at once to the King's daughter. ,65,qu'il soit marié immédiatement à la fille du roi. ,
,,ENSUITE TRANQUILLEMENT BANC LENDEMAIN MATIN LAISSE ALLONGER ,['Pres']['Past'],,"Then they let him lie quietly on the bench until the next morning, ",66,"Ils l'ont ensuite laissé s'allonger tranquillement sur le banc jusqu'au lendemain matin, ",
,,REVEILLE LETTRE DONNE ,['Pres']['Past']['Pres']['Past'],,"and when he awoke they gave him the letter, ",67,"et quand il s'est réveillé, ils lui ont donné la lettre, ",
,,BON CHEMIN MONTRE ,['Pres']['Past'],,and showed him the right way.,68,et lui a montré le bon chemin.,
,,REINE LETTRE RECU LUE ,['Past']['Past'],,"And the Queen, when she had received the letter and read it, ",69,"La Reine, après avoir reçu la lettre et l'avoir lue, ",
,,FIT ECRIT FIT SPLENDIDE REPAS NOCES PREPARER ,['Imp']['Past'],,"did as was written in it, and had a splendid wedding-feast prepared, ",70,"fit ce qui y était écrit et fit préparer un splendide repas de noces, ",
,,FILLE ROI ENFANT CHANCE MARIEE ,['Pres']['Past'],,"and the King's daughter was married to the luck-child, ",71,"et la fille du roi s'est mariée à l'enfant de la chance, ",
,,JEUNE HOMME BEAU AGREABLE JOIE VIVRE CONTENTEMENT ,['Imp']['Past'],,and as the youth was handsome and agreeable she lived with him in joy and contentment.,72,"et comme le jeune homme était beau et agréable, elle vécut avec lui dans la joie et le contentement.",
,,CERTAIN TEMPS ROI RETOURNA PALAIS PROPHETIE VOIR ACCOMPLIE ,['Pres']['Imp']['Past'],,"After some time the King returned to his palace and saw that the prophecy was fulfilled, ",73,"Après un certain temps, le roi retourna dans son palais et vit que la prophétie s'était accomplie, ",
,,ENFANT PORTE-BONHEUR MARIE FILLE ,<unk>,,and the luck-child married to his daughter. ,74,et l'enfant porte-bonheur marié à sa fille. ,
,,COMMENT FAIRE DIRE ,['Pres']['Pres'],,How has that come to pass? said he; ,75,Comment cela se fait-il ? dit-il ; ,
,,TOUT AUTRE ORDRE LETTRE DONNE ,['Pres']['Past'],,I gave quite another order in my letter. ,76,J'ai donné un tout autre ordre dans ma lettre. ,
,,REINE LETTRE DONNER DEMANDA VOIR ECRIT ,['Past']['Imp']['Past'],,"So the Queen gave him the letter, and said that he might see for himself what was written in it. ",77,La reine lui donna la lettre et lui demanda de voir lui-même ce qui y était écrit. ,
,,ROI LIT LETTRE BIEN VOIR ECHANGEE ,['Pres']['Pres']['Past']['Past'],,The King read the letter and saw quite well that it had been exchanged for the other. ,78,Le roi lit la lettre et voit bien qu'elle a été échangée contre l'autre. ,
,,JEUNE HOMME LETTRE DEMANDER DEVENUE CONFIEE AUTRE PLACE APPORTE ,['Pres']['Imp']['Past']['Imp']['Past']['Past']['Imp']['Past'],,"He asked the youth what had become of the letter entrusted to him, and why he had brought another instead of it. ",79,"Il demanda au jeune homme ce qu'était devenue la lettre qui lui avait été confiée, et pourquoi il en avait apporté une autre à la place. ",
,,SAIS REPONDRE ,['Pres'],,"I know nothing about it, answered he; ",80,"Je n'en sais rien, répondit-il ; ",
,,NUIT DU CHANGE ,['Pres']['Past']['Past'],,"it must have been changed in the night, ",81,"il a dû être changé dans la nuit, ",
,,FORET DORMIR ,['Pres'],,when I slept in the forest.,82,quand je dormais dans la forêt.,
,,ROI PASSION DIRE PAS TOUT GUISE AVOIR TER ,['Pres']['Pres'],,"The King said in a passion, You shall not have everything quite so much your own way; ",83,"Le roi dit avec passion : ""Tu n'auras pas tout à ta guise ; ",
,,TROIS EPOUSE FILLE ENFER CHEVEUX OR TETE DIABLE DEVOIR RAPPORTER ,['Pres'],,whosoever marries my daughter must fetch me from hell three golden hairs from the head of the devil; ,84,Quiconque épouse ma fille doit me rapporter de l'enfer trois cheveux d'or de la tête du diable ; ,
,,APPORTER VOULOIR FILLE GARDER ,['Pres']['Pres'],,"bring me what I want, and you shall keep my daughter. ",85,"Apportez-moi ce que je veux, et vous garderez ma fille. ",
,,ROI AINSI TOUJOURS ESPERER DEBARRASSER ,['Imp'],,In this way the King hoped to be rid of him for ever. ,86,Le roi espérait ainsi se débarrasser de lui pour toujours. ,
,,ENFANT CHANCE REPONDU ,['Pres']['Past'],,"But the luck-child answered, ",87,"Mais l'enfant de la chance a répondu, ",
,,CHEVEUX OR ALLER CHERCHER ,['Pres'],,"I will fetch the golden hairs, ",88,"Je vais chercher les cheveux d'or, ",
,,PAS PEUR DIABLE ,['Pres'],,I am not afraid of the Devil.,89,Je n'ai pas peur du diable.,
,,ALORS PRENDRE CONGE ROUTE METTRE ,['Pres']['Past']['Past'],,Thereupon he took leave of them and began his journey. ,90,Il prit alors congé d'eux et se mit en route. ,
,,ROUTE GRANDE VILLE CONDUIRE GARDIEN PORTE QUEL METIER DEMANDER SAVOIR ,['Pres']['Pres']['Imp']['Imp'],,"The road led him to a large town, where the watchman by the gates asked him what his trade was, and what he knew. ",91,"La route le conduisit dans une grande ville, où le gardien de la porte lui demanda quel était son métier et ce qu'il savait. ",
,,TOUT SAVOIR ENFANT CHANCE REPONDRE ,['Pres']['Pres'],,"I know everything, answered the luck-child. ",92,"Je sais tout, répond l'enfant de la chance. ",
,,DONC SERVICE POUVOIR RENDRE GARDIEN DIRE ,['Pres']['Pres'],,"Then you can do us a favour, said the watchman, ",93,"Vous pouvez donc nous rendre service, dit le gardien, ",
,,POURQUOI FONTAINE DIRE AUTREFOIS FLOTS COULER SECHE DEVENUE ,['Pres']['Imp']['Pres']['Past'],,"if you will tell us why our market-fountain, which once flowed with wine has become dry, ",94,"si vous nous dites pourquoi notre fontaine, qui coulait autrefois à flots, est devenue sèche, ",
,,NE MEME PLUS EAU DONNE ,['Pres'],,and no longer gives even water? ,95,et ne donne même plus d'eau ? ,
,,SAUREZ REPONDRE SEULEMENT ATTENDRE REVENIR ,['Pres']['Pres']['Pres'],,"That you shall know, answered he; only wait until I come back. ",96,"Vous le saurez, répondit-il ; attendez seulement que je revienne. ",
,,PLUS LOIN ALLER AUTRE VILLE ARRIVER ,['Past']['Pres'],,"Then he went farther and came to another town, ",97,"Il alla plus loin et arriva dans une autre ville, ",
,,LA AUSSI PORTIER QUEL METIER DEMANDER SAVOIR ,['Pres']['Imp']['Imp'],,"and there also the gatekeeper asked him what was his trade, and what he knew.",98,et là aussi le portier lui demanda quel était son métier et ce qu'il savait.,
,,TOUT SAVOIR REPONDIT ,['Pres'],,"I know everything, answered he. ",99,"Je sais tout, répondit-il. ",
,,ALORS SERVICE POUVOIR RENDRE POURQUOI ARBRE VILLE DIRE AUTREFOIS POMMES OR PORTER NE MEME PLUS FEUILLES PRODUIRE ,['Pres']['Imp']['Pres'],,Then you can do us a favour and tell us why a tree in our town which once bore golden apples now does not even put forth leaves? ,100,"Alors vous pouvez nous rendre service et nous dire pourquoi un arbre de notre ville, qui portait autrefois des pommes d'or, ne produit même plus de feuilles ? ",
,,SAURAS REPONDRE ,['Pres'],,"You shall know that, answered he; ",101,"Tu le sauras, répondit-il ; ",
,,SEULEMENT ATTENDRE REVENIR ,['Pres']['Pres'],,only wait until I come back. ,102,attendez seulement que je revienne. ,
,,ROUTE POURSUIVRE LARGE FLEUVE ARRIVER DEVOIR TRAVERSER ,['Pres']['Pres']['Imp'],,Then he went on and came to a wide river over which he must go. ,103,Il poursuivit sa route et arriva à un large fleuve qu'il devait traverser. ,
,,PASSEUR QUEL METIER DEMANDE SAVOIR FAIRE ,['Pres']['Pres']['Pres'],,"The ferryman asked him what his trade was, and what he knew. ",104,Le passeur lui demande quel est son métier et ce qu'il sait faire. ,
,,TOUT SAVOIR REPONDIT ,['Pres'],,"I know everything, answered he. ",105,"Je sais tout, répondit-il. ",
,,ALORS SERVICE POUVOIR RENDRE PASSEUR DIRE ,['Pres']['Pres'],,"Then you can do me a favour, said the ferryman, ",106,"Alors vous pouvez me rendre service, dit le passeur, ",
,,-MOI POURQUOI TOUJOURS AVANT DITES DEVOIR RAMER ARRIERE ,['Past']['Pres'],,"and tell me why I must always be rowing backwards and forwards, ",107,"et dites-moi pourquoi je dois toujours ramer en avant et en arrière, ",
,,NE JAMAIS LIBERE ,['Pres']['Past'],,and am never set free? ,108,et je ne suis jamais libéré ? ,
,,SAURAS REPONDRE ,['Pres'],,"You shall know that, answered he; ",109,"Tu le sauras, répondit-il ; ",
,,SEULEMENT ATTENDRE REVENIR ,['Pres']['Pres'],,only wait until I come back.,110,attendez seulement que je revienne.,
,,EAU TRAVERSE ENTREE ENFER TROUVER ,['Past']['Pres'],,When he had crossed the water he found the entrance to Hell. ,111,"Après avoir traversé l'eau, il trouva l'entrée de l'enfer. ",
,,INTERIEUR NOIR COUVERT SUIE DIABLE PAS ,['Imp']['Imp'],,"It was black and sooty within, and the Devil was not at home, ",112,"L'intérieur était noir et couvert de suie, et le diable n'était pas chez lui, ",
,,GRAND-MERE GRAND FAUTEUIL ASSISE ,['Imp']['Past'],,but his grandmother was sitting in a large arm-chair. ,113,mais sa grand-mère était assise dans un grand fauteuil. ,
,,TU VEUX DIRE PAS AIR TRES MECHANTE AVOIR ,['Pres']['Pres']['Imp'],,"What do you want? said she to him, but she did not look so very wicked. ",114,"Qu'est-ce que tu veux ? lui dit-elle, mais elle n'avait pas l'air très méchante. ",
,,TROIS CHEVEUX OR TETE DIABLE AIMER AVOIR ,['Pres'],,"I should like to have three golden hairs from the devil's head, ",115,"J'aimerais avoir trois cheveux d'or de la tête du diable, ",
,,REPONDRE SINON NE PAS FEMME GARDER ,['Pres']['Pres'],,"answered he, else I cannot keep my wife. ",116,"répondit-il, sinon je ne pourrai pas garder ma femme. ",
,,BEAUCOUP DEMANDER DIRE ,['Pres']['Pres'],,"That is a good deal to ask for, said she; ",117,"C'est beaucoup demander, dit-elle ; ",
,,DIABLE MAISON RENTRE TROUVE ,['Pres']['Pres'],,"if the devil comes home and finds you, ",118,"si le diable rentre à la maison et vous trouve, ",
,,VIE COUTER ,['Fut'],,it will cost you your life; ,119,cela vous coûtera la vie ; ,
,,PITIE NE PAS ALLER VOIR POUVOIR AIDER ,['Pres']['Past']['Pres']['Pres'],,"but as I pity you, I will see if I cannot help you. ",120,"mais comme j'ai pitié de vous, je vais voir si je ne peux pas vous aider. ",
,,FOURMI TRANSFORME DIT ,['Pres']['Past']['Pres']['Past'],,"She changed him into an ant and said, ",121,"Elle l'a transformé en fourmi et a dit, ",
,,PLIS ROBE GLISSER ,,,"Creep into the folds of my dress, ",122,"Se glisser dans les plis de ma robe, ",
,,SECURITE ETRE ,['Fut'],,you will be safe there. ,123,vous y serez en sécurité. ,
,,OUI REPONDRE PRESENT TOUT BIEN ALLER ,['Pres']['Pres'],,"Yes, answered he, so far, so good; ",124,"Oui, répond-il, jusqu'à présent, tout va bien ; ",
,,TROIS AUTRES CHOSES AVOIR VOULOIR SAVOIR ,['Pres']['Pres'],,but there are three things besides that I want to know,125,mais il y a trois autres choses que je veux savoir,
,,POURQUOI FONTAINE VIN TARIE COULER ,['Imp']['Pres'],,"why a fountain which once flowed with wine has become dry, ",126,"pourquoi une fontaine qui coulait du vin s'est tarie, ",
,,NE MEME PLUS EAU DONNE ,['Pres'],,and no longer gives even water; ,127,et ne donne même plus d'eau ; ,
,,POURQUOI ARBRE AUTREFOIS POMMES NE MEME PLUS FEUILLES PORTER PRODUIRE ,['Imp']['Pres'],,why a tree which once bore golden apples does not even put forth leaves; ,128,pourquoi un arbre qui portait autrefois des pommes d'or ne produit même plus de feuilles ; ,
,,POURQUOI PASSEUR TOUJOURS DEVOIR ALLER VENIR ,['Pres'],,"and why a ferry-man must always be going backwards and forwards, ",129,"et pourquoi un passeur doit toujours aller et venir, ",
,,JAMAIS LIBERE ,['Pres']['Past'],,and is never set free? ,130,et n'est jamais libéré ? ,
,,QUESTIONS DIFFICILES REPONDU ,['Pres']['Pres']['Past'],,"Those are difficult questions, answered she, ",131,"Ce sont des questions difficiles, a-t-elle répondu, ",
,,SEULEMENT TAIRE TROIS ATTENTION DIABLE CHEVEUX OR DIRE ARRACHE ,['Pres']['Pres'],,but only be silent and quiet and pay attention to what the devil says when I pull out the three golden hairs.,132,mais seulement se taire et faire attention à ce que dit le diable quand j'arrache les trois cheveux d'or.,
,,SOIR VENU DIABLE RENTRA ,['Past'],,"As the evening came on, the devil returned home. ",133,"Le soir venu, le diable rentra chez lui. ",
,,PEINE ENTRE REMARQUE AIR PAS PUR ,['Past']['Pres'],,No sooner had he entered than he noticed that the air was not pure. ,134,"A peine entré, il remarque que l'air n'est pas pur. ",
,,CHAIR HOMME SENTIR DIRE TOUT PAS NORMAL ICI ,['Pres']['Pres']['Pres'],,"I smell man's flesh, said he; all is not right here. ",135,"Je sens la chair d'un homme, dit-il, tout n'est pas normal ici. ",
,,ENSUITE TOUS RECOINS FOUILLE ,['Pres']['Past'],,"Then he pried into every corner, ",136,"Il a ensuite fouillé dans tous les recoins, ",
,,CHERCHE TROUVE ,['Pres']['Past']['Pres']['Past'],,"and searched, but could not find anything. ",137,"et a cherché, mais n'a rien trouvé. ",
,,GRAND-MERE GRONDE ,<unk>,,His grandmother scolded him. ,138,Sa grand-mère le gronde. ,
,,VENIR BALAYE DIRE ,['Pres']['Past']['Pres'],,"It has just been swept, said she, ",139,"Il vient d'être balayé, dit-elle, ",
,,TOUT ORDRE REMETTRE ,,,"and everything put in order, ",140,"et tout remettre en ordre, ",
,,MAINTENANT PERTURBEZ NOUVEAU ,<unk>,,and now you are upsetting it again; ,141,et maintenant vous le perturbez à nouveau ; ,
,,TU TOUJOURS CHAIR HOMME NEZ EU ,['Imp']['Past'],,you have always got man's flesh in your nose. ,142,tu as toujours eu de la chair d'homme dans le nez. ,
,,ASSEYEZ MANGEZ DINER ,<unk>,,Sit down and eat your supper. ,143,Asseyez-vous et mangez votre dîner. ,
,,MANGE FATIGUE ,['Past']['Imp']['Past'],,"When he had eaten and drunk he was tired, ",144,"Après avoir mangé et bu, il était fatigué, ",
,,TETE GENOUX GRAND-MERE POSE ,['Pres']['Past'],,"and laid his head in his grandmother's lap, ",145,"et a posé sa tête sur les genoux de sa grand-mère, ",
,,PEU TEMPS RAPIDEMENT ,['Pres'],,"and before long he was fast asleep, ",146,"et en peu de temps, il s'est endormi rapidement, ",
,,RONFLANT BRUYAMMENT RESPIRANT ,['Pres'],,snoring and breathing heavily. ,147,ronflant et respirant bruyamment. ,
,,VIEILLE FEMME ALORS CHEVEU SAISIR ARRACHA ,['Pres'],,"Then the old woman took hold of a golden hair, pulled it out, ",148,"La vieille femme saisit alors un cheveu d'or et l'arracha, ",
,,PRES POSE ,['Pres']['Past'],,and laid it down near her. ,149,et l'a posé près d'elle. ,
,,OH DIABLE ECRIER QUE FAIS TU ,['Past'],,"Oh! cried the devil, what are you doing?",150,"Oh ! s'écria le diable, que fais-tu ?",
,,MAUVAIS REVE FAIT GRAND-MERE REPONDRE ,['Pres']['Past']['Pres'],,"I have had a bad dream, answered the grandmother, ",151,"J'ai fait un mauvais rêve, répond la grand-mère, ",
,,ALORS TES CHEVEUX EMPARE ,['Pres']['Past'],,so I seized hold of your hair. ,152,alors je me suis emparé de tes cheveux. ,
